sample,label
9_35_2270882,4
9_35_2270910,2
9_35_2270946,3
9_35_2271010,3
9_35_2271032,3
9_35_2271037,4
9_35_2271045,2
9_35_2271085,2
9_35_2271092,3
9_35_2271112,3
9_35_2271156,4
9_35_2271191,3
9_35_2271216,3
9_35_2271240,3
9_35_2271254,3
9_35_2271255,3
9_35_2271261,3
9_35_2271271,3
9_35_2271284,3
9_35_2271303,3
9_35_2271308,3
9_35_2271320,3
9_35_2271333,3
9_35_2271348,2
9_35_2271374,2
6_21_200459,4
6_21_200590,4
6_21_270336,5
6_21_270382,5
6_21_270390,5
6_21_270423,5
6_21_270462,5
6_21_270851,5
6_21_300805,5
6_21_300838,5
6_21_300867,5
6_21_300961,5
6_21_301094,5
6_21_301115,5
6_21_351117,5
6_21_351170,5
6_21_351247,5
6_21_351262,5
6_21_351319,4
6_21_351324,5
6_21_351533,5
6_21_351739,5
6_21_360129,5
6_21_381041,5
6_21_390897,5
6_21_390908,5
6_21_430276,5
6_21_430370,5
6_21_430436,5
6_22_611234,4
6_22_611333,4
6_22_700959,4
6_22_701760,4
6_22_701813,4
6_22_701912,4
6_22_701945,5
6_22_702032,4
6_22_721077,5
6_22_721081,4
6_22_721126,5
6_22_721148,5
6_22_721151,4
6_22_721152,5
6_22_721436,4
6_22_721453,5
6_22_721762,4
6_22_721897,5
6_22_721933,4
6_22_722015,5
6_22_790564,4
6_22_790799,4
6_22_791316,5
6_22_811769,5
6_22_811998,5
6_22_812030,4
6_22_812148,5
6_22_820144,5
6_22_820183,4
6_22_820244,5
6_22_820304,5
6_22_820324,5
6_22_820342,5
6_22_820343,5
6_22_820368,5
6_22_820407,5
6_22_871400,5
6_22_871415,5
6_22_871424,5
6_22_871428,5
6_22_871444,5
6_22_871448,5
6_22_871681,5
6_22_880741,5
6_22_880857,5
6_22_910850,5
6_22_910986,5
6_22_911050,5
6_22_911556,5
6_22_911600,5
6_22_960332,5
6_23_1210613,4
6_23_1212320,4
6_23_1212418,4
6_23_1240204,5
6_23_1290431,4
6_23_1290902,4
6_23_1291175,4
6_23_1291326,4
6_23_1291440,4
6_23_1300462,4
6_23_1310932,5
6_23_1310966,5
6_23_1310990,5
6_23_1311032,5
6_23_1311255,5
6_23_1450522,5
6_23_1450572,5
6_24_1611932,4
6_24_1621033,5
6_24_1632384,5
6_24_1632407,4
6_24_1632681,4
6_24_1640333,4
6_24_1640513,4
6_24_1640534,4
6_24_1640680,5
6_24_1640783,5
6_24_1641112,5
6_24_1690552,5
6_24_1692056,4
6_24_1700164,4
6_24_1720744,5
6_24_1720974,5
6_24_1721074,5
6_24_1721267,5
6_24_1721310,5
6_24_1721407,4
6_24_1771845,5
6_24_1810318,5
6_24_1810429,5
6_24_1811109,5
6_24_1811132,5
6_24_1811183,5
6_24_1811214,5
6_24_1850646,5
6_24_1850684,5
6_24_1850698,5
6_24_1850751,5
6_24_1850785,5
7_25_370082,5
7_25_370083,4
7_25_370112,5
7_25_370125,5
7_25_370131,4
7_25_370186,5
7_25_370188,4
7_25_370196,5
7_25_370219,5
7_25_370230,4
7_25_450963,4
7_25_451064,4
7_25_451122,4
7_25_451150,4
7_25_470533,5
7_25_471422,5
7_25_471740,5
7_25_471972,4
7_25_472002,4
7_25_472250,5
7_25_480260,5
7_25_480311,5
7_25_480600,5
7_25_550910,4
7_25_550970,4
7_25_550994,4
7_25_551207,5
7_25_560436,5
7_25_580547,5
7_25_590710,5
7_25_590861,5
7_25_650948,5
7_25_650983,5
7_25_650991,5
7_25_651022,5
7_25_651167,5
7_25_750417,5
7_25_750440,5
7_25_750479,5
7_25_750483,5
7_26_1112020,4
7_26_1131391,5
7_26_1131440,5
7_26_1131494,5
7_26_1131508,5
7_26_1131524,5
7_26_1131545,5
7_26_1131603,5
7_26_1131641,5
7_26_1131828,5
7_26_1131842,4
7_26_1131898,5
7_26_1131913,5
7_26_1131953,4
7_26_1132032,5
7_26_1132057,5
7_26_1132058,4
7_26_1132090,5
7_26_1132209,4
7_26_1201545,4
7_26_1201570,4
7_26_1201585,4
7_26_1201586,4
7_26_1201593,4
7_26_1201610,4
7_26_1201620,4
7_26_1210412,4
7_26_1221525,5
7_26_1222347,5
7_26_1230522,5
7_26_1230551,5
7_26_1230630,5
7_26_1230635,5
7_26_1230746,5
7_26_1230804,5
7_26_1320564,5
7_26_1320824,5
7_26_1320848,5
7_26_1321471,5
7_26_1330610,5
7_26_1330638,5
7_26_1330790,5
7_26_1380648,5
7_26_1380691,5
7_26_1380706,5
7_26_1380709,5
7_26_1380938,5
7_26_1420663,5
7_27_1851072,5
7_27_1851201,5
7_27_1851353,4
7_27_1851369,5
7_27_1851390,5
7_27_1851485,5
7_27_1851513,5
7_27_1851579,4
7_27_1851651,5
7_27_1851654,5
7_27_1851687,4
7_27_1851697,5
7_27_1851763,4
7_27_1851837,4
7_27_1851844,4
7_27_1852004,4
7_27_1852422,4
7_27_1860248,4
7_27_1921528,4
7_27_1921718,4
7_27_1921806,4
7_27_1921869,4
7_27_1921911,4
7_27_1921938,4
7_27_1922013,4
7_27_1922032,4
7_27_1922345,4
7_27_1942232,4
7_27_1942280,5
7_27_1950314,5
7_27_1950408,5
7_27_1950460,5
7_27_1950568,5
7_27_1950645,5
7_27_1950847,5
7_27_1950854,5
7_27_1950899,5
7_27_1950949,5
7_27_1951077,5
7_27_1951101,5
7_27_1960337,5
7_27_2011641,5
7_27_2020150,5
7_27_2041370,5
7_27_2041381,5
7_27_2051104,5
7_27_2051219,5
7_27_2101835,5
7_27_2110180,5
7_28_2461494,4
7_28_2550752,4
7_28_2550958,4
7_28_2550988,4
7_28_2551292,5
7_28_2570758,5
7_28_2570806,5
7_28_2571239,5
7_28_2571246,5
7_28_2571252,5
7_28_2571309,5
7_28_2571330,5
7_28_2571431,4
7_28_2571437,5
7_28_2572334,5
7_28_2572361,5
7_28_2640214,5
7_28_2661323,5
7_28_2661338,5
7_28_2661462,5
7_28_2720664,5
7_28_2720711,5
7_28_2720809,5
7_28_2720846,5
7_28_2720869,5
7_28_2721230,5
7_28_2721340,5
7_28_2760973,5
7_28_2760994,5
7_28_2820280,5
12_45_70553,1
12_45_180563,1
12_45_180564,1
12_45_180565,1
12_45_180581,1
12_45_181077,5
12_45_290426,1
12_45_290832,1
12_45_401551,4
12_45_401593,3
12_45_401598,4
12_45_401614,1
12_45_401620,3
12_45_401654,3
12_45_401660,3
12_45_401668,3
12_45_401674,3
12_45_401679,3
12_45_401683,2
12_45_401686,3
12_45_401700,3
12_45_401708,3
12_45_401723,3
12_45_401739,3
12_45_401740,3
12_45_401746,3
12_45_401754,3
12_45_401755,3
12_45_401761,3
12_45_401766,2
12_45_401790,2
12_45_401805,3
12_45_401816,2
12_45_401869,2
12_45_402202,5
12_45_491082,3
12_45_491087,4
12_45_491113,4
12_45_491162,4
12_46_920272,2
12_46_1031390,1
12_46_1061374,1
12_46_1061416,1
12_46_1261489,3
12_46_1261549,3
12_46_1281746,2
12_46_1281795,3
12_46_1281807,3
12_46_1281829,3
12_46_1281840,3
12_46_1281877,3
12_46_1281893,1
12_46_1281895,1
12_46_1281913,3
12_46_1281919,4
12_46_1281924,4
12_46_1281933,4
12_46_1281935,3
12_46_1281942,4
12_46_1281956,2
12_46_1281961,4
12_46_1281977,4
12_46_1281981,3
12_46_1281988,3
12_46_1281994,3
12_46_1281999,3
12_46_1282026,3
12_46_1282042,3
12_46_1290375,5
12_47_2030915,4
12_47_2030989,3
12_47_2031012,4
12_47_2031020,3
12_47_2031049,2
12_47_2031073,2
12_47_2031082,3
12_47_2031084,2
12_47_2031156,4
12_47_2031207,4
12_47_2051579,4
12_47_2051648,3
12_47_2051660,3
12_47_2051678,2
12_47_2051707,4
12_47_2051711,3
12_47_2051718,3
12_47_2051722,2
12_47_2051735,3
12_47_2051772,3
12_47_2051787,2
12_47_2051807,3
12_47_2051826,3
12_47_2051854,1
12_47_2051871,2
12_47_2051896,3
12_47_2051900,2
12_47_2051913,2
12_47_2140827,4
12_47_2140881,2
12_47_2161006,3
12_47_2161023,3
12_47_2161055,3
12_47_2161058,4
12_47_2161085,3
12_47_2161094,3
12_47_2161106,3
12_47_2161107,3
12_47_2161130,3
12_47_2161179,2
12_47_2161227,3
12_47_2161235,3
12_48_2570413,2
12_48_2580577,1
12_48_2580628,1
12_48_2600507,1
12_48_2680862,1
12_48_2821486,1
12_48_2821545,1
12_48_2911087,2
12_48_2911238,3
12_48_2931539,3
12_48_2931607,3
12_48_2931651,4
12_48_2931683,2
12_48_2931733,2
12_48_2931736,3
12_48_2931794,3
12_48_3041189,4
13_49_50467,2
13_49_70378,1
13_49_290583,2
13_49_290594,2
13_49_380834,4
13_49_381112,3
13_49_381157,3
13_49_401314,2
13_49_401393,4
13_49_401399,3
13_49_401500,2
13_49_401534,2
13_49_401579,3
13_49_401619,2
13_49_401652,3
13_49_401678,3
13_49_490949,3
13_49_490976,3
13_49_511236,4
13_50_920324,1
13_50_950408,1
13_50_1040887,1
13_50_1040902,2
13_50_1180239,1
13_50_1261187,4
13_50_1282113,5
13_50_1370845,3
13_50_1370880,3
13_50_1391153,3
13_50_1391178,2
13_51_1800429,2
13_51_1800556,1
13_51_1810488,2
13_51_1920763,2
13_51_2140764,4
13_51_2140873,3
13_51_2141055,2
13_51_2161114,2
13_51_2161339,3
13_51_2161376,3
13_51_2250702,2
13_51_2270937,3
13_52_2680219,1
13_52_2800714,1
13_52_2800757,1
13_52_2901654,1
13_52_2910275,1
13_52_2910340,1
13_52_2931379,1
13_52_2931419,1
13_52_2931464,1
13_52_2931524,1
13_52_2940323,2
13_52_3041803,2
13_52_3041828,4
13_52_3041908,4
13_52_3041909,2
13_52_3041912,2
13_52_3131064,4
13_52_3131203,3
13_52_3131250,2
3_9_110291,2
3_9_140827,2
3_9_140851,1
3_9_150089,1
3_9_220512,1
3_9_220518,1
3_9_220535,1
3_9_220547,1
3_9_220641,2
3_9_220769,1
3_9_280328,2
3_9_280336,2
3_9_280372,2
3_9_280399,2
3_9_280410,1
3_9_280517,1
3_9_290922,2
3_9_300534,2
3_9_300589,1
3_9_300642,1
3_9_300759,2
3_9_310098,1
3_9_310333,2
3_9_360522,2
3_9_360595,2
3_10_670292,1
3_10_670430,1
3_10_700663,1
3_10_700681,1
3_10_700884,1
3_10_700893,1
3_10_710107,1
3_10_750382,3
3_10_750415,2
3_10_750419,1
3_10_750422,2
3_10_780388,2
3_10_780421,1
3_10_780444,2
3_10_780447,2
3_10_780734,1
3_10_780746,1
3_10_780765,1
3_10_790529,1
3_10_820611,1
3_10_840474,2
3_10_840678,1
3_10_860349,2
3_10_860678,2
3_10_861234,1
3_10_870254,1
3_10_870263,2
3_10_870564,2
3_10_920484,2
3_10_920527,2
3_10_920603,2
3_10_920635,2
3_10_920683,2
3_10_940337,1
3_10_940543,2
3_11_1180389,2
3_11_1180390,2
3_11_1180396,2
3_11_1220332,2
3_11_1220359,2
3_11_1220370,2
3_11_1250223,2
3_11_1250288,2
3_11_1250310,2
3_11_1250471,2
3_11_1320120,2
3_11_1320139,2
3_11_1320155,2
3_11_1320157,1
3_11_1320179,1
3_11_1320185,2
3_11_1320187,2
3_11_1320216,1
3_11_1320241,1
3_11_1320532,1
3_11_1320563,2
3_11_1320631,2
3_11_1320660,2
3_11_1320713,2
3_11_1330270,2
3_11_1330296,2
3_11_1350624,4
3_11_1370330,1
3_11_1370338,2
3_11_1370355,1
3_11_1380810,2
3_11_1380862,2
3_11_1380972,2
3_11_1440293,1
3_11_1440448,2
3_11_1440471,1
3_11_1450681,1
3_11_1450705,2
3_12_1720214,1
3_12_1720304,1
3_12_1750822,1
3_12_1750831,2
3_12_1760145,1
3_12_1800220,2
3_12_1800374,2
3_12_1800384,2
3_12_1830277,1
3_12_1830286,1
3_12_1830290,1
3_12_1830299,2
3_12_1830348,2
3_12_1830408,1
3_12_1830467,2
3_12_1880530,2
3_12_1880675,1
3_12_1910315,2
3_12_1910324,1
3_12_1910337,2
3_12_1910338,1
3_12_1910372,1
3_12_1910610,1
3_12_1920425,2
3_12_1920440,2
3_12_1961170,2
3_12_1970203,3
3_12_1970228,3
3_12_1970253,1
3_12_1970263,3
3_12_1970280,2
3_12_1970466,2
3_12_1970505,2
3_12_1970529,1
3_12_1980817,2
3_12_1980829,2
3_12_1990263,2
4_13_110334,2
4_13_110861,1
4_13_110921,2
4_13_141571,1
4_13_141673,1
4_13_141798,2
4_13_141804,2
4_13_141815,2
4_13_141831,2
4_13_150258,2
4_13_150268,2
4_13_150284,2
4_13_191026,3
4_13_191156,3
4_13_191168,3
4_13_191169,3
4_13_191258,3
4_13_220650,1
4_13_220812,1
4_13_220820,2
4_13_220845,2
4_13_220849,2
4_13_220857,2
4_13_220864,2
4_13_220867,1
4_13_220877,2
4_13_220890,1
4_13_221092,1
4_13_271482,3
4_13_271751,1
4_13_271836,4
4_13_280597,2
4_13_280776,2
4_13_280789,2
4_13_280835,2
4_13_280868,2
4_13_280872,2
4_13_280988,2
4_13_281181,2
4_13_300322,2
4_13_300428,2
4_13_300463,1
4_13_300874,2
4_13_360731,2
4_13_360931,2
4_13_360986,2
4_13_360996,1
4_13_360997,2
4_13_371505,2
4_13_380344,2
4_13_380457,2
4_13_380502,2
4_14_670528,1
4_14_670552,1
4_14_670716,1
4_14_700964,1
4_14_701048,2
4_14_701060,2
4_14_701289,2
4_14_701535,2
4_14_701556,2
4_14_701580,1
4_14_701612,2
4_14_701660,2
4_14_701674,2
4_14_701712,2
4_14_750362,1
4_14_750718,2
4_14_750902,1
4_14_750913,3
4_14_750950,4
4_14_750952,1
4_14_780110,2
4_14_831233,3
4_14_831236,3
4_14_831362,4
4_14_831379,3
4_14_861385,1
4_14_920628,2
4_14_920919,1
4_14_921070,2
4_14_921072,2
4_14_921094,2
4_14_931204,2
4_14_931476,2
4_14_931482,2
4_14_931572,2
4_14_931733,2
4_14_931772,2
4_14_931835,2
4_14_931883,2
4_14_931994,2
4_15_1261267,2
4_15_1301182,2
4_15_1301279,2
4_15_1310570,4
4_15_1310613,1
4_15_1310737,1
4_15_1310742,2
4_15_1310859,2
4_15_1310884,2
4_15_1310905,2
4_15_1340732,2
4_15_1340760,2
4_15_1340842,1
4_15_1340860,2
4_15_1341000,2
4_15_1341119,1
4_15_1341556,2
4_15_1341569,2
4_15_1390697,2
4_15_1390806,2
4_15_1390858,2
4_15_1391035,2
4_15_1391084,2
4_15_1391133,2
4_15_1391183,3
4_15_1391192,1
4_15_1391197,3
4_15_1420415,2
4_15_1420608,1
4_15_1420623,2
4_15_1420714,1
4_15_1420779,2
4_15_1471504,2
4_15_1471565,1
4_15_1471589,2
4_15_1471660,3
4_15_1471675,1
4_15_1492200,2
4_15_1492216,2
4_15_1492520,2
4_15_1500354,2
4_15_1500561,2
4_15_1501281,1
4_15_1571261,2
4_15_1571362,2
4_15_1571607,2
4_15_1571611,1
4_15_1580619,1
4_16_1790317,2
4_16_1790353,2
4_16_1790423,2
4_16_1830595,1
4_16_1830669,1
4_16_1830701,1
4_16_1881838,2
4_16_1881917,5
4_16_1890261,2
4_16_1890297,2
4_16_1911327,1
4_16_1911353,2
4_16_1911398,2
4_16_1911432,2
4_16_1911460,2
4_16_1911570,1
4_16_1911593,2
4_16_1911634,1
4_16_1920118,1
4_16_1920493,1
4_16_1980480,4
4_16_1980485,3
4_16_1980496,1
4_16_1980560,1
4_16_1980571,1
4_16_1980643,3
4_16_1980703,1
4_16_1981134,4
4_16_2001498,1
4_16_2001723,2
4_16_2001862,1
4_16_2001884,1
4_16_2001956,1
4_16_2001959,1
4_16_2002007,1
4_16_2010124,1
4_16_2010170,1
4_16_2010529,1
4_16_2071590,2
4_16_2071723,2
4_16_2071816,2
4_16_2071820,2
4_16_2071860,2
4_16_2072103,2
4_16_2072174,2
4_16_2080157,1
4_16_2080371,1
4_16_2091358,2
4_16_2091366,2
4_16_2091381,2
4_16_2091396,2
4_16_2091681,1
4_16_2091692,2
4_16_2091729,2
4_16_2091753,2
4_16_2091758,2
4_16_2091760,2
4_16_2091779,2
2_5_90715,2
2_5_131068,2
2_5_131069,2
2_5_131101,2
2_5_131158,1
2_5_131227,2
2_5_131340,2
2_5_131343,1
2_5_131365,2
2_5_131371,2
2_5_131387,2
2_5_131401,2
2_5_131423,2
2_5_131466,2
2_5_131468,2
2_5_131495,2
2_5_161027,2
2_5_161043,2
2_5_161154,2
2_5_170334,2
2_5_170402,2
2_5_170418,2
2_5_170479,1
2_5_200579,2
2_5_200664,2
2_5_200666,2
2_5_200669,1
2_5_200687,2
2_5_200691,2
2_5_200715,2
2_5_200781,2
2_5_201033,1
2_5_201061,2
2_5_201106,2
2_5_201132,2
2_5_201134,2
2_5_201166,2
2_5_201236,2
2_5_201270,1
2_5_201350,2
2_5_201360,2
2_5_240557,3
2_5_240639,3
2_5_270801,2
2_5_271131,1
2_5_271222,2
2_5_271527,1
2_5_311830,2
2_5_320534,2
2_5_330950,2
2_5_331074,2
2_5_331508,1
2_6_580773,1
2_6_580927,2
2_6_580967,1
2_6_581356,2
2_6_581519,1
2_6_581741,2
2_6_620724,2
2_6_620763,2
2_6_620904,2
2_6_620913,1
2_6_651112,2
2_6_651219,1
2_6_660159,2
2_6_660309,1
2_6_660383,2
2_6_660387,1
2_6_681657,1
2_6_681743,2
2_6_690430,1
2_6_690432,1
2_6_690473,2
2_6_690486,2
2_6_690497,1
2_6_690534,1
2_6_690574,2
2_6_690829,1
2_6_690862,2
2_6_690867,2
2_6_691025,2
2_6_691092,1
2_6_691119,2
2_6_691131,1
2_6_691470,2
2_6_691506,2
2_6_691515,2
2_6_721107,4
2_6_721127,4
2_6_721151,1
2_6_721428,1
2_6_752002,2
2_6_761017,1
2_6_761307,2
2_6_761381,1
2_6_761416,1
2_6_821216,1
2_7_1080596,2
2_7_1080872,2
2_7_1080895,2
2_7_1081049,2
2_7_1112111,1
2_7_1112131,1
2_7_1112156,2
2_7_1120290,1
2_7_1120367,1
2_7_1120384,2
2_7_1120406,1
2_7_1120420,2
2_7_1120467,2
2_7_1120556,2
2_7_1120563,2
2_7_1141641,2
2_7_1150543,1
2_7_1150547,2
2_7_1150584,2
2_7_1150627,2
2_7_1150645,4
2_7_1180700,1
2_7_1180765,1
2_7_1190244,1
2_7_1190278,2
2_7_1220578,2
2_7_1220998,2
2_7_1221259,2
2_7_1221300,2
2_7_1221323,2
2_7_1221325,2
2_7_1242080,2
2_7_1250279,2
2_7_1250704,2
2_7_1250795,1
2_7_1250897,2
2_7_1250908,2
2_7_1251035,2
2_7_1251047,2
2_7_1251375,2
2_7_1291276,2
2_7_1291799,1
2_7_1291835,2
2_7_1310687,1
2_7_1310736,2
2_7_1310739,2
2_7_1310776,2
2_7_1310789,2
2_7_1310889,1
2_8_1560691,2
2_8_1560728,2
2_8_1560741,2
2_8_1560772,2
2_8_1561260,2
2_8_1561356,1
2_8_1561591,2
2_8_1600874,2
2_8_1600887,2
2_8_1600940,2
2_8_1600944,2
2_8_1600962,2
2_8_1601032,2
2_8_1601075,2
2_8_1631939,2
2_8_1640188,2
2_8_1661471,2
2_8_1661658,2
2_8_1661669,2
2_8_1661716,2
2_8_1661718,2
2_8_1661726,2
2_8_1661837,2
2_8_1661870,2
2_8_1670081,2
2_8_1670191,2
2_8_1670230,2
2_8_1670778,1
2_8_1671052,2
2_8_1671078,2
2_8_1711401,1
2_8_1730896,1
2_8_1741122,1
2_8_1781525,2
2_8_1781755,1
2_8_1781858,2
2_8_1782056,2
2_8_1782099,2
2_8_1782230,2
2_8_1800794,2
2_8_1800836,2
2_8_1800904,1
2_8_1801060,2
2_8_1801087,2
1_1_130725,1
1_1_130726,1
1_1_130841,1
1_1_160954,1
1_1_161102,2
1_1_161303,2
1_1_161309,2
1_1_161380,2
1_1_161410,2
1_1_161498,2
1_1_161550,2
1_1_161570,2
1_1_161820,2
1_1_161985,1
1_1_200830,1
1_1_200875,1
1_1_200909,1
1_1_201225,1
1_1_201250,2
1_1_201286,2
1_1_201465,1
1_1_201470,1
1_1_231040,2
1_1_231102,2
1_1_231237,2
1_1_231243,2
1_1_231637,2
1_1_231668,2
1_1_231703,2
1_1_231704,1
1_1_231735,3
1_1_231743,2
1_1_231755,2
1_1_231818,1
1_1_231824,2
1_1_240128,1
1_1_240150,3
1_1_240179,3
1_1_240189,2
1_1_240227,3
1_1_240375,2
1_1_240387,1
1_1_240471,1
1_1_240505,1
1_1_240597,1
1_2_631255,2
1_2_631334,2
1_2_631418,1
1_2_671252,1
1_2_671340,2
1_2_671347,2
1_2_671401,1
1_2_711278,1
1_2_711312,1
1_2_711361,1
1_2_711382,1
1_2_711385,2
1_2_711388,1
1_2_711392,1
1_2_711396,2
1_2_711399,2
1_2_711408,2
1_2_711431,1
1_2_711508,2
1_2_711523,1
1_2_760438,2
1_2_760472,2
1_2_760657,2
1_2_760674,1
1_2_760676,2
1_2_761016,1
1_2_761081,2
1_2_761122,2
1_2_761301,2
1_2_761345,1
1_2_761386,2
1_2_761430,2
1_2_761432,2
1_2_761519,2
1_3_1070690,2
1_3_1070697,1
1_3_1070711,2
1_3_1070716,2
1_3_1070754,1
1_3_1070769,2
1_3_1080079,1
1_3_1141422,2
1_3_1150606,2
1_3_1150675,1
1_3_1150719,1
1_3_1150782,2
1_3_1150832,2
1_3_1150841,1
1_3_1150891,2
1_3_1210742,2
1_3_1210828,2
1_3_1211027,1
1_3_1211042,2
1_3_1220282,1
1_3_1220296,2
1_3_1220322,2
1_3_1220456,1
1_3_1220820,1
1_3_1220823,2
1_3_1220832,1
1_3_1220932,2
1_3_1220999,2
1_4_1520975,2
1_4_1550139,2
1_4_1591148,2
1_4_1591175,2
1_4_1591186,2
1_4_1591211,2
1_4_1591218,2
1_4_1591232,2
1_4_1591243,1
1_4_1591289,2
1_4_1591359,1
1_4_1591370,1
1_4_1591378,2
1_4_1591676,1
1_4_1600238,1
1_4_1600543,2
1_4_1620205,2
1_4_1620409,1
1_4_1620418,2
1_4_1620458,2
1_4_1620846,1
1_4_1620881,1
1_4_1631204,2
1_4_1660816,1
1_4_1661126,1
1_4_1661229,2
1_4_1661294,1
1_4_1661322,1
1_4_1661324,1
1_4_1661429,2
1_4_1661501,2
1_4_1661557,1
1_4_1661634,1
1_4_1661871,4
1_4_1670372,2
1_4_1670378,2
1_4_1670401,2
1_4_1670524,2
1_4_1670580,1
1_4_1670606,2
1_4_1700159,2
1_4_1700172,2
1_4_1700343,2
1_4_1700346,2
1_4_1700399,1
1_4_1700640,2
1_4_1700799,2
1_4_1700841,2
1_4_1700904,2
1_4_1701062,2
1_4_1701070,2
1_4_1701191,2
1_4_1701258,2
1_4_1701288,1
1_4_1731195,1
1_4_1731215,1
