sample,label
9_34_1281036,5
9_34_1281044,4
9_34_1281062,5
9_34_1281076,5
9_34_1281087,4
9_34_1281092,5
9_34_1281102,5
9_34_1281118,5
9_34_1281126,5
9_34_1281129,4
9_34_1281131,3
9_34_1281135,5
9_34_1281153,2
9_34_1281155,5
9_34_1281158,4
9_34_1281175,5
9_34_1281176,4
9_34_1281180,4
9_34_1281184,5
9_34_1281189,5
9_34_1281194,5
9_34_1281200,3
9_34_1281217,5
9_34_1281225,4
9_34_1281235,4
9_34_1281237,5
9_34_1281239,4
9_34_1281252,5
9_34_1281257,4
9_34_1281259,5
9_34_1281263,5
9_34_1281276,5
9_34_1281309,5
9_34_1281311,4
9_34_1281314,2
9_34_1281321,5
9_34_1281368,2
9_34_1281373,3
9_34_1281374,2
9_34_1281376,5
9_34_1281386,4
9_34_1281414,5
9_34_1281437,4
9_34_1281487,5
9_34_1281567,3
9_34_1281651,2
9_34_1281798,2
9_34_1370621,5
9_34_1390460,5
9_34_1390511,5
9_34_1390601,5
9_34_1390635,3
9_34_1390663,5
9_34_1390679,5
9_34_1390717,4
9_34_1390722,4
9_34_1390725,5
9_34_1390771,3
9_34_1390789,5
9_34_1390821,4
9_34_1390847,5
9_34_1390897,3
9_34_1390899,3
9_34_1390959,3
9_34_1390978,5
9_34_1390979,2
9_34_1391022,5
9_34_1391042,3
9_35_1911301,2
9_35_1911312,1
9_35_1911511,2
9_35_1920871,1
9_35_1941014,3
9_35_1950626,2
9_35_1950656,2
9_35_1950696,2
9_35_1950719,2
9_35_1950791,2
9_35_1950828,2
9_35_1950838,4
9_35_1950851,3
9_35_1950876,2
9_35_1950880,2
9_35_2050719,3
9_35_2050785,2
9_35_2050807,2
9_35_2050834,2
9_35_2050868,3
9_35_2060668,1
9_35_2140524,4
9_35_2140541,4
9_35_2140542,4
9_35_2140561,4
9_35_2140594,4
9_35_2140613,5
9_35_2140615,4
9_35_2140624,4
9_35_2140628,5
9_35_2140636,4
9_35_2140638,4
9_35_2140655,5
9_35_2140660,4
9_35_2140673,4
9_35_2140675,4
9_35_2140678,5
9_35_2140727,4
9_35_2140739,4
9_35_2140741,4
9_35_2140755,5
9_35_2140787,5
9_35_2140804,4
9_35_2140809,5
9_35_2140895,4
9_35_2140972,5
9_35_2160870,5
9_35_2160929,5
9_35_2160934,4
9_35_2160945,5
9_35_2160966,5
9_35_2160975,5
9_35_2160981,5
9_35_2160987,5
9_35_2160994,4
9_35_2160995,2
9_35_2160997,5
9_35_2160999,5
9_35_2161003,5
9_35_2161007,3
9_35_2161009,4
9_35_2161013,4
9_35_2161029,3
9_35_2161030,3
9_35_2161033,3
9_35_2161041,4
9_35_2161043,5
9_35_2161044,4
9_35_2161049,4
9_35_2161052,5
9_35_2161054,4
9_35_2161058,4
9_35_2161062,5
9_35_2161064,4
9_35_2161065,5
9_35_2161070,4
9_35_2161079,3
9_35_2161084,2
9_35_2161085,4
9_35_2161098,5
9_35_2161107,4
9_35_2161109,5
9_35_2161119,4
9_35_2161122,5
9_35_2161134,4
9_35_2161140,3
9_35_2161141,5
9_35_2161146,5
9_35_2161165,5
9_35_2161166,3
9_35_2161201,5
9_35_2161405,3
9_35_2170061,2
9_35_2250740,5
9_35_2250817,5
9_35_2250845,3
9_35_2250861,4
9_35_2250905,5
9_35_2250924,4
9_35_2270782,5
9_35_2270814,2
9_35_2270882,4
9_35_2270910,3
9_35_2270946,3
9_35_2271010,5
9_35_2271032,5
9_35_2271034,2
9_35_2271037,4
9_35_2271045,3
9_35_2271085,4
9_35_2271092,5
9_35_2271112,5
9_35_2271156,4
9_35_2271183,2
9_35_2271191,5
9_35_2271216,5
9_35_2271240,5
9_35_2271254,5
9_35_2271255,5
9_35_2271261,5
9_35_2271271,5
9_35_2271284,5
9_35_2271303,5
9_35_2271308,5
9_35_2271320,5
9_35_2271333,5
9_35_2271348,3
9_35_2271374,3
6_21_80273,1
6_21_200459,4
6_21_200590,4
6_21_212021,1
6_21_270336,1
6_21_270382,1
6_21_270390,1
6_21_270423,1
6_21_270462,1
6_21_270851,1
6_21_300805,1
6_21_300838,1
6_21_300867,1
6_21_300961,1
6_21_301094,1
6_21_301115,1
6_21_351117,1
6_21_351170,1
6_21_351247,1
6_21_351262,1
6_21_351319,1
6_21_351324,1
6_21_351533,1
6_21_351739,1
6_21_360129,1
6_21_381041,1
6_21_390897,1
6_21_390908,1
6_21_430276,1
6_21_430370,1
6_21_430432,4
6_21_430436,1
6_22_611234,4
6_22_611333,4
6_22_700959,4
6_22_701760,4
6_22_701813,4
6_22_701912,4
6_22_701945,1
6_22_702019,1
6_22_702032,4
6_22_721077,1
6_22_721081,4
6_22_721126,1
6_22_721148,1
6_22_721151,4
6_22_721152,1
6_22_721436,4
6_22_721453,1
6_22_721762,4
6_22_721897,1
6_22_721933,4
6_22_722015,1
6_22_750380,1
6_22_781014,1
6_22_790564,4
6_22_790799,4
6_22_791316,1
6_22_811769,1
6_22_811998,1
6_22_812030,4
6_22_812148,1
6_22_820144,1
6_22_820183,4
6_22_820244,1
6_22_820304,1
6_22_820324,1
6_22_820342,1
6_22_820343,1
6_22_820368,1
6_22_820407,1
6_22_871400,1
6_22_871415,1
6_22_871424,1
6_22_871428,1
6_22_871444,1
6_22_871448,1
6_22_871681,1
6_22_880741,1
6_22_880857,1
6_22_910850,1
6_22_910986,1
6_22_911050,1
6_22_911556,1
6_22_911600,1
6_22_960332,1
6_23_1210613,4
6_23_1211574,1
6_23_1212320,4
6_23_1212418,4
6_23_1240204,1
6_23_1290392,4
6_23_1290431,4
6_23_1290902,4
6_23_1291175,4
6_23_1291326,4
6_23_1291440,4
6_23_1300462,4
6_23_1310932,1
6_23_1310966,1
6_23_1310990,1
6_23_1311032,1
6_23_1311255,1
6_23_1340489,1
6_23_1450522,1
6_23_1450572,1
6_24_1530946,1
6_24_1611167,1
6_24_1611932,4
6_24_1621033,1
6_24_1632384,1
6_24_1632407,4
6_24_1632681,4
6_24_1640333,4
6_24_1640513,4
6_24_1640534,4
6_24_1640680,1
6_24_1640783,1
6_24_1641112,1
6_24_1642166,1
6_24_1690552,1
6_24_1691164,4
6_24_1692056,4
6_24_1700164,4
6_24_1720744,1
6_24_1720974,1
6_24_1721061,4
6_24_1721074,1
6_24_1721267,1
6_24_1721310,1
6_24_1721407,4
6_24_1730966,1
6_24_1771845,1
6_24_1810318,1
6_24_1810429,1
6_24_1810924,1
6_24_1811109,1
6_24_1811132,1
6_24_1811183,1
6_24_1811214,1
6_24_1850646,1
6_24_1850684,1
6_24_1850698,1
6_24_1850751,1
6_24_1850785,1
7_25_180554,1
7_25_351925,1
7_25_370082,1
7_25_370083,4
7_25_370112,1
7_25_370125,1
7_25_370131,4
7_25_370186,1
7_25_370188,4
7_25_370196,1
7_25_370219,1
7_25_370230,4
7_25_381923,1
7_25_441811,1
7_25_441853,1
7_25_450963,4
7_25_451064,4
7_25_451122,4
7_25_451150,4
7_25_451217,1
7_25_461937,1
7_25_470533,1
7_25_471422,1
7_25_471740,1
7_25_471972,4
7_25_472002,4
7_25_472250,1
7_25_480260,1
7_25_480311,1
7_25_480600,1
7_25_481643,1
7_25_491957,1
7_25_550910,4
7_25_550970,4
7_25_550994,4
7_25_551207,1
7_25_560436,1
7_25_561080,1
7_25_580547,1
7_25_590710,1
7_25_590781,4
7_25_590861,1
7_25_630787,1
7_25_650948,1
7_25_650983,1
7_25_650991,1
7_25_651022,1
7_25_651167,1
7_25_750417,1
7_25_750440,1
7_25_750479,1
7_25_750483,1
7_25_770507,1
7_26_870311,1
7_26_1070265,1
7_26_1111650,1
7_26_1112020,4
7_26_1131391,1
7_26_1131440,1
7_26_1131494,1
7_26_1131508,1
7_26_1131524,1
7_26_1131545,1
7_26_1131603,1
7_26_1131641,1
7_26_1131828,1
7_26_1131842,4
7_26_1131898,1
7_26_1131913,1
7_26_1131953,4
7_26_1132032,1
7_26_1132057,1
7_26_1132058,4
7_26_1132090,1
7_26_1132209,4
7_26_1132230,1
7_26_1180970,1
7_26_1201545,4
7_26_1201570,4
7_26_1201585,4
7_26_1201586,4
7_26_1201593,4
7_26_1201610,4
7_26_1201620,4
7_26_1210412,4
7_26_1221525,1
7_26_1222347,1
7_26_1230522,1
7_26_1230551,1
7_26_1230630,1
7_26_1230635,1
7_26_1230746,1
7_26_1230804,1
7_26_1320564,1
7_26_1320824,1
7_26_1320848,1
7_26_1321471,1
7_26_1330610,1
7_26_1330638,1
7_26_1330790,1
7_26_1380648,1
7_26_1380691,1
7_26_1380706,1
7_26_1380709,1
7_26_1380938,1
7_26_1420663,1
7_27_1851072,1
7_27_1851201,1
7_27_1851353,4
7_27_1851369,1
7_27_1851390,1
7_27_1851485,1
7_27_1851513,1
7_27_1851579,4
7_27_1851651,1
7_27_1851654,1
7_27_1851687,4
7_27_1851697,1
7_27_1851763,4
7_27_1851837,4
7_27_1851844,4
7_27_1852004,4
7_27_1852422,4
7_27_1860248,4
7_27_1921511,1
7_27_1921528,4
7_27_1921718,4
7_27_1921806,4
7_27_1921869,4
7_27_1921911,4
7_27_1921938,4
7_27_1922013,4
7_27_1922032,4
7_27_1922345,4
7_27_1942232,4
7_27_1942280,1
7_27_1950314,1
7_27_1950408,1
7_27_1950460,1
7_27_1950568,1
7_27_1950645,1
7_27_1950847,1
7_27_1950854,1
7_27_1950899,1
7_27_1950949,1
7_27_1951077,1
7_27_1951101,1
7_27_1960337,1
7_27_2011641,1
7_27_2020150,1
7_27_2021645,1
7_27_2030401,1
7_27_2041370,1
7_27_2041381,1
7_27_2051104,1
7_27_2051219,1
7_27_2080171,1
7_27_2101558,1
7_27_2101762,1
7_27_2101835,1
7_27_2110180,1
7_28_2461494,4
7_28_2550752,4
7_28_2550958,4
7_28_2550988,4
7_28_2551292,1
7_28_2570758,1
7_28_2570806,1
7_28_2571239,1
7_28_2571246,1
7_28_2571252,1
7_28_2571274,4
7_28_2571309,1
7_28_2571330,1
7_28_2571431,4
7_28_2571437,1
7_28_2572334,1
7_28_2572361,1
7_28_2631843,1
7_28_2640214,1
7_28_2661323,1
7_28_2661336,1
7_28_2661338,1
7_28_2661462,1
7_28_2681934,1
7_28_2720664,1
7_28_2720711,1
7_28_2720809,1
7_28_2720846,1
7_28_2720869,1
7_28_2721230,1
7_28_2721340,1
7_28_2751207,1
7_28_2751342,1
7_28_2760445,1
7_28_2760973,1
7_28_2760994,1
7_28_2820280,1
12_45_50961,5
12_45_70553,2
12_45_180563,2
12_45_180564,2
12_45_180565,2
12_45_180581,2
12_45_181077,1
12_45_290426,2
12_45_290832,2
12_45_291406,1
12_45_401551,4
12_45_401592,3
12_45_401593,5
12_45_401598,4
12_45_401614,5
12_45_401620,5
12_45_401644,3
12_45_401654,5
12_45_401657,4
12_45_401660,3
12_45_401668,5
12_45_401674,5
12_45_401679,5
12_45_401683,3
12_45_401686,5
12_45_401700,5
12_45_401708,5
12_45_401723,5
12_45_401739,5
12_45_401740,5
12_45_401742,2
12_45_401746,5
12_45_401751,4
12_45_401754,5
12_45_401755,5
12_45_401761,5
12_45_401766,3
12_45_401772,2
12_45_401790,3
12_45_401805,5
12_45_401816,3
12_45_401866,2
12_45_401869,3
12_45_401934,1
12_45_402202,1
12_45_491082,5
12_45_491087,4
12_45_491113,4
12_45_491162,4
12_46_920272,3
12_46_940422,4
12_46_960414,3
12_46_1031390,2
12_46_1060964,3
12_46_1060968,5
12_46_1061374,2
12_46_1061416,2
12_46_1261489,5
12_46_1261549,5
12_46_1281746,3
12_46_1281795,5
12_46_1281807,5
12_46_1281829,5
12_46_1281840,5
12_46_1281854,4
12_46_1281855,4
12_46_1281877,5
12_46_1281893,2
12_46_1281895,2
12_46_1281913,5
12_46_1281919,4
12_46_1281924,4
12_46_1281933,4
12_46_1281935,5
12_46_1281942,4
12_46_1281956,3
12_46_1281961,4
12_46_1281977,4
12_46_1281981,5
12_46_1281988,5
12_46_1281994,5
12_46_1281999,5
12_46_1282026,5
12_46_1282042,5
12_46_1282082,5
12_46_1290144,2
12_46_1290375,1
12_47_1710055,2
12_47_1730187,3
12_47_1820890,1
12_47_1831372,1
12_47_2030915,4
12_47_2030989,5
12_47_2031012,4
12_47_2031020,5
12_47_2031049,3
12_47_2031073,3
12_47_2031082,5
12_47_2031084,3
12_47_2031156,3
12_47_2031207,4
12_47_2051579,4
12_47_2051648,5
12_47_2051660,5
12_47_2051678,3
12_47_2051707,3
12_47_2051711,5
12_47_2051716,3
12_47_2051718,5
12_47_2051722,3
12_47_2051735,5
12_47_2051772,5
12_47_2051787,3
12_47_2051807,5
12_47_2051826,5
12_47_2051827,2
12_47_2051854,2
12_47_2051871,3
12_47_2051896,5
12_47_2051900,3
12_47_2051913,3
12_47_2140827,4
12_47_2140881,3
12_47_2161006,5
12_47_2161023,5
12_47_2161053,3
12_47_2161055,5
12_47_2161058,4
12_47_2161085,5
12_47_2161094,5
12_47_2161106,5
12_47_2161107,5
12_47_2161130,5
12_47_2161179,3
12_47_2161227,5
12_47_2161235,5
12_48_2570413,3
12_48_2580577,2
12_48_2580628,2
12_48_2600507,2
12_48_2680862,2
12_48_2690739,1
12_48_2710687,2
12_48_2710832,2
12_48_2800869,1
12_48_2821486,2
12_48_2821545,2
12_48_2911087,3
12_48_2911238,5
12_48_2931539,5
12_48_2931607,5
12_48_2931651,4
12_48_2931683,3
12_48_2931733,5
12_48_2931736,5
12_48_2931739,2
12_48_2931794,5
12_48_2931805,2
12_48_3041189,4
13_49_50467,2
13_49_70378,2
13_49_161223,1
13_49_180530,3
13_49_290583,3
13_49_290594,3
13_49_380834,4
13_49_381112,5
13_49_381119,3
13_49_381157,5
13_49_401314,3
13_49_401393,4
13_49_401399,5
13_49_401500,3
13_49_401534,3
13_49_401579,5
13_49_401619,3
13_49_401652,5
13_49_401678,5
13_49_490949,5
13_49_490976,5
13_49_511236,4
13_50_920324,2
13_50_950408,2
13_50_1040887,2
13_50_1040902,3
13_50_1040936,1
13_50_1070618,2
13_50_1170154,1
13_50_1180239,2
13_50_1261187,4
13_50_1282113,1
13_50_1370845,5
13_50_1370880,5
13_50_1391153,5
13_50_1391178,3
13_50_1391212,4
13_51_1800429,3
13_51_1800556,2
13_51_1810488,3
13_51_1840356,2
13_51_1920763,3
13_51_2140764,4
13_51_2140873,5
13_51_2141055,3
13_51_2161114,3
13_51_2161339,5
13_51_2161376,5
13_51_2170976,1
13_51_2250702,3
13_51_2270937,5
13_52_2680219,2
13_52_2690270,1
13_52_2720365,2
13_52_2800714,2
13_52_2800757,2
13_52_2901654,2
13_52_2910275,2
13_52_2910340,2
13_52_2911027,1
13_52_2931379,2
13_52_2931419,2
13_52_2931464,2
13_52_2931524,2
13_52_2940323,2
13_52_3041803,3
13_52_3041828,4
13_52_3041908,4
13_52_3041909,3
13_52_3041912,3
13_52_3041933,2
13_52_3131064,4
13_52_3131203,5
13_52_3131233,4
13_52_3131250,3
3_9_110291,3
3_9_140827,3
3_9_140851,2
3_9_140872,3
3_9_150089,2
3_9_150120,4
3_9_200828,1
3_9_220512,2
3_9_220518,2
3_9_220535,2
3_9_220547,2
3_9_220641,3
3_9_220769,2
3_9_280328,3
3_9_280336,3
3_9_280372,3
3_9_280399,3
3_9_280410,2
3_9_280517,2
3_9_290922,3
3_9_300534,3
3_9_300589,2
3_9_300642,2
3_9_300759,3
3_9_310098,2
3_9_310333,3
3_9_360522,3
3_9_360595,3
3_9_361010,4
3_9_361150,4
3_10_670292,2
3_10_670430,2
3_10_700555,1
3_10_700663,2
3_10_700681,2
3_10_700884,2
3_10_700893,2
3_10_710107,2
3_10_750382,5
3_10_750415,3
3_10_750419,2
3_10_750422,3
3_10_780388,3
3_10_780421,2
3_10_780444,3
3_10_780447,3
3_10_780734,2
3_10_780746,2
3_10_780765,2
3_10_790529,2
3_10_820611,2
3_10_831077,2
3_10_840474,3
3_10_840678,2
3_10_850225,1
3_10_860349,3
3_10_860678,3
3_10_861234,2
3_10_870254,2
3_10_870263,3
3_10_870511,5
3_10_870564,3
3_10_920484,3
3_10_920527,3
3_10_920603,3
3_10_920635,3
3_10_920683,3
3_10_940337,2
3_10_940543,3
3_11_1180389,3
3_11_1180390,3
3_11_1180396,3
3_11_1220265,4
3_11_1220332,3
3_11_1220344,4
3_11_1220359,3
3_11_1220370,3
3_11_1250223,3
3_11_1250288,3
3_11_1250310,3
3_11_1250432,1
3_11_1250471,3
3_11_1290318,2
3_11_1320120,3
3_11_1320139,2
3_11_1320155,3
3_11_1320157,2
3_11_1320179,2
3_11_1320185,3
3_11_1320187,3
3_11_1320216,2
3_11_1320241,2
3_11_1320290,1
3_11_1320532,2
3_11_1320563,3
3_11_1320631,3
3_11_1320660,3
3_11_1320713,3
3_11_1330270,3
3_11_1330296,3
3_11_1350624,4
3_11_1360365,3
3_11_1370330,2
3_11_1370338,3
3_11_1370355,2
3_11_1380810,3
3_11_1380862,3
3_11_1380972,3
3_11_1440293,2
3_11_1440448,3
3_11_1440471,2
3_11_1440919,4
3_11_1450681,2
3_11_1450705,3
3_12_1710313,4
3_12_1720214,2
3_12_1720304,2
3_12_1740093,4
3_12_1750822,2
3_12_1750831,3
3_12_1760060,2
3_12_1760145,2
3_12_1800220,3
3_12_1800374,3
3_12_1800384,3
3_12_1810637,1
3_12_1830277,2
3_12_1830286,2
3_12_1830290,2
3_12_1830299,3
3_12_1830348,2
3_12_1830408,2
3_12_1830467,3
3_12_1880446,2
3_12_1880530,3
3_12_1880675,2
3_12_1910315,3
3_12_1910324,2
3_12_1910337,3
3_12_1910338,2
3_12_1910372,2
3_12_1910610,2
3_12_1910977,4
3_12_1920425,3
3_12_1920440,3
3_12_1961170,3
3_12_1970203,5
3_12_1970228,5
3_12_1970253,2
3_12_1970263,5
3_12_1970269,5
3_12_1970280,5
3_12_1970466,3
3_12_1970505,3
3_12_1970529,2
3_12_1980817,3
3_12_1980829,3
3_12_1980864,5
3_12_1990263,3
4_13_70201,2
4_13_110334,3
4_13_110861,2
4_13_110921,3
4_13_141571,2
4_13_141673,2
4_13_141798,3
4_13_141804,3
4_13_141815,3
4_13_141831,3
4_13_150258,3
4_13_150268,3
4_13_150284,3
4_13_191026,5
4_13_191156,5
4_13_191168,5
4_13_191169,5
4_13_191258,5
4_13_200282,4
4_13_220650,2
4_13_220812,2
4_13_220820,3
4_13_220845,3
4_13_220849,3
4_13_220857,3
4_13_220864,3
4_13_220867,2
4_13_220877,3
4_13_220890,2
4_13_221092,2
4_13_221373,5
4_13_271482,5
4_13_271751,2
4_13_271836,4
4_13_280306,5
4_13_280597,3
4_13_280776,3
4_13_280789,3
4_13_280835,3
4_13_280868,3
4_13_280872,3
4_13_280988,3
4_13_281181,3
4_13_292508,4
4_13_300322,3
4_13_300428,3
4_13_300463,2
4_13_300874,3
4_13_360731,3
4_13_360927,4
4_13_360931,3
4_13_360986,3
4_13_360996,2
4_13_360997,3
4_13_361392,2
4_13_371505,3
4_13_380344,3
4_13_380457,3
4_13_380502,3
4_14_661118,1
4_14_670465,5
4_14_670528,2
4_14_670552,2
4_14_670716,2
4_14_700964,2
4_14_701048,2
4_14_701060,3
4_14_701289,3
4_14_701535,3
4_14_701556,3
4_14_701580,2
4_14_701612,3
4_14_701660,3
4_14_701674,3
4_14_701712,3
4_14_750362,2
4_14_750716,2
4_14_750718,3
4_14_750902,2
4_14_750913,5
4_14_750950,4
4_14_750952,2
4_14_780110,3
4_14_831233,5
4_14_831236,4
4_14_831362,4
4_14_831379,5
4_14_861385,2
4_14_920628,3
4_14_920919,2
4_14_921070,3
4_14_921072,3
4_14_921094,3
4_14_922308,4
4_14_930208,4
4_14_931204,3
4_14_931476,3
4_14_931482,3
4_14_931572,3
4_14_931634,2
4_14_931733,3
4_14_931772,3
4_14_931835,3
4_14_931883,3
4_14_931994,3
4_14_940156,5
4_14_992180,1
4_15_1260652,1
4_15_1261267,3
4_15_1261271,5
4_15_1301182,3
4_15_1301279,3
4_15_1310570,3
4_15_1310613,2
4_15_1310737,2
4_15_1310742,3
4_15_1310859,3
4_15_1310884,3
4_15_1310905,3
4_15_1340732,3
4_15_1340760,3
4_15_1340842,2
4_15_1340860,3
4_15_1341000,3
4_15_1341119,2
4_15_1341556,3
4_15_1341569,3
4_15_1390697,3
4_15_1390806,3
4_15_1390858,3
4_15_1391035,3
4_15_1391084,3
4_15_1391124,3
4_15_1391133,3
4_15_1391183,5
4_15_1391192,2
4_15_1391197,5
4_15_1420415,3
4_15_1420608,2
4_15_1420623,3
4_15_1420714,2
4_15_1420779,3
4_15_1471504,3
4_15_1471565,2
4_15_1471589,3
4_15_1471660,5
4_15_1471675,2
4_15_1492200,3
4_15_1492216,3
4_15_1492520,3
4_15_1500354,3
4_15_1500561,3
4_15_1501281,2
4_15_1570815,2
4_15_1571076,4
4_15_1571203,5
4_15_1571261,3
4_15_1571362,3
4_15_1571607,3
4_15_1571611,2
4_15_1580605,5
4_15_1580619,2
4_16_1790317,3
4_16_1790353,3
4_16_1790423,3
4_16_1830595,2
4_16_1830651,5
4_16_1830669,2
4_16_1830701,2
4_16_1881838,3
4_16_1881917,1
4_16_1890261,3
4_16_1890297,3
4_16_1901438,1
4_16_1911327,2
4_16_1911353,3
4_16_1911398,3
4_16_1911432,3
4_16_1911460,3
4_16_1911570,2
4_16_1911593,3
4_16_1911634,2
4_16_1920118,2
4_16_1920493,3
4_16_1980480,4
4_16_1980485,5
4_16_1980496,5
4_16_1980560,4
4_16_1980571,2
4_16_1980643,5
4_16_1980703,2
4_16_1981134,4
4_16_2001498,2
4_16_2001723,3
4_16_2001849,4
4_16_2001862,2
4_16_2001884,2
4_16_2001956,2
4_16_2001959,2
4_16_2002007,2
4_16_2010124,2
4_16_2010170,2
4_16_2010529,2
4_16_2071590,3
4_16_2071723,3
4_16_2071816,3
4_16_2071820,3
4_16_2071860,3
4_16_2072103,3
4_16_2072174,3
4_16_2080157,2
4_16_2080371,2
4_16_2080496,5
4_16_2091358,3
4_16_2091366,3
4_16_2091381,3
4_16_2091396,3
4_16_2091681,2
4_16_2091692,4
4_16_2091729,3
4_16_2091753,3
4_16_2091758,3
4_16_2091760,3
4_16_2091779,3
2_5_90715,3
2_5_131068,3
2_5_131069,3
2_5_131101,3
2_5_131158,2
2_5_131227,3
2_5_131340,3
2_5_131343,2
2_5_131365,3
2_5_131371,3
2_5_131387,3
2_5_131401,3
2_5_131423,3
2_5_131455,2
2_5_131466,3
2_5_131468,3
2_5_131495,3
2_5_161027,3
2_5_161043,3
2_5_161107,3
2_5_161154,3
2_5_170334,3
2_5_170402,3
2_5_170418,3
2_5_170426,4
2_5_170479,2
2_5_200579,3
2_5_200664,3
2_5_200666,3
2_5_200669,2
2_5_200687,3
2_5_200691,3
2_5_200715,3
2_5_200758,4
2_5_200781,3
2_5_201033,2
2_5_201061,3
2_5_201106,3
2_5_201132,3
2_5_201134,3
2_5_201166,3
2_5_201236,3
2_5_201270,2
2_5_201350,3
2_5_201360,3
2_5_240557,5
2_5_240639,3
2_5_270801,3
2_5_271131,2
2_5_271222,3
2_5_271527,2
2_5_311830,3
2_5_320534,3
2_5_330950,3
2_5_331074,3
2_5_331508,2
2_6_580773,3
2_6_580778,4
2_6_580927,3
2_6_580967,2
2_6_581356,3
2_6_581519,2
2_6_581741,3
2_6_620724,3
2_6_620763,3
2_6_620904,3
2_6_620913,2
2_6_620991,3
2_6_651112,3
2_6_651219,2
2_6_652029,5
2_6_660159,3
2_6_660309,2
2_6_660383,3
2_6_660387,2
2_6_681657,2
2_6_681743,3
2_6_690430,2
2_6_690432,2
2_6_690443,5
2_6_690473,3
2_6_690486,3
2_6_690497,2
2_6_690534,3
2_6_690574,3
2_6_690792,5
2_6_690829,2
2_6_690862,3
2_6_690867,3
2_6_691025,3
2_6_691092,2
2_6_691119,3
2_6_691131,2
2_6_691470,3
2_6_691506,3
2_6_691515,3
2_6_721107,4
2_6_721127,4
2_6_721151,2
2_6_721168,5
2_6_721428,2
2_6_752002,3
2_6_761017,2
2_6_761307,3
2_6_761381,2
2_6_761416,2
2_6_802390,4
2_6_811117,4
2_6_821216,2
2_7_1010241,5
2_7_1010270,2
2_7_1080596,3
2_7_1080872,3
2_7_1080895,3
2_7_1081049,3
2_7_1112111,2
2_7_1112131,2
2_7_1112156,3
2_7_1120290,2
2_7_1120367,2
2_7_1120384,3
2_7_1120406,2
2_7_1120420,3
2_7_1120467,3
2_7_1120556,3
2_7_1120563,3
2_7_1141641,3
2_7_1150543,2
2_7_1150547,3
2_7_1150584,3
2_7_1150627,3
2_7_1150645,4
2_7_1180700,2
2_7_1180765,2
2_7_1190244,2
2_7_1190278,3
2_7_1220578,3
2_7_1220998,3
2_7_1221259,3
2_7_1221300,3
2_7_1221323,3
2_7_1221325,2
2_7_1242080,3
2_7_1250279,3
2_7_1250704,3
2_7_1250795,2
2_7_1250897,3
2_7_1250908,3
2_7_1251035,3
2_7_1251047,3
2_7_1251342,3
2_7_1251375,3
2_7_1251534,2
2_7_1260344,3
2_7_1260353,3
2_7_1260354,3
2_7_1291276,3
2_7_1291799,2
2_7_1291835,3
2_7_1310687,2
2_7_1310736,3
2_7_1310739,3
2_7_1310776,3
2_7_1310789,3
2_7_1310889,2
2_8_1560691,3
2_8_1560728,3
2_8_1560741,3
2_8_1560772,3
2_8_1561260,3
2_8_1561356,2
2_8_1561591,3
2_8_1600874,3
2_8_1600887,3
2_8_1600940,3
2_8_1600944,3
2_8_1600962,3
2_8_1601032,3
2_8_1601075,3
2_8_1631136,4
2_8_1631843,4
2_8_1631939,3
2_8_1640188,3
2_8_1661471,3
2_8_1661658,3
2_8_1661669,3
2_8_1661716,3
2_8_1661718,3
2_8_1661726,3
2_8_1661837,3
2_8_1661870,3
2_8_1670080,5
2_8_1670081,3
2_8_1670089,5
2_8_1670191,3
2_8_1670230,3
2_8_1670778,2
2_8_1671052,3
2_8_1671078,3
2_8_1711401,2
2_8_1730896,2
2_8_1741122,2
2_8_1781525,3
2_8_1781755,2
2_8_1781858,3
2_8_1782056,3
2_8_1782099,3
2_8_1782230,3
2_8_1800794,3
2_8_1800836,3
2_8_1800904,2
2_8_1801060,3
2_8_1801087,3
1_1_130725,2
1_1_130726,2
1_1_130841,2
1_1_160954,2
1_1_161102,3
1_1_161303,3
1_1_161309,3
1_1_161380,3
1_1_161410,3
1_1_161498,3
1_1_161550,3
1_1_161570,3
1_1_161820,3
1_1_161971,5
1_1_161985,2
1_1_200830,2
1_1_200875,2
1_1_200909,2
1_1_201225,2
1_1_201250,3
1_1_201286,3
1_1_201465,2
1_1_201470,2
1_1_231040,3
1_1_231102,3
1_1_231237,3
1_1_231243,3
1_1_231637,3
1_1_231668,3
1_1_231703,3
1_1_231704,2
1_1_231735,5
1_1_231743,3
1_1_231755,3
1_1_231818,2
1_1_231824,3
1_1_240128,2
1_1_240150,5
1_1_240179,5
1_1_240189,3
1_1_240227,5
1_1_240375,3
1_1_240387,2
1_1_240471,2
1_1_240505,2
1_1_240597,2
1_1_321914,4
1_1_330788,3
1_2_631255,3
1_2_631334,3
1_2_631418,2
1_2_671252,2
1_2_671340,3
1_2_671347,3
1_2_671401,2
1_2_680511,5
1_2_681286,3
1_2_711278,2
1_2_711312,2
1_2_711361,2
1_2_711382,2
1_2_711385,3
1_2_711388,2
1_2_711392,2
1_2_711396,3
1_2_711399,3
1_2_711408,3
1_2_711431,2
1_2_711508,3
1_2_711523,2
1_2_760438,3
1_2_760472,3
1_2_760657,3
1_2_760674,2
1_2_760676,3
1_2_761016,2
1_2_761081,3
1_2_761122,3
1_2_761224,5
1_2_761301,3
1_2_761345,2
1_2_761386,3
1_2_761430,3
1_2_761432,3
1_2_761519,3
1_3_1070690,3
1_3_1070697,2
1_3_1070711,3
1_3_1070716,3
