UMAP1,UMAP2
-0.5049948076015424,0.6728190212908418
-0.5635967830425214,0.6113567381563814
4.511923970817953,1.5391328364077241
2.852798165916829,-0.03988563721745897
4.315670671104818,0.6917649536791475
4.845999421715169,1.008315446919504
0.11754554712715637,-2.0156075925168366
3.2113565822834063,0.39656722838312697
4.51550978624764,0.9716653853121431
4.1968883892292075,1.1776356726351411
-0.19197851216849793,4.605962279385629
3.3878447433704424,1.1679338246050508
3.847488345741658,0.8745105295839937
3.324407043098836,1.6701974898043306
4.320497932075887,1.178181055134836
-0.3959735611682843,0.12672293478876662
4.588805379509359,0.9700063496294649
4.147281589149862,1.3651298313799531
4.288594188331991,1.445659640378061
4.746318997978597,0.8156511812868745
4.356825532555013,0.8451750307741792
4.28976720774117,0.8908643751803071
0.5547912811631251,-0.9486398667630522
1.5376279970401812,0.16517097050577711
2.0556449314350176,0.6604956417742402
-0.609533009887309,-2.0345709294614167
2.5153476616138506,0.31976515347391676
3.585375012993245,1.5959179430666597
0.5942106714242984,4.529246333188119
2.2607163807148027,0.3486414581003816
1.5771437307590532,0.13380927140146803
2.218571247696309,0.49676424557596754
3.536036910652547,1.6661071806612642
2.169816674827962,0.4394015103045137
1.8988313099140215,0.37288415724665236
-0.4883299449687909,0.6933649807634981
2.4798530956501055,0.3730049758616121
2.2661203762287188,0.7362532644930513
2.1761798282856035,0.6119097500506074
3.3712078949207354,0.926731589383188
2.0027475973362017,-0.010474142485555893
1.8713247200244951,0.6509777336779268
1.7313693186039019,0.9581428795519502
0.9022747596496631,3.949695113247934
4.2708043476337485,0.9788209229174287
-0.34878062999305237,4.378768446988168
2.952411832451253,1.0421355992022188
3.810249271034627,1.3250032692614229
3.193036498665242,0.9847189217272432
-0.7587982991939496,3.9813404112520843
3.398649873375325,1.7462019949618013
-1.056503591895671,4.6153507261934905
3.8504635711902666,0.505664113110605
3.867244424461751,1.314067605084482
-0.2821878770595502,3.6488380461397796
-0.9800414422756146,4.7771220236483245
0.13989779555740844,5.172624590939584
0.5638031979793597,3.4529593020144134
2.9735645672077227,0.8764780789080293
0.686418699263959,5.12994623476893
1.129872860550313,4.763404372281137
0.3898729329699565,4.186075213498178
0.09756186807098877,3.6517367392244964
-0.7779111245876263,4.676199915951791
-0.6134147027736615,4.027574542111459
-0.05286228454169739,4.156134131497446
0.7026631554359485,4.585162642544809
-0.5379633287197064,3.377526524609628
3.4686157127613115,1.3969575195971162
-0.8789895156627606,3.814548972195688
0.1561075767272998,5.175650122708383
0.10759329998436462,5.5585856466951995
-0.35595303571280945,4.433996680325571
-0.4700174311405133,3.560002806729379
2.079191150307088,0.05403626257807326
0.6284776201242496,4.560126784390512
0.38842303508463394,-0.6071759284076064
-0.720004496932597,4.022353175229135
-0.7822180370098065,5.185733321255746
-0.1226232627635907,4.029819014615121
-0.48656677997169007,4.145237448758188
-0.6700741628414105,5.063596251553598
-0.05315184390601624,4.929651740140024
-0.3741501549488019,3.8557729750338225
0.11776286566200744,3.9826068907442718
-0.8583243469005536,4.191293719357553
-1.745931206107707,-0.4038180530604689
1.0671484490627337,4.4225759535494475
-0.01613619720992554,4.666666033810678
0.06984564864578735,4.2181644468966155
-0.999059377074809,4.234583380765024
0.7387224158042957,5.1815128355684905
0.15232745015564453,5.591243269986215
-0.7385384420162152,4.902000430172983
0.9391314705604602,4.073095324582162
0.8679226955169727,4.662592413968149
0.49991898813786995,4.742869380063119
-0.3306027034526776,3.7988319426241546
-0.40375202691611756,4.433809760159555
1.75686925852242,-0.21659540837377
-0.4837360361820172,4.7255096464815765
1.2189583202594805,3.8397164374056487
-0.05454128778037537,5.276209834164682
-1.011294303298564,4.489825251645151
0.275953965424924,5.386174681729379
-0.7880877832179974,4.295854094571176
0.4195769561225463,4.836210253781381
0.26836753094139587,4.367361548489633
2.0785782953495073,0.22013426119715285
0.05311319434586059,4.902167323178354
0.091390611767201535,4.008451464718881
0.3284412940734912,4.087127211636606
-0.3616640547519635,3.6682262449923186
0.29100820624771606,5.281408789700571
0.9987387677425433,4.884650710171762
-0.4151487330203961,4.474967959469858
-0.49355536496695984,5.332460406369272
0.11514166200104248,4.118811610287729
-0.5448709110027264,3.997128966397348
-0.9486179927593182,4.846355441159311
-1.0303425172573042,4.204043391293588
-0.685858784080119,5.149892333096567
-0.2820678929096173,4.16104221636683
-0.34987419641074646,4.251412394589487
-0.411500451922984,5.394609454220834
0.5836530050033618,5.483877184933725
0.18338880145493042,5.083252432889047
2.3359372040027666,0.001833054369989151
0.1963788887256671,3.827080729550424
1.1693763753170061,3.8719821005526214
-0.5987727025752972,5.313273432797494
-0.4376825670009564,4.629479411191049
-0.8069075921779584,4.267113211697641
-0.9721893647914838,4.597885611599985
0.38376714491787445,3.994640830105844
-0.385502932429881,4.011613371914926
0.5343578180069019,4.410588267392221
1.955314697861104,0.40584367806345534
0.1445697268241931,4.548048976010385
0.2907988747352649,4.695526602810922
-0.44274288213309754,3.6026606589022308
0.027229579328923337,4.016791346615854
0.8052234967941333,3.6024723082247405
-0.943004427314372,4.959749701565805
0.0766385813945819,5.6084485083285
-0.2081933597331952,4.876203063077035
2.741852702736287,1.8149664431276948
2.148537459015279,0.8837791710558565
-0.13404983079490174,3.551081660336557
0.522538030683427,4.436180594510141
2.1888902803653765,0.2336388855639131
-0.23927587068137635,3.5255579977694183
-0.6089480499034833,0.07260620886713576
-0.21249758994636048,-2.337312099390921
-0.501872835517497,3.8373332052889495
0.6794669201368381,4.76373005206019
-0.7513017038112592,4.384691241330209
-0.24507427012977112,4.714141848630014
2.255716743111043,1.380519750660959
-0.5523481944805096,3.6357054739657073
0.4341110253477384,3.2916667490664153
1.1253173967594194,4.25845718676478
-0.3528103212123822,4.602125647610727
0.8303371092075397,3.2959778338137298
-0.5788226703411053,5.11380100542933
0.16616785728874695,5.104210379666391
3.4591040035480547,0.4696638017359407
-1.0014883855586958,4.219770434445444
0.11907381021919738,5.4512538939181
0.3991938700670291,3.379901650494638
0.3796498721236278,5.186387541836801
2.936876477836995,0.6291543274584444
