sample,label
11_42_960868,5
11_42_1030871,4
11_42_1031370,4
11_42_1040416,5
11_42_1050639,3
11_42_1051078,3
11_42_1051285,1
11_42_1061040,5
11_42_1061122,5
11_42_1070351,3
11_42_1150266,4
11_42_1150633,5
11_42_1150636,5
11_42_1150641,5
11_42_1150665,5
11_42_1150705,5
11_42_1150706,5
11_42_1150707,5
11_42_1150716,5
11_42_1150720,5
11_42_1150752,5
11_42_1150760,5
11_42_1150768,5
11_42_1150785,5
11_42_1150799,5
11_42_1150814,5
11_42_1150817,5
11_42_1150827,5
11_42_1150842,5
11_42_1150844,5
11_42_1150848,5
11_42_1150872,5
11_42_1150875,5
11_42_1150922,5
11_42_1150947,5
11_42_1151743,5
11_42_1160756,1
11_42_1161427,3
11_42_1161493,3
11_42_1161504,3
11_42_1171449,5
11_42_1171477,5
11_42_1171515,5
11_42_1171519,5
11_42_1171559,5
11_42_1171560,5
11_42_1171582,5
11_42_1171600,5
11_42_1171610,5
11_42_1171622,5
11_42_1171639,5
11_42_1171640,5
11_42_1171641,5
11_42_1171649,5
11_42_1171654,5
11_42_1171655,5
11_42_1171671,5
11_42_1171672,5
11_42_1171677,5
11_42_1171680,5
11_42_1171685,5
11_42_1171692,5
11_42_1171695,5
11_42_1171697,5
11_42_1171701,5
11_42_1171702,5
11_42_1171709,5
11_42_1171723,5
11_42_1171729,5
11_42_1171730,5
11_42_1171736,5
11_42_1171737,5
11_42_1171757,5
11_42_1171760,5
11_42_1171763,5
11_42_1171767,5
11_42_1171778,5
11_42_1171781,2
11_42_1171783,5
11_42_1171792,5
11_42_1171796,5
11_42_1171826,5
11_42_1171827,5
11_42_1171830,5
11_42_1171832,5
11_42_1171836,5
11_42_1171840,5
11_42_1171846,5
11_42_1171863,5
11_42_1171865,4
11_42_1171872,5
11_42_1171873,5
11_42_1171880,5
11_42_1171889,5
11_42_1171895,5
11_42_1171902,5
11_42_1171907,5
11_42_1171931,5
11_42_1171953,5
11_42_1171959,5
11_42_1171961,5
11_42_1171968,5
11_42_1171985,5
11_42_1171989,5
11_42_1172011,5
11_42_1172013,5
11_42_1172071,5
11_42_1172110,5
11_42_1172361,4
11_42_1191448,4
11_42_1251360,5
11_42_1260858,5
11_42_1281089,5
11_42_1281152,5
11_42_1281377,5
11_43_1580262,5
11_43_1580551,2
11_43_1590102,2
11_43_1590452,2
11_43_1590457,2
11_43_1590484,2
11_43_1590490,5
11_43_1590500,2
11_43_1590572,2
11_43_1590594,2
11_43_1590725,2
11_43_1590787,2
11_43_1600197,4
11_43_1600339,2
11_43_1600353,2
11_43_1600373,2
11_43_1600378,2
11_43_1600394,2
11_43_1600400,2
11_43_1600414,2
11_43_1600430,2
11_43_1600468,2
11_43_1600480,2
11_43_1600490,2
11_43_1600494,2
11_43_1600502,2
11_43_1600506,2
11_43_1600509,2
11_43_1600512,1
11_43_1600516,2
11_43_1600532,2
11_43_1600541,2
11_43_1600542,2
11_43_1600544,2
11_43_1600551,2
11_43_1600567,2
11_43_1600571,2
11_43_1600572,2
11_43_1600596,2
11_43_1600597,2
11_43_1600599,2
11_43_1600605,2
11_43_1600638,2
11_43_1600657,2
11_43_1600712,2
11_43_1600836,2
11_43_1600855,2
11_43_1601155,2
11_43_1610253,2
11_43_1610304,2
11_43_1610355,2
11_43_1610433,5
11_43_1620269,5
11_43_1691448,5
11_43_1691529,5
11_43_1700702,2
11_43_1700705,2
11_43_1700785,2
11_43_1700976,4
11_43_1710584,2
11_43_1710586,2
11_43_1720358,4
11_43_1721224,4
11_43_1730285,5
11_43_1730466,5
11_43_1730501,5
11_43_1730502,5
11_43_1810147,5
11_43_1810338,5
11_43_1810374,5
11_43_1820742,3
11_43_1820950,3
11_43_1821045,3
11_43_1821102,2
11_43_1821551,1
11_43_1821601,1
11_43_1821630,1
11_43_1830885,5
11_43_1831050,5
11_43_1831072,5
11_43_1920770,5
11_43_1920803,5
11_43_1920828,5
11_43_1920851,5
11_43_1920873,5
11_43_1920878,5
11_43_1920923,5
11_43_1920947,5
11_43_1920959,5
11_43_1920985,5
11_43_1920989,5
11_43_1921038,5
11_43_1921101,5
11_43_1921106,5
11_43_1921118,5
11_43_1931309,3
11_43_1931658,3
11_43_1941509,5
11_43_1941511,5
11_43_1941531,5
11_43_1941535,5
11_43_1941555,5
11_43_1941564,5
11_43_1941571,5
11_43_1941572,5
11_43_1941587,5
11_43_1941590,5
11_43_1941591,5
11_43_1941593,5
11_43_1941598,5
11_43_1941603,5
11_43_1941608,5
11_43_1941622,5
11_43_1941630,5
11_43_1941634,5
11_43_1941637,5
11_43_1941642,5
11_43_1941643,5
11_43_1941644,5
11_43_1941646,5
11_43_1941650,5
11_43_1941651,5
11_43_1941663,5
11_43_1941664,5
11_43_1941677,5
11_43_1941680,5
11_43_1941681,5
11_43_1941690,5
11_43_1941696,5
11_43_1941700,5
11_43_1941702,5
11_43_1941704,5
11_43_1941705,5
11_43_1941706,5
11_43_1941708,5
11_43_1941715,5
11_43_1941719,5
11_43_1941730,5
11_43_1941733,5
11_43_1941734,5
11_43_1941747,5
11_43_1941753,5
11_43_1941754,5
11_43_1941760,5
11_43_1941765,5
11_43_1941769,5
11_43_1941777,5
11_43_1941784,5
11_43_1941785,5
11_43_1941797,5
11_43_1941811,5
11_43_1941815,5
11_43_1941823,5
11_43_1941826,5
11_43_1941829,5
11_43_1941833,5
11_43_1941844,5
11_43_1941846,5
11_43_1941847,5
11_43_1941858,5
11_43_1941863,5
11_43_1941875,5
11_43_1941886,5
11_43_1941888,5
11_43_1941892,5
11_43_1941893,5
11_43_1941897,5
11_43_1941906,5
11_43_1941909,5
11_43_1941911,5
11_43_1941940,5
11_43_1941946,5
11_43_1941962,5
11_43_1942047,5
11_43_1942172,4
11_43_1942183,5
11_43_2261957,4
11_44_2360239,2
11_44_2360265,2
11_44_2360268,2
11_44_2360290,2
11_44_2360302,2
11_44_2360339,2
11_44_2360347,2
11_44_2360349,2
11_44_2360363,2
11_44_2360380,2
11_44_2360487,2
11_44_2360524,2
11_44_2360537,2
11_44_2360717,2
11_44_2360722,2
11_44_2360752,2
11_44_2370140,2
11_44_2370281,2
11_44_2370292,2
11_44_2370304,2
11_44_2370323,2
11_44_2370332,2
11_44_2370336,2
11_44_2370341,2
11_44_2370369,2
11_44_2370373,2
11_44_2370396,2
11_44_2370401,2
11_44_2370409,2
11_44_2370421,2
11_44_2370429,2
11_44_2370457,2
11_44_2370463,2
11_44_2380242,1
11_44_2380271,2
11_44_2380305,2
11_44_2380707,5
11_44_2470537,4
11_44_2470700,4
11_44_2480537,2
11_44_2480545,2
11_44_2480588,2
11_44_2480589,2
11_44_2480593,2
11_44_2480596,2
11_44_2480615,2
11_44_2480637,2
11_44_2480669,2
11_44_2480673,2
11_44_2480684,3
11_44_2480728,2
11_44_2480807,4
11_44_2571137,4
11_44_2581306,4
11_44_2600697,4
11_44_2600739,5
11_44_2600757,5
11_44_2690639,5
11_44_2690662,5
11_44_2690675,5
11_44_2690702,5
11_44_2691580,3
11_44_2700860,3
11_44_2701072,3
11_44_2701082,3
11_44_2701090,3
11_44_2701134,3
11_44_2701268,3
11_44_2711035,5
11_44_2711287,5
11_44_2711330,5
11_44_2711340,5
11_44_2711362,5
11_44_2711379,5
11_44_2711383,5
11_44_2711390,5
11_44_2711416,5
11_44_2711417,5
11_44_2711420,5
11_44_2711426,5
11_44_2711428,5
11_44_2711431,5
11_44_2711445,5
11_44_2711449,5
11_44_2711455,4
11_44_2711470,5
11_44_2711471,5
11_44_2711474,5
11_44_2711481,5
11_44_2711484,5
11_44_2711485,5
11_44_2711486,5
11_44_2711494,5
11_44_2711495,5
11_44_2711503,5
11_44_2711509,5
11_44_2711517,5
11_44_2711526,5
11_44_2711536,5
11_44_2711540,5
11_44_2711557,5
11_44_2711570,5
11_44_2711571,5
11_44_2711572,5
11_44_2711574,2
11_44_2711586,5
11_44_2711592,5
11_44_2711601,5
11_44_2711611,5
11_44_2711629,5
11_44_2711638,5
11_44_2711650,5
11_44_2711656,5
11_44_2711661,5
11_44_2711666,5
11_44_2711668,5
11_44_2711684,5
11_44_2711697,5
11_44_2711699,5
11_44_2711756,5
11_44_2711761,5
11_44_2711849,5
11_44_2712211,4
11_44_2800548,5
11_44_2800566,5
11_44_2800581,5
11_44_2800583,5
11_44_2800610,5
11_44_2800613,5
11_44_2800615,5
11_44_2800626,5
11_44_2800630,5
11_44_2800643,5
11_44_2800668,5
11_44_2800692,5
11_44_2800709,5
11_44_2800716,5
11_44_2800724,5
11_44_2800739,5
11_44_2800743,5
11_44_2820655,5
11_44_2820671,5
11_44_2820692,5
11_44_2820695,5
11_44_2820702,5
11_44_2820705,5
11_44_2820712,5
11_44_2820713,5
11_44_2820756,5
11_44_2820761,5
11_44_2820770,5
11_44_2821077,5
11_44_3011143,1
5_17_40806,2
5_17_40823,2
5_17_40893,2
5_17_50047,2
5_17_50119,2
5_17_50140,2
5_17_50151,2
5_17_50175,2
5_17_50183,2
5_17_50204,2
5_17_50216,2
5_17_50219,2
5_17_50223,2
5_17_50269,2
5_17_50276,2
5_17_50285,2
5_17_50301,2
5_17_50312,1
5_17_50367,2
5_17_50941,2
5_17_110314,5
5_17_110332,4
5_17_110393,5
5_17_110448,4
5_17_111286,5
5_17_111390,5
5_17_111402,5
5_17_111761,2
5_17_111774,2
5_17_121502,2
5_17_121514,2
5_17_130257,2
5_17_130314,2
5_17_130370,2
5_17_130386,2
5_17_130411,2
5_17_130427,2
5_17_130454,2
5_17_130536,2
5_17_130590,2
5_17_130712,2
5_17_140842,2
5_17_140978,5
5_17_141259,5
5_17_141825,4
5_17_150483,5
5_17_190158,4
5_17_190490,5
5_17_190494,5
5_17_190502,5
5_17_200332,1
5_17_200511,3
5_17_200563,3
5_17_210218,3
5_17_210230,3
5_17_210270,3
5_17_210292,3
5_17_210312,3
5_17_210322,1
5_17_210378,3
5_17_210382,1
5_17_210399,3
5_17_210681,1
5_17_210714,1
5_17_210726,4
5_17_220578,5
5_17_220635,5
5_17_220709,5
5_17_220998,5
5_17_221154,5
5_17_221262,5
5_17_221284,5
5_17_270915,5
5_17_271235,5
5_17_280190,5
5_17_281694,3
5_17_281740,3
5_17_281755,3
5_17_281914,3
5_17_281948,3
5_17_281960,3
5_17_281966,3
5_17_281974,3
5_17_281975,3
5_17_281977,3
5_17_281985,3
5_17_281993,3
5_17_290132,3
5_17_290311,3
5_17_290347,3
5_17_290355,3
5_17_290367,3
5_17_290378,3
5_17_290381,3
5_17_290386,3
5_17_290389,1
5_17_290393,1
5_17_290395,3
5_17_290400,3
5_17_290403,3
5_17_290404,3
5_17_290413,2
5_17_290416,1
5_17_290418,3
5_17_290420,1
5_17_290427,3
5_17_290437,1
5_17_290451,1
5_17_290456,3
5_17_290457,3
5_17_290461,3
5_17_290462,2
5_17_290464,3
5_17_290465,3
5_17_290467,3
5_17_290470,3
5_17_290473,3
5_17_290477,3
5_17_290479,3
5_17_290487,3
5_17_290488,3
5_17_290500,3
5_17_290501,3
5_17_290509,1
5_17_290516,3
5_17_290525,3
5_17_290544,3
5_17_290557,3
5_17_291680,1
5_17_291821,1
5_17_291851,3
5_17_292120,3
5_17_300368,5
5_17_300381,5
5_17_300434,3
5_17_300668,4
5_17_300784,5
5_17_300821,5
5_17_300877,5
5_17_300882,5
5_17_300934,5
5_17_301029,5
5_17_301814,2
5_17_351780,1
5_17_352041,1
5_17_352078,2
5_17_352107,3
5_17_352110,5
5_17_352142,5
5_17_360244,2
5_17_360273,1
5_17_360450,5
5_17_360739,5
5_17_360745,2
5_17_360869,5
5_17_360886,5
5_17_360910,5
5_17_360936,5
5_17_361062,5
5_17_361064,5
5_17_361096,5
5_17_361167,2
5_17_361197,3
5_17_361357,1
5_17_361573,3
5_17_361682,1
5_17_362230,3
5_17_362287,3
5_17_362304,3
5_17_362309,6
5_17_362310,6
5_17_362312,3
5_17_362315,6
5_17_362316,6
5_17_362318,3
5_17_362319,3
5_17_362323,6
5_17_362326,6
5_17_362328,6
5_17_362329,6
5_17_362330,6
5_17_362331,6
5_17_362334,3
5_17_362335,6
5_17_362338,6
5_17_362343,3
5_17_362344,6
5_17_362345,6
5_17_362351,6
5_17_362353,6
5_17_362356,6
5_17_362357,6
5_17_362358,6
5_17_362359,6
5_17_362363,6
5_17_362366,6
5_17_362367,3
5_17_362371,6
5_17_362376,6
5_17_362377,6
5_17_362379,6
5_17_362380,6
5_17_362381,3
5_17_362383,3
5_17_362385,6
5_17_362391,6
5_17_362394,6
5_17_362398,6
5_17_362399,6
5_17_362401,6
5_17_362402,6
5_17_362405,6
5_17_362407,2
5_17_362409,6
5_17_362411,2
5_17_362412,3
5_17_370185,3
5_17_370193,3
5_17_370199,3
5_17_370210,6
5_17_370211,6
5_17_370214,3
5_17_370223,6
5_17_370229,6
5_17_370232,6
5_17_370240,6
5_17_370242,6
5_17_370248,3
5_17_370254,6
5_17_370257,6
5_17_370259,3
5_17_370264,6
5_17_370269,6
5_17_370278,6
5_17_370284,6
5_17_370287,3
5_17_370288,6
5_17_370289,2
5_17_370290,2
5_17_370291,2
5_17_370292,3
5_17_370294,3
5_17_370295,1
5_17_370298,2
5_17_370301,1
5_17_370304,3
5_17_370307,2
5_17_370311,3
5_17_370312,6
5_17_370313,2
5_17_370317,6
5_17_370319,2
5_17_370323,6
5_17_370325,1
5_17_370331,6
5_17_370332,2
5_17_370333,6
5_17_370334,6
5_17_370337,6
5_17_370338,6
5_17_370339,3
5_17_370340,6
5_17_370341,3
5_17_370342,3
5_17_370343,6
5_17_370349,6
5_17_370351,3
5_17_370354,1
5_17_370358,6
5_17_370359,3
5_17_370362,6
5_17_370363,6
5_17_370367,6
5_17_370370,6
5_17_370372,6
5_17_370377,6
5_17_370379,6
5_17_370380,6
5_17_370381,6
5_17_370382,6
5_17_370384,6
5_17_370385,3
5_17_370386,6
5_17_370391,6
5_17_370392,6
5_17_370395,6
5_17_370397,2
5_17_370398,6
5_17_370403,2
5_17_370405,6
5_17_370406,6
5_17_370412,3
5_17_370413,6
5_17_370414,1
5_17_370417,3
5_17_370419,6
5_17_370429,2
5_17_370433,6
5_17_370454,3
5_17_370731,3
5_17_370890,2
5_17_370898,3
5_17_370908,3
5_17_370957,1
5_17_370960,3
5_17_371025,3
5_17_371051,3
5_17_371073,3
5_17_371108,3
5_17_371195,3
5_17_371211,1
5_17_371503,1
5_17_371533,2
5_17_371540,3
5_17_371551,2
5_17_371575,1
5_17_371675,5
5_17_371700,2
5_17_371720,5
5_17_371774,5
5_17_371777,5
5_17_372122,5
5_17_372174,5
5_17_372179,5
5_17_380387,5
5_17_450854,3
5_17_451202,3
5_18_680442,2
5_18_680483,2
5_18_680489,2
5_18_680961,2
5_18_690230,2
5_18_690289,2
5_18_690368,2
5_18_690369,2
5_18_690370,2
5_18_690372,2
5_18_690374,2
5_18_690385,2
5_18_690423,2
5_18_690436,2
5_18_690448,2
5_18_690460,2
5_18_690466,2
5_18_690475,1
5_18_690476,2
5_18_690545,3
5_18_690852,4
5_18_750657,5
5_18_750665,5
5_18_750697,5
5_18_750723,5
5_18_751336,5
5_18_751365,5
5_18_751443,5
5_18_751464,5
5_18_751479,5
5_18_751481,5
5_18_751488,1
5_18_751514,5
5_18_770383,2
5_18_770506,2
5_18_770509,2
5_18_770523,2
5_18_770571,2
5_18_770588,2
5_18_770615,2
5_18_770701,2
5_18_770718,2
5_18_770733,2
5_18_770734,1
5_18_770765,2
5_18_770794,2
5_18_770826,2
5_18_770845,2
5_18_770848,2
5_18_770862,2
5_18_770867,2
5_18_770872,2
5_18_770899,2
5_18_770900,2
5_18_781377,1
5_18_781391,1
5_18_781420,1
5_18_781469,5
5_18_790438,5
5_18_790439,5
5_18_831298,5
5_18_831299,5
5_18_831314,5
5_18_831324,5
5_18_831348,5
5_18_841608,3
5_18_841666,3
5_18_841668,1
5_18_850284,3
5_18_850288,1
5_18_850293,1
5_18_850300,3
5_18_850313,3
5_18_850317,3
5_18_850335,1
5_18_850360,1
5_18_850386,3
5_18_850388,3
5_18_850452,3
5_18_850459,3
5_18_850463,3
5_18_850466,2
5_18_850476,3
5_18_850585,1
5_18_850687,1
5_18_860620,5
5_18_860913,5
5_18_860932,5
5_18_861116,5
5_18_861261,5
5_18_861375,5
5_18_861399,5
5_18_911483,5
5_18_911497,5
5_18_911535,5
5_18_911676,5
5_18_911745,5
5_18_911837,5
5_18_911850,5
5_18_911991,5
5_18_920292,5
5_18_920671,3
5_18_920994,1
5_18_921438,3
5_18_921475,3
5_18_921523,4
5_18_921934,1
5_18_922081,3
5_18_922193,1
5_18_922199,3
5_18_922214,3
5_18_922218,3
5_18_922219,2
5_18_922223,3
5_18_922230,3
5_18_922237,3
5_18_922239,3
5_18_922248,3
5_18_922253,3
5_18_922254,3
5_18_922258,3
5_18_922262,3
5_18_922264,6
5_18_922265,6
5_18_922266,3
5_18_922275,3
5_18_922276,2
5_18_922277,3
5_18_922279,6
5_18_922286,3
5_18_922293,3
5_18_922301,1
5_18_922304,3
5_18_922308,3
5_18_922309,3
5_18_922310,1
5_18_922311,2
5_18_922312,3
5_18_922315,3
5_18_922319,2
5_18_922323,3
5_18_922326,3
5_18_922330,3
5_18_930211,1
5_18_930212,3
5_18_930227,3
5_18_930253,3
5_18_930265,3
5_18_930270,3
5_18_930272,3
5_18_930276,6
5_18_930278,3
5_18_930281,3
5_18_930290,2
5_18_930291,3
5_18_930292,3
5_18_930302,3
5_18_930312,3
5_18_930320,1
5_18_930328,1
5_18_930330,3
5_18_930345,3
5_18_930347,3
5_18_930366,3
5_18_930375,3
5_18_930402,3
5_18_930414,3
5_18_930429,3
5_18_930433,3
5_18_930434,3
5_18_930560,3
5_18_931022,1
5_18_931037,1
5_18_940654,5
5_18_940823,5
5_18_941304,2
5_18_990982,5
5_18_991953,5
5_18_992148,5
5_18_1000302,5
5_18_1000529,5
5_18_1000541,5
5_18_1000576,5
5_18_1000669,5
5_18_1000788,5
5_18_1000843,1
5_18_1001025,2
5_18_1001123,1
5_18_1001419,3
5_18_1001511,1
5_18_1001671,1
5_18_1001746,3
5_18_1002118,3
5_18_1002226,1
5_18_1002229,3
5_18_1002230,6
5_18_1002239,3
5_18_1002240,6
5_18_1002242,3
5_18_1002246,6
5_18_1002249,6
5_18_1002262,6
5_18_1002267,6
5_18_1002271,6
5_18_1002274,6
5_18_1002277,6
5_18_1002283,6
5_18_1002287,6
5_18_1002288,6
5_18_1002299,6
5_18_1002302,6
5_18_1002303,6
5_18_1002307,6
5_18_1002312,6
5_18_1002313,6
5_18_1002314,6
5_18_1002317,6
5_18_1002328,6
5_18_1002329,6
5_18_1002332,6
5_18_1002334,6
5_18_1002335,6
5_18_1002338,6
5_18_1002340,6
5_18_1002344,6
5_18_1002347,3
5_18_1002355,6
5_18_1002356,3
5_18_1002357,6
5_18_1002367,6
5_18_1002376,6
5_18_1002378,6
5_18_1002385,3
5_18_1002386,3
5_18_1002387,3
5_18_1002388,2
5_18_1002389,1
5_18_1002390,6
5_18_1002392,6
5_18_1002399,2
5_18_1002401,6
5_18_1002403,3
5_18_1002406,6
5_18_1002412,6
5_18_1002414,1
5_18_1002420,6
5_18_1002421,6
5_18_1002423,6
5_18_1002424,6
5_18_1002425,6
5_18_1002427,6
5_18_1002429,3
5_18_1002430,6
5_18_1002431,3
5_18_1002432,3
5_18_1002433,3
5_18_1002435,6
5_18_1002436,3
5_18_1002437,6
5_18_1002438,6
5_18_1002440,3
5_18_1002441,6
5_18_1002442,6
5_18_1002446,3
5_18_1002447,3
5_18_1002450,2
5_18_1002451,6
5_18_1002452,6
5_18_1002454,6
5_18_1002457,6
5_18_1002459,6
5_18_1002460,6
5_18_1002463,6
5_18_1002464,1
5_18_1002465,6
5_18_1002466,6
5_18_1002467,3
5_18_1002471,3
5_18_1002474,3
5_18_1002477,6
5_18_1002481,6
5_18_1002484,6
5_18_1002485,1
5_18_1002488,3
5_18_1002490,2
5_18_1002494,6
5_18_1002496,6
5_18_1002502,2
5_18_1002511,6
5_18_1002512,3
5_18_1002513,6
5_18_1002519,1
5_18_1002531,3
5_18_1010105,6
5_18_1010106,3
5_18_1010120,6
5_18_1010134,3
5_18_1010137,3
5_18_1010160,6
5_18_1010177,6
5_18_1010182,6
5_18_1010185,6
5_18_1010187,6
5_18_1010192,6
5_18_1010193,3
5_18_1010197,3
5_18_1010198,6
5_18_1010202,6
5_18_1010203,6
5_18_1010204,6
5_18_1010212,3
5_18_1010215,6
5_18_1010220,3
5_18_1010224,6
5_18_1010226,6
5_18_1010238,6
5_18_1010243,3
5_18_1010250,6
5_18_1010255,6
5_18_1010256,6
5_18_1010265,6
5_18_1010278,6
5_18_1010286,6
5_18_1010293,3
5_18_1010311,3
5_18_1010774,3
5_18_1010837,3
5_18_1011286,3
5_18_1011347,3
5_18_1011373,3
5_18_1011401,3
5_18_1011671,5
5_18_1011723,5
5_18_1011851,5
5_18_1011899,2
5_18_1012022,5
5_18_1012128,5
5_18_1012155,5
5_18_1012188,5
5_18_1012298,5
5_18_1012301,5
5_18_1012307,5
5_18_1012356,5
5_18_1020180,5
5_18_1021341,5
5_18_1081054,4
5_18_1090915,3
5_19_1320359,4
5_19_1320373,2
5_19_1320381,2
5_19_1320387,2
5_19_1320388,2
5_19_1320395,3
5_19_1320397,1
5_19_1330067,2
5_19_1400657,5
5_19_1401034,2
5_19_1401055,2
5_19_1401161,4
5_19_1401373,2
5_19_1410333,2
5_19_1410350,1
5_19_1411185,2
5_19_1411197,2
5_19_1411295,2
5_19_1411339,2
5_19_1411342,2
5_19_1411349,2
5_19_1411352,2
5_19_1411354,2
5_19_1411356,2
5_19_1411357,1
5_19_1411359,2
5_19_1411363,3
5_19_1411378,2
5_19_1411382,2
5_19_1411385,2
5_19_1411387,2
5_19_1411406,2
5_19_1411412,2
5_19_1411423,2
5_19_1411429,2
5_19_1411431,2
5_19_1411433,2
5_19_1411437,2
5_19_1420030,2
5_19_1420032,2
5_19_1420039,3
5_19_1420068,2
5_19_1420084,2
5_19_1420114,2
5_19_1420118,2
5_19_1420157,2
5_19_1420159,2
5_19_1420167,2
5_19_1420231,2
5_19_1420358,2
5_19_1430639,2
5_19_1430943,5
5_19_1430972,5
5_19_1431179,1
5_19_1431185,5
5_19_1431263,5
5_19_1431273,5
5_19_1431399,5
5_19_1431426,5
5_19_1431555,5
5_19_1431917,5
5_19_1440257,5
5_19_1440282,5
5_19_1440328,5
5_19_1491135,5
5_19_1491265,4
5_19_1491345,5
5_19_1491367,5
5_19_1491369,5
5_19_1491406,5
5_19_1491407,4
5_19_1491429,5
5_19_1491431,5
5_19_1491504,2
5_19_1491547,5
5_19_1500329,5
5_19_1510153,1
5_19_1510251,3
5_19_1510258,3
5_19_1510286,3
5_19_1510295,1
5_19_1510351,3
5_19_1510357,1
5_19_1510366,3
5_19_1510371,3
5_19_1510375,1
5_19_1510399,3
5_19_1510401,3
5_19_1510415,3
5_19_1510428,3
5_19_1510465,1
5_19_1521099,5
5_19_1521117,2
5_19_1521167,5
5_19_1521287,5
5_19_1521315,5
5_19_1530187,4
5_19_1530613,4
5_19_1530894,5
5_19_1590312,5
5_19_1590342,5
5_19_1590377,5
5_19_1590427,5
5_19_1590435,5
5_19_1590526,5
5_19_1590533,5
5_19_1590570,5
5_19_1590674,5
5_19_1590860,5
5_19_1590900,4
5_19_1590962,5
5_19_1591357,1
5_19_1591782,1
5_19_1600185,1
5_19_1600388,1
5_19_1600486,1
5_19_1600542,1
5_19_1600641,1
5_19_1601059,1
5_19_1601078,3
5_19_1601079,3
5_19_1601109,3
5_19_1601116,3
5_19_1601180,3
5_19_1601204,1
5_19_1601258,3
5_19_1601291,3
5_19_1601310,1
5_19_1601318,3
5_19_1601336,3
5_19_1601340,3
5_19_1601342,3
5_19_1601400,3
5_19_1601404,3
5_19_1601424,3
5_19_1601426,3
5_19_1601428,3
5_19_1601432,3
5_19_1601434,3
5_19_1601437,3
