UMAP1,UMAP2
-2.7381066307646496,-0.02633860073682781
-3.8011812195402843,-2.5485111113607597
-3.340681456051515,-1.078178906065197
-3.52514686437671,-1.9431666966497612
-3.399874113522218,-2.398592659455509
-3.429027937374757,-2.3613160859763336
-3.4622916206938488,-2.135525577884884
-3.3711914047819835,-0.6839590307295036
-3.550082109890626,-2.5100052293359947
-3.899667643032716,-1.8934109147607994
-4.652043245754884,-2.2552554469525528
-3.536282919369386,-1.7627092238485527
-2.8876384720427257,-1.9764066871225547
-4.184327028713868,-2.361220517379017
-3.99745550008838,-2.422911011797161
-4.175149820767091,-2.4889523174583625
-4.765388391934083,-2.471770116311283
-3.4319962486845714,-2.2788712933629465
-4.111716173611329,-2.761446201425762
-3.0301126465422374,-1.9763984318792533
-3.725518129788087,-1.7525598641454887
-3.306816957913087,-2.0410874273597908
-3.940969370327638,-1.2514846559583854
-3.068688295803712,-1.9771993692934227
-3.45265045019214,-1.6975743409216117
-3.126838587246583,-1.7436513539373588
-4.375558756313966,-2.7587290938913536
-4.23359527441089,-2.2451965037703228
-2.9591549858671886,-2.0226468827545356
-2.9406188950163585,0.6529452566087532
-3.148373983822511,-1.9323234792768669
-3.0183896050078136,-2.0108148094236564
-3.2577475533110363,-1.2219115730344963
-4.166105173550294,-2.228366107863159
-3.525803469143556,-1.5343478556692314
-4.316876791439698,-1.9676833983480644
-3.812448881588624,-1.2055676218092155
-3.4929331764799816,-2.6338233884393882
-3.9224466309172374,-2.575585537773342
-3.1217588410002453,-1.7213526602804374
-3.1372322067839367,-1.97091408930418
-4.210829637966798,-0.20728304348585125
5.954981900729491,-1.8058704372465324
9.596756555117919,0.017114854234485666
9.516519643344237,-0.4035220380842399
9.092687226809813,-0.5488084789335441
9.328280545749022,-0.3937431808530998
9.290268041171386,-0.44924964867231365
9.321498014010741,-0.4319273468076896
9.345517732180907,-0.2244117494642448
-2.752781771145509,0.2764701608598519
-3.382005594692872,-0.8679530855238151
9.510295011081054,-0.38389911614057537
10.150453187503173,0.15578553714159016
9.660434819735839,0.21080443896654133
9.417247869052245,-0.4252307649671745
10.195181466616942,0.11139199771287922
9.729168511905028,0.20032808818223957
9.687131978549315,0.13078830279710774
9.715317346133544,0.23138186969163899
-2.6122349724394542,0.6369571451127816
-2.5016216263396007,0.5356802705705452
9.046276189364745,-1.2855022188245964
10.785432435550048,-1.0197828050672721
10.052554227389647,-1.5919796463072013
9.075111009158446,-1.461214029413433
8.877938844241454,-1.0003146167814445
9.033298589267089,-1.4719580050527763
9.371710397281005,-1.812916361910076
8.692803956546141,-1.9031687315523338
9.557061292208983,-1.5353679891645622
8.705401040591552,-1.7650708194791984
8.450610734500243,-1.9371786650240135
8.558448411502196,-1.3294542070448112
9.492081262149169,-1.5154869195043754
9.76831827310498,-1.9557940300523948
8.622119523562743,-1.8833484288274955
9.935579396762206,-1.6426010962545585
9.055468179263427,-1.6967121597349357
9.282610513247802,-1.489573382955761
9.747530080355956,-1.5793435212194633
8.450217343844725,-1.6829334136068534
8.32743749765332,-1.5350255008756828
8.351881124057128,-1.8036026593267631
8.66180906442578,-1.3833660121977043
8.771293736972167,-1.12808361015913
8.686075307406737,-1.9079654749452781
9.831808187045409,-1.534319305044384
8.507089234866454,-1.4309067960798454
8.451875306643798,-1.2740214701711845
8.95484409479077,-1.8374170895635795
8.987801171817138,-1.1258683439314079
9.018855191745116,-1.5012839671194267
9.209308244265868,-1.954382860285015
8.797412969149901,-1.8128965731680107
9.14092979577954,-1.8201815124571037
9.0734778418916,-1.5907686587392997
8.888563252963378,-0.9707087513029289
9.665764428653075,-0.9551921125471305
-2.5542716011625988,0.9876734975755501
-3.3557561859709484,2.2513539556443978
-2.545062445126222,0.5139176610887337
8.841452218570067,-1.2393958803236198
9.527475453891112,-0.88716723881361
10.040680028476073,-1.9157767232477378
8.875981904544188,-1.212666654211254
9.531435109652831,-1.527948283773632
8.8638831153291,-1.5933576460897636
8.413010694064452,-1.8259659048139762
10.146756745852782,-1.168724560362072
9.846528626956298,-1.232497238737316
9.743185617007567,-1.5281654234945488
8.993462659396483,-0.6231734987318229
7.539671994723632,-1.7753947611868095
10.62940750268872,-0.7996118303358268
10.232542611636473,-0.28282906971570965
9.054977036990477,-0.9719425674497795
9.318850614108397,-1.4906766649305534
9.953078843631102,-1.6932904358923149
8.923048116244628,-2.002682023864956
8.78366193918164,-1.738005840402813
9.689938642062499,-0.3381510015546989
9.341010190524413,-1.8187625642835807
9.284158326663329,-1.866532051187725
9.076738454379393,-0.9384274717390251
9.200619794406249,-1.388447904211254
9.38678465036328,-0.47871997318861004
8.806306935824706,-1.9043576057970237
9.40213880685742,-1.2361725803434562
10.139633275546386,-1.586376988512249
8.849093057193114,-1.223081135374279
9.164851285495116,-1.567025625330181
10.36677322534497,-1.2317410942136955
9.34162149576123,-0.5290208097517204
8.991259671725585,-0.9977559085905265
9.785820104159667,-1.2012921806394767
9.426798440493895,-1.010255002599926
9.7686363234895,-0.9959043499052238
8.232642270602538,-1.6032807465612602
9.732651807345702,-0.7014669414579582
8.879761792697265,-1.619436287504406
9.310033895053222,-1.4343160029470634
8.668340779818847,-1.2465524908125114
9.51731214670117,-1.3387126561224174
10.178359605349852,-1.7352524634420585
9.202463246859862,-1.1813388105451774
9.504904367007567,-0.6931582923948478
9.566943742312743,-1.288080119711132
8.815959073581054,-1.322372340780468
10.021081544436766,-1.5881413456022453
10.014587976016356,-1.233328961950512
9.091379262484862,-1.3450621005117607
9.725546933688475,-1.4163966413557243
9.782264806308104,-1.2439638610899162
9.232568837680175,-1.9729406472265434
9.008351422824218,-1.0049556728422355
9.973960496463134,-1.7565000887930107
9.731050111331298,-1.8411274787008476
10.242689706363036,-1.5047420497953605
10.141140557803466,-1.4143262144148063
8.535540200747802,-1.2018308874189567
10.37089691308911,-0.4949190851270866
10.695049859561278,-1.2107852932035637
10.336641885318114,-1.1820255752622795
9.227825738467528,-1.363494360071392
9.378506280459716,-1.762572729212017
10.146133996524169,-0.05945780239698406
9.035276509799315,-1.72432281933424
10.641229249514891,-0.9287702079832267
9.99535570291455,-1.065114163976879
9.279728032626464,-0.7733689781248283
9.471498109378173,-0.624828600507946
9.74402628091748,-1.8807219203531456
9.770358182467772,-1.8773334857046318
9.579324819125487,-1.87657632790205
9.162292577304198,-1.522774600607128
10.390592195071532,-1.3604290123998832
9.476468183078124,-1.3550617333471489
10.171580888308837,-1.6532666917860221
9.628795243777587,-0.7379526134550285
-2.989854715786622,0.24193022288682942
10.03652534631665,-1.626243555170269
10.057386971988036,-0.7608039613783073
10.177146531619384,-1.7633406158506584
8.464422322787597,-1.4040308829366874
8.793100453891112,-1.6192081209242057
10.333863832034423,-1.590802573782177
8.939109422244384,-1.0794638629972648
10.015387631930663,-1.0793829198896598
8.52765665201123,-1.4885459776937675
8.798507310427977,-1.3687492843687248
9.619766809024169,-1.874903702360363
8.375380612887694,-1.8149689372598838
