sample,label
5_19_2150590,4
5_19_2150602,4
5_19_2150621,4
5_19_2150638,4
5_19_2152568,1
5_19_2160489,1
5_19_2160623,1
5_19_2160639,1
5_19_2160648,1
5_19_2160699,1
5_19_2160718,5
5_19_2160730,1
5_19_2160736,1
5_19_2160755,3
5_19_2160799,3
5_19_2160821,1
5_19_2160965,1
5_19_2170336,1
5_19_2241126,3
5_19_2260374,4
5_19_2260380,4
5_19_2260463,4
5_19_2260518,4
5_19_2260666,4
5_19_2260667,4
5_19_2260694,4
5_19_2260696,4
5_19_2260724,4
5_19_2270800,3
5_19_2271052,3
5_19_2271229,3
5_19_2350829,3
5_19_2350997,3
5_19_2351003,3
5_19_2351343,3
5_19_2351451,3
5_19_2351472,3
5_19_2351569,5
5_19_2351705,5
5_19_2351732,5
5_19_2360097,5
5_19_2370634,5
5_19_2370819,5
5_19_2370843,5
5_19_2370862,5
5_19_2370872,5
5_19_2370952,5
5_19_2370972,5
5_19_2371176,5
5_19_2371328,5
5_19_2380563,5
5_19_2381438,3
5_19_2381626,3
5_19_2391130,2
5_19_2460126,3
5_19_2480376,5
5_19_2480406,5
5_19_2480456,5
5_19_2480628,5
5_20_2910440,1
5_20_2910460,1
5_20_2910466,1
5_20_2910518,1
5_20_2910573,1
5_20_2910660,2
5_20_2910693,1
5_20_2910793,1
5_20_2910826,1
5_20_2910839,1
5_20_2910857,1
5_20_2910863,2
5_20_2910888,2
5_20_2910895,2
5_20_2910896,1
5_20_2910913,1
5_20_2910929,1
5_20_2910930,1
5_20_2910931,1
5_20_2910956,2
5_20_2910974,1
5_20_2910975,2
5_20_2910996,1
5_20_2911014,3
5_20_2911019,1
5_20_2911037,1
5_20_2911041,1
5_20_2911065,3
5_20_2911073,1
5_20_2911081,1
5_20_2911083,1
5_20_2911086,1
5_20_2911095,1
5_20_2911126,3
5_20_2911127,2
5_20_2911136,1
5_20_2911138,1
5_20_2911144,2
5_20_2911160,1
5_20_2911162,1
5_20_2911180,1
5_20_2911192,1
5_20_2911213,1
5_20_2911227,1
5_20_2911241,1
5_20_2911260,2
5_20_2911278,1
5_20_2911305,2
5_20_2911337,1
5_20_2911933,4
5_20_2921159,4
5_20_2921170,4
5_20_2921211,4
5_20_2921225,4
5_20_2921234,4
5_20_2921235,4
5_20_2921247,4
5_20_2930879,1
5_20_2930891,1
5_20_2930892,1
5_20_2930893,1
5_20_2930911,1
5_20_3020218,1
5_20_3020332,2
5_20_3020368,1
5_20_3020399,2
5_20_3020464,1
5_20_3020641,1
5_20_3020655,1
5_20_3020671,2
5_20_3021371,1
5_20_3021604,4
5_20_3030742,4
5_20_3030930,4
5_20_3031089,4
5_20_3031115,4
5_20_3031225,4
5_20_3031252,4
5_20_3031296,4
5_20_3031396,4
5_20_3040999,1
5_20_3041230,1
5_20_3041257,1
5_20_3041287,1
5_20_3041349,2
5_20_3041377,2
5_20_3041385,1
5_20_3041394,1
5_20_3041406,1
5_20_3041409,2
5_20_3041410,1
5_20_3041415,3
5_20_3041424,1
5_20_3041432,2
5_20_3041441,1
5_20_3041462,1
5_20_3041464,1
5_20_3041465,1
5_20_3041469,1
5_20_3041474,1
5_20_3041477,1
5_20_3041479,1
5_20_3041499,1
5_20_3041503,2
5_20_3041507,3
5_20_3041512,2
5_20_3041516,1
5_20_3041519,1
5_20_3041526,2
5_20_3041529,1
5_20_3041532,2
5_20_3041537,1
5_20_3041544,1
5_20_3041548,2
5_20_3041561,1
5_20_3041566,3
5_20_3041576,1
5_20_3041584,3
5_20_3041591,1
5_20_3041593,2
5_20_3041594,1
5_20_3041604,2
5_20_3041606,2
5_20_3041610,2
5_20_3041619,1
5_20_3041629,1
5_20_3041631,1
5_20_3041638,2
5_20_3041656,2
5_20_3041719,3
5_20_3041801,1
5_20_3042002,1
5_20_3042321,4
5_20_3110986,3
5_20_3111238,3
5_20_3111347,3
5_20_3111434,3
5_20_3120189,3
5_20_3120274,3
5_20_3120730,3
5_20_3120802,3
5_20_3121020,3
5_20_3121026,3
5_20_3121041,3
5_20_3121044,3
5_20_3121116,3
5_20_3121133,3
5_20_3121160,3
5_20_3121277,3
5_20_3121285,3
5_20_3121347,3
5_20_3121353,3
5_20_3130294,5
5_20_3140622,4
5_20_3150439,1
5_20_3150466,3
5_20_3220092,3
5_20_3231138,5
5_20_3240743,5
5_20_3240862,5
5_20_3240970,5
5_20_3241199,5
5_20_3260833,3
5_20_3261496,3
5_20_3261615,3
5_20_3270121,3
6_21_490428,1
6_21_490429,3
6_21_490471,2
6_21_490509,3
6_21_490531,1
6_21_490557,2
6_21_490588,1
6_21_490612,3
6_21_490653,1
6_21_490656,2
6_21_490658,1
6_21_490681,1
6_21_490687,1
6_21_490698,1
6_21_490706,1
6_21_490708,1
6_21_490715,2
6_21_490740,3
6_21_490742,1
6_21_490745,2
6_21_490748,2
6_21_490755,1
6_21_490757,3
6_21_490782,1
6_21_490787,1
6_21_490788,1
6_21_490795,1
6_21_490832,2
6_21_490854,1
6_21_490856,1
6_21_490864,1
6_21_490865,1
6_21_490872,1
6_21_490875,1
6_21_490888,1
6_21_490892,1
6_21_490904,1
6_21_490905,1
6_21_490907,1
6_21_490911,1
6_21_490933,1
6_21_490940,3
6_21_490951,2
6_21_490956,1
6_21_490971,1
6_21_491023,1
6_21_491024,1
6_21_491062,3
6_21_491098,1
6_21_491130,1
6_21_491131,1
6_21_491492,4
6_21_491924,4
6_21_501209,4
6_21_501220,4
6_21_501234,4
6_21_501239,4
6_21_501249,4
6_21_501282,4
6_21_501286,4
6_21_501294,4
6_21_501307,4
6_21_501332,4
6_21_501391,4
6_21_501398,4
6_21_501399,4
6_21_501403,4
6_21_501569,4
6_21_511285,2
6_21_511326,5
6_21_511332,3
6_21_511418,1
6_21_511419,2
6_21_511421,1
6_21_511433,2
6_21_511442,1
6_21_511451,2
6_21_511452,2
6_21_511463,1
6_21_511465,3
6_21_511490,2
6_21_511495,1
6_21_511512,1
6_21_511513,1
6_21_511515,1
6_21_511536,1
6_21_511551,1
6_21_511558,1
6_21_511560,2
6_21_511579,2
6_21_511582,1
6_21_511591,1
6_21_511607,1
6_21_511609,1
6_21_511610,3
6_21_511613,1
6_21_511618,1
6_21_511629,1
6_21_511635,1
6_21_511640,1
6_21_511647,1
6_21_511651,1
6_21_511662,1
6_21_511669,2
6_21_511671,1
6_21_511674,2
6_21_511676,3
6_21_511677,2
6_21_511681,1
6_21_511689,1
6_21_511691,1
6_21_511693,2
6_21_511696,1
6_21_511703,1
6_21_511720,2
6_21_511727,1
6_21_511729,1
6_21_511738,1
6_21_511740,1
6_21_511748,2
6_21_511749,1
6_21_511754,1
6_21_511757,1
6_21_511761,1
6_21_511763,1
6_21_511766,1
6_21_511769,1
6_21_511795,1
6_21_511806,1
6_21_511813,1
6_21_511817,2
6_21_511829,5
6_21_511833,1
6_21_511838,1
6_21_511840,2
6_21_511845,2
6_21_511864,1
6_21_511867,3
6_21_511894,1
6_21_511896,2
6_21_511897,3
6_21_511907,1
6_21_511908,2
6_21_511963,2
6_21_512006,2
6_21_600238,3
6_21_600241,3
6_21_600324,3
6_21_600325,3
6_21_600407,3
6_21_600557,3
6_21_600674,1
6_21_610676,4
6_21_610755,4
6_21_610768,4
6_21_610803,4
6_21_610806,4
6_21_610834,4
6_21_611052,4
6_21_611064,5
6_21_611114,4
6_21_620997,1
6_21_621099,1
6_21_700554,3
6_21_700565,3
6_21_700588,3
6_21_700824,3
6_21_700933,3
6_21_700967,3
6_21_701301,3
6_21_701588,3
6_21_701748,3
6_21_701943,3
6_21_710276,2
6_21_710335,3
6_21_710340,3
6_21_710344,3
6_21_720426,5
6_21_720536,5
6_21_720657,5
6_21_720661,5
6_21_720671,5
6_21_720708,5
6_21_720865,5
6_21_731170,3
6_21_731390,3
6_21_731446,3
6_21_731484,3
6_21_731664,3
6_21_740826,3
6_21_740948,3
6_21_740974,3
6_21_830269,5
6_21_830407,5
6_21_830412,5
6_21_830417,5
6_21_830418,5
6_21_830436,5
6_21_830507,5
6_21_850537,3
6_22_1260841,2
6_22_1280812,2
6_22_1362408,3
6_22_1370359,3
6_22_1370364,2
6_22_1370446,2
6_22_1370613,1
6_22_1370626,1
6_22_1370630,1
6_22_1370652,1
6_22_1370680,1
6_22_1370695,1
6_22_1370745,1
6_22_1370750,1
6_22_1370753,2
6_22_1370759,2
6_22_1370762,1
6_22_1370777,2
6_22_1370783,1
6_22_1370792,1
6_22_1370793,1
6_22_1370810,2
6_22_1370857,1
6_22_1370858,1
6_22_1370885,1
6_22_1370902,1
6_22_1370903,2
6_22_1370909,1
6_22_1370939,1
6_22_1370943,1
6_22_1370956,2
6_22_1370997,2
6_22_1371030,1
6_22_1371034,3
6_22_1371041,1
6_22_1371075,2
6_22_1371082,1
6_22_1371084,1
6_22_1371102,3
6_22_1371192,1
6_22_1371601,1
6_22_1381217,4
6_22_1381308,4
6_22_1381311,4
6_22_1381331,4
6_22_1381335,4
6_22_1381350,4
6_22_1381362,4
6_22_1381377,4
6_22_1381379,4
6_22_1381395,4
6_22_1381416,4
6_22_1381424,4
6_22_1381431,4
6_22_1381435,4
6_22_1381553,4
6_22_1391239,5
6_22_1391455,2
6_22_1391498,1
6_22_1391501,2
6_22_1391503,1
6_22_1391505,1
6_22_1391511,1
6_22_1391523,1
6_22_1391529,2
6_22_1391546,1
6_22_1391555,1
6_22_1391584,1
6_22_1391603,1
6_22_1391609,1
6_22_1391626,1
6_22_1391631,1
6_22_1391633,1
6_22_1391642,1
6_22_1391645,1
6_22_1391669,1
6_22_1391701,1
6_22_1391705,4
6_22_1391738,3
6_22_1391739,1
6_22_1391742,1
6_22_1391745,1
6_22_1391748,1
6_22_1391764,1
6_22_1391775,2
6_22_1391776,2
6_22_1391784,1
6_22_1391794,2
6_22_1391805,1
6_22_1391827,2
6_22_1391834,2
6_22_1391852,2
6_22_1391870,2
6_22_1391874,1
6_22_1391888,1
6_22_1391894,2
6_22_1391902,1
6_22_1391913,2
6_22_1391939,2
6_22_1391973,1
6_22_1391981,2
6_22_1391996,1
6_22_1391997,3
6_22_1392000,1
6_22_1392005,1
6_22_1392025,3
6_22_1392042,2
6_22_1392073,1
6_22_1471648,3
6_22_1471747,3
6_22_1471893,5
6_22_1471905,3
6_22_1471942,3
6_22_1472004,3
6_22_1472026,1
6_22_1480113,5
6_22_1480126,3
6_22_1480162,3
6_22_1480225,3
6_22_1480247,3
6_22_1480449,3
6_22_1480453,3
6_22_1490568,4
6_22_1490633,4
6_22_1490824,4
6_22_1490920,5
6_22_1490941,4
6_22_1580255,3
6_22_1580276,3
6_22_1581344,3
6_22_1581356,3
6_22_1581369,3
6_22_1581566,3
6_22_1581704,3
6_22_1581717,3
6_22_1581737,3
6_22_1590788,5
6_22_1591728,5
6_22_1600107,5
6_22_1600333,5
6_22_1600406,5
6_22_1600409,5
6_22_1600671,5
6_22_1600729,5
6_22_1611191,3
6_22_1611379,3
6_22_1611451,3
6_22_1611465,3
6_22_1611632,3
6_22_1620640,3
6_22_1620689,3
6_22_1620856,3
6_22_1620894,3
6_22_1700868,5
6_22_1710186,5
6_22_1710308,5
6_23_2140366,3
6_23_2140424,2
6_23_2140500,1
6_23_2140511,1
6_23_2140520,5
6_23_2140585,1
6_23_2140586,2
6_23_2140591,1
6_23_2140638,1
6_23_2140645,1
6_23_2140650,2
6_23_2140664,3
6_23_2140683,1
6_23_2140720,2
6_23_2140766,2
6_23_2140807,2
6_23_2140820,1
6_23_2140829,1
6_23_2140835,1
6_23_2140850,2
6_23_2140856,1
6_23_2140869,1
6_23_2140870,1
6_23_2140885,2
6_23_2140900,1
6_23_2140901,1
6_23_2140906,1
6_23_2140934,3
6_23_2140946,1
6_23_2140961,2
6_23_2140968,2
6_23_2140972,1
6_23_2140973,1
6_23_2140988,1
6_23_2141001,1
6_23_2141014,1
6_23_2141023,1
6_23_2141025,1
6_23_2141028,1
6_23_2141058,3
6_23_2141079,1
6_23_2141100,2
6_23_2141130,1
6_23_2141224,3
6_23_2141343,2
6_23_2151163,4
6_23_2151239,4
6_23_2151242,4
6_23_2151278,4
6_23_2151289,4
6_23_2151304,4
6_23_2151318,4
6_23_2160888,3
6_23_2160915,1
6_23_2160940,1
6_23_2160942,1
6_23_2160944,1
6_23_2160972,1
6_23_2160997,1
6_23_2161014,3
6_23_2161015,1
6_23_2161024,2
6_23_2161042,1
6_23_2161051,3
6_23_2161056,1
6_23_2161069,1
6_23_2161077,1
6_23_2161079,1
6_23_2161084,1
6_23_2161087,1
6_23_2161100,1
6_23_2161102,1
6_23_2161114,1
6_23_2161120,2
6_23_2161139,2
6_23_2161140,1
6_23_2161150,1
6_23_2161156,1
6_23_2161159,1
6_23_2161160,1
6_23_2161174,3
6_23_2161183,1
6_23_2161185,2
6_23_2161191,1
6_23_2161195,1
6_23_2161206,2
6_23_2161208,1
6_23_2161213,2
6_23_2161224,1
6_23_2161229,1
6_23_2161232,1
6_23_2161235,1
6_23_2161238,2
6_23_2161240,2
6_23_2161253,1
6_23_2161255,1
6_23_2161256,1
6_23_2161258,1
6_23_2161270,1
6_23_2161272,1
6_23_2161284,1
6_23_2161305,1
6_23_2161315,2
6_23_2161333,1
6_23_2161338,1
6_23_2161355,2
6_23_2161390,2
6_23_2161422,5
6_23_2161447,1
6_23_2161467,1
6_23_2161623,1
6_23_2240435,3
6_23_2241924,2
6_23_2250311,1
6_23_2250326,2
6_23_2250343,2
6_23_2250369,2
6_23_2250382,1
6_23_2250391,1
6_23_2250432,2
6_23_2250437,1
6_23_2250475,1
6_23_2250521,1
6_23_2250532,2
6_23_2250561,2
6_23_2250577,2
6_23_2250605,1
6_23_2250607,2
6_23_2260981,4
6_23_2261016,5
6_23_2261153,4
6_23_2261195,4
6_23_2270998,3
6_23_2271008,1
6_23_2271020,2
6_23_2271034,3
6_23_2271074,1
6_23_2271086,1
6_23_2271097,3
6_23_2271146,1
6_23_2271148,2
6_23_2271155,1
6_23_2271167,1
6_23_2271206,2
6_23_2271225,1
6_23_2271231,1
6_23_2271238,3
6_23_2271256,1
6_23_2271266,1
6_23_2271275,2
6_23_2271290,1
6_23_2271333,2
6_23_2271348,1
6_23_2271355,1
6_23_2271429,3
6_23_2350837,3
6_23_2351207,3
6_23_2351592,3
6_23_2351616,3
6_23_2351619,3
6_23_2351630,3
6_23_2351745,3
6_23_2351773,3
6_23_2351834,3
6_23_2351950,3
6_23_2351966,3
6_23_2352015,3
6_23_2360128,3
6_23_2380770,3
6_23_2380983,3
6_23_2381005,3
6_23_2381022,3
6_23_2381048,3
6_23_2381078,3
6_23_2381095,3
6_23_2381109,3
6_23_2381120,3
6_23_2381132,3
6_23_2381139,3
6_23_2381205,5
6_23_2381249,1
6_23_2471322,5
6_23_2480268,5
6_23_2480276,5
6_23_2480285,5
6_23_2480370,5
6_23_2480376,5
6_23_2480445,5
6_23_2480461,5
6_23_2480484,5
6_23_2491125,5
6_23_2491299,3
6_23_2491483,3
6_23_2491525,3
6_23_2500399,3
6_23_2500462,3
6_23_2500482,3
6_24_2930226,2
6_24_2930246,1
6_24_2930294,1
6_24_2930309,2
6_24_2930319,2
6_24_2930333,1
6_24_2930345,2
6_24_2930348,1
6_24_2930370,3
6_24_2930375,3
6_24_2930376,1
6_24_2930389,2
6_24_2930390,1
6_24_2930396,3
6_24_2930406,1
6_24_2930458,1
6_24_2930468,1
6_24_2930473,1
6_24_2930474,1
6_24_2930483,1
6_24_2930485,1
6_24_2930494,1
6_24_2930503,1
6_24_2930511,1
6_24_2930519,1
6_24_2930537,2
6_24_2930540,1
6_24_2930554,2
6_24_2930556,4
6_24_2930558,2
6_24_2930579,1
6_24_2930587,1
6_24_2930603,2
6_24_2930608,1
6_24_2930613,1
6_24_2930618,2
6_24_2930627,2
6_24_2930639,1
6_24_2930646,1
6_24_2930649,2
6_24_2930651,1
6_24_2930661,2
6_24_2930663,1
6_24_2930665,3
6_24_2930690,2
6_24_2930728,2
6_24_2930744,2
6_24_2930747,1
6_24_2930782,2
6_24_2930792,2
6_24_3010516,3
6_24_3011853,2
6_24_3011858,2
6_24_3011904,1
6_24_3011955,1
6_24_3011989,1
6_24_3012003,1
6_24_3012007,2
6_24_3012047,2
6_24_3012049,1
6_24_3012097,1
6_24_3012107,1
6_24_3020119,1
6_24_3020165,1
6_24_3020180,1
6_24_3020240,1
6_24_3020314,2
6_24_3020320,1
6_24_3020326,1
6_24_3020337,3
6_24_3020355,2
6_24_3020373,3
6_24_3020382,1
6_24_3020390,1
6_24_3020425,1
6_24_3020446,2
6_24_3020486,1
6_24_3020524,1
6_24_3020533,1
6_24_3020630,2
6_24_3030544,4
6_24_3030551,4
6_24_3030625,4
6_24_3030682,4
6_24_3030759,4
6_24_3030771,4
6_24_3030773,4
6_24_3030817,4
6_24_3030911,4
6_24_3030925,4
6_24_3031092,4
6_24_3031158,4
6_24_3031197,4
6_24_3031237,4
6_24_3031254,4
6_24_3040649,2
6_24_3040681,4
6_24_3040710,1
6_24_3040800,1
6_24_3040857,1
6_24_3040895,1
6_24_3040897,1
6_24_3040929,2
6_24_3040944,1
6_24_3040985,1
6_24_3040995,2
6_24_3041025,2
6_24_3121665,3
6_24_3121777,3
6_24_3130153,3
6_24_3130238,2
6_24_3130368,3
6_24_3130448,1
6_24_3140465,4
6_24_3140495,4
6_24_3140503,4
6_24_3150988,1
6_24_3151163,3
6_24_3151232,3
6_24_3151253,3
6_24_3151314,3
6_24_3151390,3
6_24_3151434,3
6_24_3151439,3
6_24_3151560,3
6_24_3160397,5
6_24_3160553,3
6_24_3160711,3
6_24_3160733,3
6_24_3161093,3
6_24_3161128,3
6_24_3161418,3
6_24_3231587,3
6_24_3231700,3
6_24_3240075,3
6_24_3240224,3
6_24_3250932,5
6_24_3250941,5
6_24_3251019,5
6_24_3251045,5
6_24_3251076,5
6_24_3251085,5
6_24_3251195,5
6_24_3251201,5
6_24_3251226,5
6_24_3251253,5
6_24_3270908,3
7_25_371350,3
7_25_371355,1
7_25_380110,3
7_25_380190,1
7_25_380191,3
7_25_380201,3
7_25_380202,1
7_25_380228,2
7_25_390560,4
7_25_390568,4
7_25_400550,3
7_25_400585,3
7_25_400586,1
7_25_400595,2
7_25_400614,1
7_25_400660,1
7_25_400674,1
7_25_400681,1
7_25_400690,1
7_25_400706,1
7_25_400715,3
7_25_400720,1
7_25_400731,3
7_25_400732,3
7_25_400760,2
7_25_400767,2
7_25_400768,2
7_25_400805,1
7_25_400824,2
7_25_400836,1
7_25_400837,2
7_25_400854,1
7_25_400874,2
7_25_400878,2
7_25_400886,1
7_25_400899,1
7_25_400929,1
7_25_400962,1
7_25_400967,2
7_25_401002,1
7_25_401010,3
7_25_401017,1
7_25_401039,1
7_25_401150,2
7_25_401642,3
7_25_480282,3
7_25_482042,3
7_25_482047,1
7_25_482053,2
7_25_482075,2
7_25_482080,3
7_25_482091,2
7_25_482095,1
7_25_482100,1
7_25_482117,1
7_25_482121,1
7_25_482128,3
7_25_482144,3
7_25_482148,1
7_25_482156,1
7_25_482175,1
7_25_482184,1
7_25_482186,3
7_25_482201,3
7_25_482205,5
7_25_482206,2
7_25_482210,1
7_25_482223,3
7_25_482243,1
7_25_482251,1
7_25_482265,1
7_25_482286,1
7_25_490092,1
7_25_490161,3
7_25_490253,3
7_25_490258,1
7_25_490270,3
7_25_490290,2
7_25_490291,3
7_25_490307,1
7_25_490317,1
7_25_490327,1
7_25_490340,1
7_25_490361,1
7_25_490367,1
7_25_490377,1
7_25_490387,1
7_25_490430,2
7_25_490461,1
7_25_490685,1
7_25_500756,4
7_25_500782,4
7_25_500791,4
7_25_500797,4
7_25_500818,4
7_25_500852,4
7_25_501090,4
7_25_501172,4
7_25_511104,3
7_25_511116,3
7_25_511171,1
7_25_511284,3
7_25_511290,3
7_25_511291,3
7_25_511325,3
7_25_511327,3
7_25_511334,3
7_25_511355,3
7_25_511356,3
7_25_511381,3
7_25_600438,3
7_25_600444,3
7_25_600600,1
7_25_611320,5
7_25_621157,5
7_25_621216,3
7_25_621244,3
7_25_621422,5
7_25_621628,3
7_25_630462,3
7_25_630500,5
7_25_630651,3
7_25_630812,3
7_25_630829,1
7_25_630848,3
7_25_630860,3
7_25_630952,3
7_25_631107,3
7_25_631292,3
7_25_631339,3
7_25_631361,3
7_25_631380,3
7_25_631388,3
7_25_720769,5
7_25_720864,5
7_25_720876,5
7_25_720882,5
7_25_720890,5
7_25_720898,5
7_25_720899,4
7_25_720903,5
7_25_720909,5
7_25_720966,5
7_25_721006,5
7_26_1150600,1
7_26_1150602,1
7_26_1150607,3
7_26_1150616,1
7_26_1150623,1
7_26_1150650,1
7_26_1150654,1
7_26_1150672,1
7_26_1150680,2
7_26_1150695,3
7_26_1150716,2
7_26_1150728,1
7_26_1150743,1
7_26_1150765,1
7_26_1150766,2
7_26_1150767,1
7_26_1150781,2
7_26_1150789,1
7_26_1150796,1
7_26_1150805,1
7_26_1150806,2
7_26_1150812,1
7_26_1150814,1
7_26_1150826,1
7_26_1150828,1
7_26_1150831,1
7_26_1150838,1
7_26_1150839,2
7_26_1150840,3
7_26_1150845,3
7_26_1150878,1
7_26_1150886,3
7_26_1150897,1
7_26_1150906,1
7_26_1150917,2
7_26_1150920,1
7_26_1150924,3
7_26_1150926,1
7_26_1150938,3
7_26_1150957,3
7_26_1161194,4
7_26_1161229,4
7_26_1161277,4
7_26_1161320,4
7_26_1170994,2
7_26_1171010,1
7_26_1171022,1
7_26_1171032,1
7_26_1171050,1
7_26_1171061,1
7_26_1171071,1
7_26_1171075,1
7_26_1171076,4
7_26_1171119,2
7_26_1171131,1
7_26_1171138,1
7_26_1171140,2
7_26_1171145,2
7_26_1171156,2
