UMAP1,UMAP2
-1.8543763803126239,-2.5340727591201744
-1.423569505083742,-0.9242472672149621
-1.0503032849909686,-2.2452996992752037
-1.933842246401491,-2.161879661051937
-0.8570200847269915,-0.5013619088813744
-1.2479370282771014,-2.796553256480404
-0.7108432696940326,-1.0378904366180381
-1.8617299245478534,-2.274437549082943
-2.5564144300105,-0.4885920905754052
-1.7056651757838153,-3.027619006602474
-1.9964144872309588,-0.6090560578987084
-1.450403992998781,-1.3548096441909752
-1.7016561673762225,-0.2435518526718102
-0.8955721305491351,-1.2911151671096763
-1.662205283510866,-0.48470336434096917
-0.1372274802805804,-1.4296531700775108
1.310824180972395,0.3275223052814521
-1.9460449861170672,-0.20043206450194936
-1.0100460694910907,-2.773347976176449
-0.4539195941569232,-0.7901316904708825
-1.3825317071558856,-3.0314320349380455
-1.7324076341273211,-2.7463246607467613
-1.9416983770014666,-2.6549295210525474
0.45465769900065434,1.6204405999496498
2.704658205640135,1.7268650508239785
2.299676711690245,-0.41176569697112664
-2.440849845278444,-0.759574177233883
0.017075593602476236,2.5351384854629555
-0.11731845604199398,-1.6542013907119713
2.1406032396672345,0.33785626056938545
2.745912368428526,1.0114457583740273
-0.22444802986401546,-1.7871745848342857
-1.3945961640955828,-1.1532093310043297
-0.3303049253107928,-0.3579979562446557
-0.8369191335322284,-0.4763411903068505
-0.8816421674372577,-2.0527826571151695
-2.2407696889521502,-1.4276108765289268
2.7284871889470197,1.2407909608200112
-1.9189739869715594,-1.725987555949398
-1.667771165239992,-2.1444579386398277
-1.713486497271242,-2.287689330546566
-0.3042233632685565,-0.8631949448272668
-1.137826268541994,-1.203322532145687
2.9924632860539533,0.992142496140293
-0.7731408523203753,-0.6200906061813317
2.163346464764891,1.7956538176849404
1.1378897382138349,-0.7540736818000756
3.1580221010563947,1.2438718056991616
1.2810511244652845,0.015650165708354896
0.5752811683533765,-0.6167494082138024
2.2374485088704206,1.2321857190444985
0.5307150734780408,-0.5629252218887292
-0.4210479901911639,-0.33172148701400384
3.179239447247801,1.295215246708683
0.039736325871763345,-1.3572398447677574
2.9701415850041486,1.4536405778244057
1.5207797838566877,2.32428467038422
1.9153367830632306,2.348203537495426
1.808586473595915,1.9319946742370644
0.9726575715659238,2.801138041050724
1.3810095740674115,2.526845810444645
2.1140029980061628,2.2991698956802407
1.6065787030575849,2.3739284253433266
1.1474413527367688,1.8122243857696572
-2.0718324826838397,-0.5727665447875939
-2.211530511248293,-1.49296009775848
0.38194933069926273,-0.4517607712432824
-0.30061048733014095,0.5253979540184058
-2.4651210950495623,-0.38847637411803826
-0.5190098928095721,0.06027176740913767
1.4835310531972028,0.24124907094388384
-0.8791869329096698,-1.649001004664608
2.7296195579884626,0.995992777378849
-0.704313461649599,-2.1192148947402916
-1.6516915010096453,-1.4090558314010582
-1.4497545407893084,-2.6070946478530845
-0.5349336312891864,-1.9169355654403648
-0.36651200519818294,-2.170710923640438
-1.5361350225092791,-2.029461028544613
-2.0934901879908465,-2.5224851393386802
2.8001242233632184,0.6853563165977515
1.0560640050290204,1.0831752991989174
-2.2438500569941424,-1.5855917954132042
-1.7592900441767596,-1.8894718908950767
-1.5653138803126239,-1.894796731440731
-0.8307563708903216,-0.7612916850730859
-1.861257378924074,-2.0683912062332115
0.7032670183299161,-0.9216346764251672
-2.2049725698115252,-0.09045836564750295
1.151430333983717,-0.1598925017997704
-0.9555231975199603,-0.41763693329543694
-2.1019509481074237,-0.6595696234390221
0.8881239062367059,0.17078615862279314
-1.858778064119997,-2.671886565653988
-0.9879687474848651,-0.014379712311931664
-1.7763708280207537,-0.4546098136589013
0.36588495506030094,-0.5594449066802941
-0.15753263698834408,-2.1894832873031578
-1.1397298024775409,-1.160240771739193
-1.8752637551905535,-0.4490807676002465
1.822281713616667,0.08906701716928858
-1.2652989076258563,-0.6804462098762475
-2.0179992364527606,-1.8589779162094078
-0.8826990769984149,0.3502411669805564
-2.3037708448054217,-0.40050441261977776
2.865135247838316,0.9849001741722144
-1.2359605477930926,-0.6898789429351769
-1.5015128301264666,-2.8272033953353843
0.7256243331549741,1.7755966162994423
0.5593065275071241,-0.2869462394401513
-0.07980597482937801,2.308368084461979
