UMAP1,UMAP2
-2.3692303807546837,-1.7199177084482935
-0.17830925295851086,-1.6950537500895289
-2.0281269461920006,-1.5680314837015894
-2.1951508135606987,-1.4428612528361109
-0.02583818743727062,-1.7976292906321314
-2.756378403406356,-2.0843822298563746
-0.4405316622068629,-2.02141111474407
-2.280834665994857,-1.844132357648733
-1.5496752024700389,-0.38939087968242436
2.446197816629197,1.1788144173108313
-3.002513101797317,-1.9926738081492212
-0.9288583309461818,-1.2925533590830591
-1.295998117428039,-2.298393183759573
-1.0615517408659205,-0.8070163069285181
-0.5196928293516383,-2.096571379712942
-0.7842100174238429,-1.3139321146525171
0.5065327375123754,-1.824234896711233
1.8073046891877904,-0.15512686353099614
-1.065764358740066,-0.037093215993764694
-2.2907752902319176,-2.3772472677744654
0.172460624475266,-1.6412853537119654
-3.048486879568313,-2.032853299192312
-2.640606156091903,-2.1398672400034693
-2.4719043285658104,-1.7650698957957056
0.13541729142167713,1.3021908463917944
2.3950899331758277,2.019964939542887
1.727230378885056,1.0871791305028173
-0.04928927729627941,0.5730452002965185
-0.706558397512649,2.023591613956568
-0.6402465612699733,-2.445584708265188
2.3331039636323707,0.7281714143239233
2.7244356363008277,1.421223050542948
0.5304122655580297,-0.4107722578562525
0.07687170197465565,0.763144916483042
-1.0497876913358912,-1.71064394097698
-0.07179146121046398,-0.9631401835001734
1.5014034002015844,-0.013348513654592331
2.710285970468308,1.9710831405602667
-0.34841864417097423,-1.1373862562693384
-2.176271072130416,-0.8687645731486109
-1.500375172596191,-1.4129952726877955
2.5047696321199195,1.6326887073003027
-1.797430495273088,-1.4009341536082056
2.4576757638643043,1.1214674772702429
0.3853798597047582,1.842178242840645
-2.0910333306600792,-1.455641442350271
-2.4168038875868065,-1.8219754038370874
0.36843521286943104,-1.5623914537943628
-1.410631826620315,-1.1200284300364283
2.860809633035447,1.301722294279215
0.12079043080308582,-1.5234379110850123
1.6545048444459691,2.1145711006604406
-2.543969979982589,-1.1426491079844263
0.3131800382325902,2.241651541181681
2.9114964692781227,1.7602063031874868
1.4712858884523168,-0.21719759087932378
1.3189080445955053,-1.1227058706797388
2.233030626077439,1.3616368534051153
2.2520487992952125,0.09334380049335689
1.1124177663514867,-1.2101637659586695
0.34467990090348866,-1.4583634672678736
2.8396485536287086,1.8739569919191572
-0.825056305628036,-0.9328154860056665
2.6213978021333473,1.684726661630747
1.0170798986146703,2.265633440204737
1.439292260904099,2.4464705051861975
1.5531078069398656,2.0956290425740454
0.45803458382585194,2.6994640888653967
0.9773565023134008,2.3927027048550817
1.6285687177369848,2.523826366850016
1.1720443456361547,2.4417100610219213
0.8972440450380101,1.7811138728641245
-0.9699177057554469,-1.2395102320231226
-1.493807515602325,-1.8263859091318873
1.2197764604280248,-0.7914020357645777
0.34138519455888416,-1.029812985471609
-1.7959069074203715,-0.331763440183523
-0.03341203043958996,-0.7437614737070826
1.6700273244569555,-0.048966342023732956
-1.548122590880607,-1.6865546045817164
0.766943046350266,2.591208642908213
2.8907225816438453,1.2790354551755163
-1.6607349277546153,-2.337150984815481
-1.384424379568313,-1.7631098566569117
-2.43697111914656,-2.2352346716440943
-2.1264872462560875,-1.040818387082937
-2.203888407449935,-2.508836203626516
-1.9658460826685176,-1.6270555792368677
-2.4789695055296166,-1.6685549555338648
2.85546428849199,1.2844305695973608
1.0416942327211156,1.2214487852536413
-1.794871712576364,-0.5470103560007837
-1.8103214786460147,-1.715676957181814
-1.8664857135226474,-1.590350800565603
-0.862639895181869,-1.41556017976177
-2.2313785464575036,-1.6523958979166773
1.131158420343186,-1.3526167212046412
-1.3013654262830958,-0.5522620020426539
1.9279761998842015,-0.21538203339946538
-0.4979068548490748,-0.8551055727518824
-0.9944668919851527,-1.2064875898875025
1.2225275724122777,-0.38006489854228764
-2.577000668745254,-2.175268822721365
-0.15016167471906994,-0.8786622820414332
-0.7526801140119777,-1.306828194669607
0.8977192132661596,-1.1805717287577417
1.2837665765474096,0.5452861251317236
-0.6617662222196803,-1.923834973386648
0.21970362355210926,-1.180344515851858
1.9853070466707006,-0.1005547581232813
-0.3766232044508204,-1.3473958311594751
-2.1788092763235314,-1.2258168993510035
-0.26102691004774425,-0.45152347665202885
-1.430541655521606,0.08159894365894527
2.8940442292878883,1.3446025909863684
-0.7888618023206935,-1.0752085981882837
-2.7225201637556298,-2.1436495123423365
0.6033802716920629,1.4444119991742346
1.1824057786653295,-0.7785870371378687
