UMAP1,UMAP2
3.3389003528451955,0.9972660193044729
1.8585980190134084,1.2366449484426565
2.935116554627422,0.4726109156210012
3.093570495972637,1.290067280252654
1.4497568858957326,0.6934901127416677
3.5241801990366017,0.31653448434658715
1.6131003154611623,0.4947451004583425
3.2574460758066213,1.0221584686834402
2.1393716586923635,2.077976728399474
-0.6720444904470408,-1.9211840978067332
3.9018557323312795,0.6530053267080373
2.0124542964792287,1.4867319116193838
2.4467618717050588,0.9952847609121389
1.5131376041269338,1.4548334726888723
2.103108669648174,0.693814600427825
1.754621292481426,1.5360580334264822
1.748903061280254,-0.1815655579965525
0.12816789282322283,-0.9091298928659373
0.8098573936319386,1.3533611545164175
3.249266411194805,0.10914203019924829
1.6145899547433888,0.3121909746725149
3.7463071597909963,0.4016657719213552
3.5734913600778615,0.7109713205892629
3.550106312165264,0.9490764984685964
-0.8115660892629588,0.5104682097036428
-1.9588235365056956,-1.7285766950052195
0.2347634090280568,-1.8816137662332468
1.9979689372873342,2.017134363373
-1.520510886778828,1.1636761078435964
2.0011723293161428,-0.25431064275912574
-0.11826035844325666,-1.5149858346383982
-1.1190118538045848,-1.9346757283609324
2.183172489533428,-0.4421139111917429
-0.07337806092738752,0.0677780756551809
2.160996223816875,1.0576564917165823
1.1474473728036916,0.36379774900265405
0.0053489459848439225,-0.7449727406900339
-2.005582426657673,-2.002303635160249
1.4578407062387502,0.7571848282415456
2.906347538361553,0.36198123784847924
2.525009895691875,1.5835701474744863
-1.374849651923176,-1.8350448956888132
2.688587929139141,0.7424887070257253
-0.8713929401540721,-1.9296808591287546
-1.432986711134907,0.026054585893828364
2.8684480441904103,0.912508333643157
3.3364360584116017,0.8863737234670706
1.0783808482980763,0.30225297303982446
1.9808686031198537,1.071690166910369
-1.4665195690298045,-2.005996262113374
1.2962835086679494,1.0605927357275076
-2.9844540552997554,-0.5830510011117869
-1.5214047180318797,-1.149027859250825
2.7206404460763967,-0.31127241758517554
-2.0022039161825145,0.2171003470022268
-2.461593423953053,-0.9797978749673777
-1.9322758661413157,-2.0692067494790964
0.5657618297433888,-0.9767895093362742
0.9841964496469533,-0.5761819234292918
-1.1186613784933055,-1.531302725354951
0.3766837371683156,-1.4647894254129343
1.249213005433086,-0.3521726479928904
1.2827036632394826,0.9696688303548879
-2.0122518287801707,-2.02983812002353
2.07189157141209,-0.21335772184542945
-3.4280442641878093,-1.44717529920749
-1.769179795851704,-1.852540527860444
-3.7144470559263194,-0.7519789090555125
-3.24882059263229,-0.5801434865396433
-1.5282617555761302,-0.5891378274362498
-2.4018872724676097,-0.0453055253427439
-3.7587869511747325,-0.48687294630221656
-3.1257531763815845,-1.4851708760660105
-2.281260226836201,-0.5814924588602
-1.8357078777456248,-0.8616724362771921
-1.3960267053747142,-0.8879363885324412
-2.3831426845693553,-0.10256103185824683
-2.1240162597799266,-0.514154230634492
-2.386420105566975,-1.1226334920328074
-3.45418441759586,-1.5823784223001414
-2.7646016524934733,-0.4079912057321482
-1.2203756319189036,-0.20884398130587867
-2.9729654686355556,-0.7037134519021921
1.754666115174297,1.780765558202941
2.688067222962383,1.5525093922216482
1.1537883533334767,-0.474279676954072
0.9140913738107717,1.4662358412344045
1.8649289859628713,2.0204899260599203
1.0214040531015431,0.6553777107793874
-2.2993460642003978,-0.4816756596963816
0.26524021757603045,-0.9157858243387156
2.4489419711923635,0.6347683319646902
-2.185236011614796,-0.0522327771585398
-1.1935652242803538,-2.0121903767984324
2.710380817780498,0.19531294198818872
2.5113480342721974,1.1213234314519949
3.32429053915501,0.632717336137969
2.453471924195293,0.18342944475002954
2.7640850795602834,-0.2486899247568064
2.730123306641582,0.6515173563558645
3.5519202007150685,1.108527506311614
-3.886194740405079,-1.5036392560403757
-0.9960860954427684,-2.083126102964204
-1.2952947364950145,-0.18347672132663062
2.9672110332346,1.5320909270841665
2.750797058472637,0.8416190991003103
2.912225510010723,0.7909816155035085
1.763074661622051,0.6463408121664114
3.3893087161874806,1.056713427026946
1.4262435687875783,-0.6148994317453318
1.8995335353708303,1.8699712404806204
0.5618641628122365,-0.8595383515756541
1.178221966156963,0.5609924444753713
1.7755420459604299,1.7133535990316457
