sample,label
6_23_2480432,8
6_23_2480440,3
6_23_2480444,3
6_23_2480445,11
6_23_2480446,8
6_23_2480450,3
6_23_2480452,4
6_23_2480455,4
6_23_2480459,3
6_23_2480460,10
6_23_2480461,11
6_23_2480465,4
6_23_2480467,4
6_23_2480469,8
6_23_2480471,10
6_23_2480479,4
6_23_2480480,10
6_23_2480482,10
6_23_2480484,11
6_23_2480491,8
6_23_2480493,8
6_23_2480500,7
6_23_2480503,10
6_23_2480510,10
6_23_2480513,4
6_23_2480519,10
6_23_2480520,7
6_23_2480528,4
6_23_2480532,4
6_23_2480535,8
6_23_2480549,7
6_23_2480550,7
6_23_2480557,4
6_23_2480626,10
6_23_2480650,3
6_23_2480667,8
6_23_2480673,3
6_23_2480674,8
6_23_2480677,8
6_23_2480678,3
6_23_2480680,4
6_23_2480685,9
6_23_2480696,8
6_23_2480697,8
6_23_2480706,3
6_23_2480712,4
6_23_2480719,4
6_23_2480721,6
6_23_2480750,10
6_23_2480762,4
6_23_2480769,7
6_23_2480770,4
6_23_2480780,8
6_23_2480783,3
6_23_2480785,4
6_23_2480798,3
6_23_2480817,7
6_23_2480845,8
6_23_2480855,8
6_23_2480885,4
6_23_2480886,8
6_23_2480895,8
6_23_2480900,8
6_23_2480920,8
6_23_2480924,4
6_23_2480927,8
6_23_2480930,4
6_23_2480934,10
6_23_2480947,3
6_23_2480953,3
6_23_2480955,8
6_23_2480962,4
6_23_2480968,8
6_23_2480978,10
6_23_2480980,10
6_23_2480993,10
6_23_2480999,8
6_23_2481013,3
6_23_2481044,8
6_23_2481055,4
6_23_2481073,7
6_23_2481096,7
6_23_2481099,7
6_23_2481101,8
6_23_2481115,4
6_23_2481123,8
6_23_2481130,8
6_23_2481140,4
6_23_2481145,8
6_23_2481154,4
6_23_2481155,8
6_23_2481166,8
6_23_2481177,8
6_23_2481183,8
6_23_2481189,7
6_23_2481201,3
6_23_2481203,8
6_23_2481204,8
6_23_2481209,8
6_23_2481213,8
6_23_2481217,10
6_23_2481222,3
6_23_2481223,8
6_23_2481227,3
6_23_2481236,8
6_23_2481242,8
6_23_2481252,8
6_23_2481272,8
6_23_2481274,7
6_23_2481279,8
6_23_2481281,7
6_23_2481292,4
6_23_2481294,7
6_23_2481295,4
6_23_2481297,7
6_23_2481300,8
6_23_2481307,8
6_23_2490083,8
6_23_2490092,8
6_23_2490112,8
6_23_2490119,8
6_23_2490122,4
6_23_2490146,8
6_23_2490182,7
6_23_2490202,7
6_23_2490203,4
6_23_2490215,8
6_23_2490226,7
6_23_2490237,4
6_23_2490238,4
6_23_2490240,8
6_23_2490249,4
6_23_2490255,4
6_23_2490259,7
6_23_2490262,8
6_23_2490265,7
6_23_2490281,1
6_23_2490282,8
6_23_2490287,10
6_23_2490289,3
6_23_2490301,8
6_23_2490312,8
6_23_2490325,8
6_23_2490349,8
6_23_2490354,7
6_23_2490356,4
6_23_2490359,10
6_23_2490364,7
6_23_2490370,7
6_23_2490373,8
6_23_2490374,4
6_23_2490375,8
6_23_2490385,8
6_23_2490399,8
6_23_2490413,8
6_23_2490415,8
6_23_2490417,9
6_23_2490426,8
6_23_2490431,8
6_23_2490438,2
6_23_2490447,3
6_23_2490464,4
6_23_2490482,4
6_23_2490483,4
6_23_2490494,8
6_23_2490496,7
6_23_2490498,3
6_23_2490502,8
6_23_2490514,7
6_23_2490518,3
6_23_2490529,8
6_23_2490531,4
6_23_2490543,8
6_23_2490551,4
6_23_2490561,4
6_23_2490562,3
6_23_2490564,8
6_23_2490578,4
6_23_2490589,1
6_23_2490590,7
6_23_2490591,8
6_23_2490598,8
6_23_2490600,3
6_23_2490605,8
6_23_2490614,4
6_23_2490642,8
6_23_2490644,4
6_23_2490646,8
6_23_2490650,5
6_23_2490651,10
6_23_2490653,4
6_23_2490655,4
6_23_2490661,10
6_23_2490666,8
6_23_2490667,8
6_23_2490671,8
6_23_2490676,8
6_23_2490680,8
6_23_2490684,3
6_23_2490689,2
6_23_2490698,8
6_23_2490708,7
6_23_2490718,8
6_23_2490721,4
6_23_2490734,8
6_23_2490742,9
6_23_2490753,4
6_23_2490756,8
6_23_2490763,8
6_23_2490765,8
6_23_2490769,4
6_23_2490773,4
6_23_2490778,8
6_23_2490790,7
6_23_2490793,7
6_23_2490795,8
6_23_2490802,3
6_23_2490806,7
6_23_2490833,8
6_23_2490834,8
6_23_2490837,7
6_23_2490838,8
6_23_2490841,8
6_23_2490848,4
6_23_2490849,8
6_23_2490850,8
6_23_2490852,3
6_23_2490853,8
6_23_2490856,7
6_23_2490866,8
6_23_2490869,7
6_23_2490883,8
6_23_2490888,10
6_23_2490891,8
6_23_2490900,8
6_23_2490905,7
6_23_2490918,4
6_23_2490924,8
6_23_2490930,4
6_23_2490936,8
6_23_2490944,4
6_23_2490946,8
6_23_2490947,4
6_23_2490962,4
6_23_2490965,8
6_23_2490966,8
6_23_2490967,1
6_23_2490975,1
6_23_2490980,8
6_23_2490984,7
6_23_2490985,8
6_23_2490991,7
6_23_2490995,8
6_23_2490997,4
6_23_2491001,8
6_23_2491004,4
6_23_2491005,4
6_23_2491006,8
6_23_2491009,8
6_23_2491011,8
6_23_2491016,8
6_23_2491018,4
6_23_2491024,7
6_23_2491025,7
6_23_2491027,10
6_23_2491029,8
6_23_2491030,7
6_23_2491036,4
6_23_2491039,4
6_23_2491042,8
6_23_2491048,8
6_23_2491053,8
6_23_2491055,7
6_23_2491057,8
6_23_2491058,7
6_23_2491059,8
6_23_2491072,8
6_23_2491075,8
6_23_2491082,8
6_23_2491083,4
6_23_2491085,4
6_23_2491091,8
6_23_2491093,7
6_23_2491096,8
6_23_2491111,8
6_23_2491118,4
6_23_2491120,8
6_23_2491122,10
6_23_2491125,10
6_23_2491126,8
6_23_2491127,8
6_23_2491128,8
6_23_2491131,7
6_23_2491137,7
6_23_2491140,8
6_23_2491141,8
6_23_2491145,8
6_23_2491151,7
6_23_2491152,8
6_23_2491154,4
6_23_2491157,8
6_23_2491159,8
6_23_2491162,8
6_23_2491171,4
6_23_2491172,8
6_23_2491175,8
6_23_2491185,4
6_23_2491187,4
6_23_2491191,7
6_23_2491197,8
6_23_2491199,4
6_23_2491207,10
6_23_2491208,4
6_23_2491210,8
6_23_2491213,4
6_23_2491215,4
6_23_2491217,7
6_23_2491220,8
6_23_2491221,8
6_23_2491249,4
6_23_2491252,8
6_23_2491259,8
6_23_2491268,8
6_23_2491275,4
6_23_2491284,4
6_23_2491285,7
6_23_2491286,10
6_23_2491288,8
6_23_2491292,8
6_23_2491294,8
6_23_2491297,8
6_23_2491298,8
6_23_2491299,11
6_23_2491306,4
6_23_2491307,7
6_23_2491310,8
6_23_2491314,8
6_23_2491328,8
6_23_2491334,8
6_23_2491335,10
6_23_2491339,8
6_23_2491356,8
6_23_2491361,8
6_23_2491366,7
6_23_2491371,4
6_23_2491374,7
6_23_2491377,8
6_23_2491382,8
6_23_2491385,8
6_23_2491393,8
6_23_2491399,2
6_23_2491400,7
6_23_2491402,8
6_23_2491405,8
6_23_2491410,7
6_23_2491421,8
6_23_2491422,8
6_23_2491427,8
6_23_2491429,7
6_23_2491438,8
6_23_2491441,8
6_23_2491444,8
6_23_2491451,9
6_23_2491459,8
6_23_2491466,8
6_23_2491469,8
6_23_2491481,8
6_23_2491483,4
6_23_2491486,7
6_23_2491489,8
6_23_2491492,8
6_23_2491496,4
6_23_2491505,8
6_23_2491506,8
6_23_2491511,8
6_23_2491525,11
6_23_2491526,4
6_23_2491531,8
6_23_2491532,8
6_23_2491554,8
6_23_2491557,8
6_23_2491559,4
6_23_2491569,8
6_23_2491576,4
6_23_2491584,8
6_23_2491593,8
6_23_2500105,4
6_23_2500111,8
6_23_2500150,8
6_23_2500163,8
6_23_2500197,8
6_23_2500214,4
6_23_2500220,4
6_23_2500225,8
6_23_2500269,4
6_23_2500280,8
6_23_2500286,8
6_23_2500287,8
6_23_2500298,8
6_23_2500321,4
6_23_2500322,8
6_23_2500336,8
6_23_2500342,8
6_23_2500344,7
6_23_2500358,7
6_23_2500362,4
6_23_2500370,7
6_23_2500386,7
6_23_2500395,8
6_23_2500399,11
6_23_2500400,4
6_23_2500411,8
6_23_2500415,8
6_23_2500436,8
6_23_2500439,10
6_23_2500446,8
6_23_2500462,11
6_23_2500471,8
6_23_2500480,10
6_23_2500482,11
6_23_2500483,8
6_23_2500487,7
6_23_2500489,7
6_23_2500493,8
6_23_2500511,4
6_23_2500516,10
6_23_2500518,4
6_23_2500528,4
6_23_2500535,4
6_23_2500548,7
6_23_2500598,8
6_23_2500639,8
6_23_2500649,8
6_23_2500666,8
6_23_2500700,7
6_23_2500755,8
6_23_2500757,8
6_23_2500768,8
6_23_2500789,10
6_23_2500813,7
6_23_2500823,8
6_23_2500841,8
6_23_2500862,8
6_23_2500863,8
6_23_2500868,8
6_23_2500872,8
6_23_2500881,8
6_23_2500892,9
6_23_2500894,8
6_23_2500945,8
6_23_2500946,7
6_23_2500947,8
6_23_2500961,7
6_23_2500986,7
6_23_2500987,7
6_23_2500998,7
6_23_2501009,4
6_23_2510073,2
6_23_2510094,7
6_24_2570084,4
6_24_2570087,1
6_24_2570150,3
6_24_2570152,1
6_24_2580100,2
6_24_2580116,5
6_24_2580129,5
6_24_2580140,5
6_24_2580168,5
6_24_2580174,5
6_24_2580180,5
6_24_2580192,5
6_24_2580197,3
6_24_2580200,5
6_24_2580207,5
6_24_2580228,6
6_24_2580231,5
6_24_2580237,6
6_24_2580240,5
6_24_2580245,5
6_24_2580247,6
6_24_2580252,5
6_24_2580254,5
6_24_2580263,5
6_24_2580264,6
6_24_2580265,5
6_24_2580267,5
6_24_2580270,5
6_24_2580271,5
6_24_2580272,5
6_24_2580273,5
6_24_2580278,5
6_24_2580285,5
6_24_2580287,5
6_24_2580288,5
6_24_2580290,2
6_24_2580301,5
6_24_2580302,5
6_24_2580304,5
6_24_2580305,5
6_24_2580308,5
6_24_2580310,5
6_24_2580313,5
6_24_2580316,5
6_24_2580318,5
6_24_2580319,5
6_24_2580321,5
6_24_2580325,5
6_24_2580329,5
6_24_2580330,4
6_24_2580331,5
6_24_2580337,5
6_24_2580342,5
6_24_2580345,6
6_24_2580349,5
6_24_2580350,5
6_24_2580354,5
6_24_2580359,6
6_24_2580362,5
6_24_2580372,5
6_24_2580374,2
6_24_2580379,5
6_24_2580380,5
6_24_2580386,2
6_24_2580393,5
6_24_2580397,2
6_24_2580398,1
6_24_2580400,5
6_24_2580404,5
6_24_2580406,5
6_24_2580414,5
6_24_2580415,5
6_24_2580416,2
6_24_2580417,5
6_24_2580423,5
6_24_2580424,5
6_24_2580427,5
6_24_2580431,5
6_24_2580433,5
6_24_2580436,5
6_24_2580438,5
6_24_2580441,5
6_24_2580451,5
6_24_2580452,6
6_24_2580453,5
6_24_2580455,5
6_24_2580456,2
6_24_2580457,5
6_24_2590052,2
6_24_2590058,8
6_24_2590064,5
6_24_2590066,6
6_24_2590080,6
6_24_2590090,6
6_24_2590093,8
6_24_2590094,5
6_24_2590095,6
6_24_2590099,5
6_24_2590109,5
6_24_2590110,5
6_24_2590112,5
6_24_2590117,6
6_24_2590118,5
6_24_2590123,5
6_24_2590127,5
6_24_2590129,6
6_24_2590131,5
6_24_2590135,5
6_24_2590139,6
6_24_2590145,5
6_24_2590146,5
6_24_2590149,3
6_24_2590151,5
6_24_2590160,5
6_24_2590161,3
6_24_2590162,5
6_24_2590165,2
6_24_2590170,6
6_24_2590173,5
6_24_2590176,6
6_24_2590178,2
6_24_2590186,2
6_24_2590188,2
6_24_2590194,5
6_24_2590202,2
6_24_2590204,6
6_24_2590205,6
6_24_2590210,2
6_24_2590221,5
6_24_2590224,6
6_24_2590225,6
6_24_2590227,6
6_24_2590235,6
6_24_2590250,6
6_24_2590251,2
6_24_2590259,6
6_24_2590261,6
6_24_2590262,6
6_24_2590263,6
6_24_2590276,6
6_24_2590283,6
6_24_2590289,6
6_24_2590291,6
6_24_2590294,6
6_24_2590295,6
6_24_2590306,6
6_24_2590309,2
6_24_2590310,6
6_24_2590320,6
6_24_2590323,6
6_24_2590330,6
6_24_2590337,2
6_24_2590339,6
6_24_2590353,6
6_24_2590362,6
6_24_2590366,6
6_24_2590372,6
6_24_2590376,2
6_24_2590377,5
6_24_2590379,6
6_24_2590386,6
6_24_2590389,6
6_24_2590391,6
6_24_2590395,6
6_24_2590396,6
6_24_2590397,2
6_24_2590400,2
6_24_2590404,5
6_24_2590405,6
6_24_2590410,5
6_24_2590414,6
6_24_2590419,5
6_24_2590420,2
6_24_2590421,1
6_24_2590423,3
6_24_2590424,5
6_24_2590429,5
6_24_2590432,2
6_24_2590433,5
6_24_2590435,5
6_24_2590439,5
6_24_2590440,5
6_24_2590441,5
6_24_2590444,5
6_24_2590450,5
6_24_2590453,2
6_24_2590454,6
6_24_2590456,5
6_24_2590460,5
6_24_2590463,5
6_24_2590464,5
6_24_2590465,6
6_24_2590469,5
6_24_2590470,5
6_24_2590473,5
6_24_2590476,6
6_24_2590477,2
6_24_2590480,2
6_24_2590481,5
6_24_2590486,6
6_24_2590490,1
6_24_2590491,5
6_24_2590495,6
6_24_2590497,6
6_24_2590500,2
6_24_2590501,5
6_24_2590507,6
6_24_2590511,5
6_24_2590525,6
6_24_2600058,6
6_24_2600147,6
6_24_2600155,2
6_24_2600160,6
6_24_2600162,5
6_24_2600167,5
6_24_2600168,6
6_24_2600181,6
6_24_2600182,5
6_24_2600187,6
6_24_2600192,5
6_24_2600193,5
6_24_2600195,6
6_24_2600199,5
6_24_2600205,5
6_24_2600206,5
6_24_2600208,5
6_24_2600209,5
6_24_2600210,5
6_24_2600212,6
6_24_2600230,2
6_24_2600238,6
6_24_2600243,5
6_24_2600245,5
6_24_2600246,5
6_24_2600249,5
6_24_2600250,6
6_24_2600259,5
6_24_2600260,5
6_24_2600261,5
6_24_2600267,5
6_24_2600270,5
6_24_2600271,5
6_24_2600273,5
6_24_2600274,5
6_24_2600287,6
6_24_2600290,5
6_24_2600310,6
6_24_2600318,2
6_24_2600323,2
6_24_2600327,5
6_24_2600329,5
6_24_2600333,2
6_24_2600337,6
6_24_2600339,6
6_24_2600342,6
6_24_2600343,8
6_24_2600344,1
6_24_2600346,4
6_24_2600347,6
6_24_2610036,2
6_24_2610054,6
6_24_2610066,2
6_24_2610070,6
6_24_2610076,2
6_24_2610093,6
6_24_2610096,2
6_24_2610102,2
6_24_2610110,2
6_24_2610117,6
6_24_2610122,6
6_24_2610124,2
6_24_2610128,6
6_24_2610135,2
6_24_2610140,2
6_24_2610147,6
6_24_2610150,6
6_24_2610151,6
6_24_2610167,6
6_24_2610177,2
6_24_2610224,6
6_24_2610366,4
6_24_2610385,2
6_24_2610412,2
6_24_2610421,2
6_24_2610434,2
6_24_2610443,2
6_24_2660108,6
6_24_2660115,5
6_24_2660117,5
6_24_2660128,2
6_24_2670068,5
6_24_2670071,5
6_24_2670095,5
6_24_2670119,2
6_24_2670136,5
6_24_2670156,5
6_24_2670160,5
6_24_2670163,2
6_24_2670167,5
6_24_2670189,6
6_24_2670195,5
6_24_2670207,5
6_24_2670211,5
6_24_2670214,5
6_24_2670215,5
6_24_2670216,5
6_24_2670218,5
6_24_2670219,5
6_24_2670222,5
6_24_2670223,5
6_24_2670224,5
6_24_2670227,5
6_24_2670229,5
6_24_2670232,5
6_24_2670233,5
6_24_2670234,5
6_24_2670237,5
6_24_2670240,5
6_24_2670241,5
6_24_2670244,2
6_24_2670247,5
6_24_2670248,5
6_24_2670250,5
6_24_2670251,5
6_24_2670254,5
6_24_2670258,5
6_24_2670261,6
6_24_2670262,6
6_24_2670275,5
6_24_2670276,6
6_24_2670277,5
6_24_2670284,5
6_24_2670285,6
6_24_2670286,6
6_24_2670289,5
6_24_2670296,6
6_24_2670301,6
6_24_2670306,5
6_24_2670313,6
6_24_2670316,6
6_24_2670320,6
6_24_2670323,6
6_24_2670325,5
6_24_2670326,6
6_24_2670327,5
6_24_2670330,6
6_24_2670333,6
6_24_2670339,6
6_24_2670340,6
6_24_2670342,4
6_24_2670361,2
6_24_2670364,6
6_24_2670369,6
6_24_2670370,6
6_24_2670388,2
6_24_2670389,6
6_24_2670392,2
6_24_2670399,6
6_24_2670405,6
6_24_2670418,2
6_24_2670427,6
6_24_2670455,5
6_24_2670460,6
6_24_2670463,6
6_24_2670473,1
6_24_2670504,5
6_24_2670509,6
6_24_2670513,1
6_24_2670522,6
6_24_2670534,6
6_24_2670542,5
6_24_2670544,2
6_24_2670546,5
6_24_2670548,6
6_24_2670550,6
6_24_2670555,5
6_24_2670558,6
6_24_2670559,2
6_24_2670561,6
6_24_2670568,6
6_24_2670569,1
6_24_2670574,5
6_24_2670577,6
6_24_2670578,5
6_24_2670580,5
6_24_2670583,6
6_24_2670584,5
6_24_2670586,6
6_24_2670587,5
6_24_2670592,6
6_24_2670596,5
6_24_2670598,4
6_24_2670600,2
6_24_2670602,5
6_24_2670606,5
6_24_2670608,6
6_24_2670612,5
6_24_2670613,6
6_24_2670615,5
6_24_2670617,6
6_24_2670621,5
6_24_2670622,5
6_24_2670624,5
6_24_2670625,5
6_24_2670627,5
6_24_2670630,5
6_24_2670631,6
6_24_2670636,6
6_24_2670639,6
6_24_2670643,6
6_24_2670649,2
6_24_2670653,6
6_24_2670660,6
6_24_2670666,2
6_24_2670667,2
6_24_2670669,4
6_24_2670673,4
6_24_2670677,5
6_24_2670680,6
6_24_2670686,2
6_24_2670692,6
6_24_2670697,6
6_24_2670698,5
6_24_2670703,6
6_24_2670705,5
6_24_2670707,3
6_24_2670714,6
6_24_2680116,6
6_24_2680130,6
6_24_2680157,6
6_24_2680164,2
6_24_2680235,6
6_24_2680249,5
6_24_2680290,5
6_24_2680307,6
6_24_2680318,6
6_24_2680324,5
6_24_2680333,5
6_24_2680382,6
6_24_2680664,5
6_24_2680679,5
6_24_2680691,5
6_24_2680698,5
6_24_2680703,5
6_24_2680722,5
6_24_2680744,5
6_24_2680750,5
6_24_2680773,5
6_24_2680787,5
6_24_2680810,5
6_24_2680819,4
6_24_2680823,3
6_24_2680835,2
6_24_2680854,5
6_24_2680860,5
6_24_2680867,5
6_24_2680873,6
6_24_2680879,5
6_24_2680891,2
6_24_2680929,5
6_24_2680934,2
6_24_2680936,6
6_24_2680937,5
6_24_2680953,5
6_24_2680957,4
6_24_2680983,6
6_24_2680991,6
6_24_2681002,6
6_24_2681024,5
6_24_2681031,2
6_24_2681051,5
6_24_2681052,6
6_24_2681057,6
6_24_2681065,5
6_24_2681079,2
6_24_2681086,5
6_24_2681089,6
6_24_2681097,5
6_24_2681114,5
6_24_2681116,6
6_24_2681120,2
6_24_2681123,2
6_24_2681152,6
6_24_2681153,6
6_24_2681158,4
6_24_2681169,5
6_24_2681172,6
6_24_2681195,6
6_24_2681218,5
6_24_2681219,5
6_24_2681231,5
6_24_2681238,2
6_24_2681258,6
6_24_2681262,6
6_24_2681265,6
6_24_2681281,5
6_24_2681288,3
6_24_2681292,2
6_24_2681305,5
6_24_2681306,5
6_24_2681333,2
6_24_2681335,5
6_24_2681372,5
6_24_2681383,6
6_24_2681392,5
6_24_2681396,5
6_24_2681411,5
6_24_2681425,6
6_24_2681432,9
6_24_2681476,5
6_24_2681492,5
6_24_2681504,6
6_24_2681507,5
6_24_2681519,2
6_24_2681534,5
6_24_2681535,2
6_24_2681544,2
6_24_2681545,5
6_24_2681550,5
6_24_2681560,6
6_24_2690108,6
6_24_2690232,5
6_24_2690291,4
6_24_2690325,2
6_24_2690332,2
6_24_2690346,2
6_24_2690347,2
6_24_2690348,2
6_24_2690349,2
6_24_2690355,5
6_24_2690360,2
6_24_2690364,2
6_24_2690372,6
6_24_2690377,2
6_24_2690392,6
6_24_2690400,2
6_24_2690402,5
6_24_2690405,6
6_24_2690407,2
6_24_2690419,5
6_24_2690427,6
6_24_2690437,2
6_24_2690450,6
6_24_2690453,6
6_24_2690460,5
6_24_2690463,6
6_24_2690472,6
6_24_2690481,6
6_24_2690491,5
6_24_2690509,5
6_24_2690510,6
6_24_2690520,6
6_24_2690526,6
6_24_2690536,5
6_24_2690538,6
6_24_2690552,6
6_24_2690554,5
6_24_2690561,5
6_24_2690568,6
6_24_2690571,5
6_24_2690579,2
6_24_2690586,5
6_24_2690594,5
6_24_2690602,5
6_24_2690607,5
6_24_2690611,2
6_24_2690618,5
6_24_2690619,5
6_24_2690621,5
6_24_2690629,6
6_24_2690636,5
6_24_2690637,5
6_24_2690650,5
6_24_2690651,5
6_24_2690657,2
6_24_2690658,2
6_24_2690671,5
6_24_2690673,2
6_24_2690675,5
6_24_2690676,2
6_24_2690683,5
6_24_2690685,5
6_24_2690700,5
6_24_2690702,5
6_24_2690707,6
6_24_2690709,5
6_24_2690712,6
6_24_2690718,5
6_24_2690726,6
6_24_2690729,5
6_24_2690739,6
6_24_2690742,5
6_24_2690744,5
6_24_2690746,5
6_24_2690747,5
6_24_2690752,6
6_24_2690757,6
6_24_2690758,5
6_24_2690763,5
6_24_2690767,6
6_24_2690769,6
6_24_2690776,4
6_24_2690777,6
6_24_2690787,4
6_24_2690790,5
6_24_2690792,5
6_24_2690801,5
6_24_2690802,5
6_24_2690803,5
6_24_2690804,6
6_24_2690805,5
6_24_2690812,4
6_24_2690814,5
6_24_2690815,5
6_24_2690817,5
6_24_2690818,6
6_24_2690819,5
6_24_2690835,5
6_24_2690841,2
6_24_2690842,5
6_24_2690845,5
6_24_2690856,2
6_24_2690857,5
6_24_2690859,5
6_24_2690861,6
6_24_2690865,5
6_24_2690873,5
6_24_2690874,5
6_24_2690877,5
6_24_2690893,5
6_24_2690899,5
6_24_2690904,2
6_24_2690912,5
6_24_2690919,2
6_24_2690922,6
6_24_2690926,5
6_24_2690928,5
6_24_2690929,5
6_24_2690931,5
6_24_2690933,5
6_24_2690934,5
6_24_2690938,5
6_24_2690946,5
6_24_2690948,2
6_24_2690956,5
6_24_2690962,5
6_24_2690964,5
6_24_2690966,6
6_24_2690971,5
6_24_2690972,5
6_24_2690976,2
6_24_2690977,5
6_24_2690978,5
6_24_2690983,6
6_24_2690989,5
6_24_2690990,5
6_24_2690993,5
6_24_2690998,5
6_24_2691000,5
6_24_2691009,6
6_24_2691010,5
6_24_2691015,5
6_24_2691018,2
6_24_2691024,5
6_24_2691027,2
6_24_2691031,5
6_24_2691034,5
6_24_2691047,5
6_24_2691049,5
6_24_2691055,6
6_24_2691057,5
6_24_2691065,7
6_24_2691070,6
6_24_2691073,5
6_24_2691081,5
6_24_2691084,6
6_24_2691087,5
6_24_2691096,5
6_24_2691099,6
6_24_2691102,5
6_24_2691104,5
6_24_2691105,5
6_24_2691112,6
6_24_2691118,5
6_24_2691127,6
6_24_2691130,5
6_24_2691132,5
6_24_2691135,6
6_24_2691139,2
6_24_2691140,5
6_24_2691143,5
6_24_2691144,5
6_24_2691147,5
6_24_2691150,2
6_24_2691153,6
6_24_2691156,5
6_24_2691165,5
6_24_2691172,6
6_24_2691173,5
6_24_2691176,6
6_24_2691178,5
6_24_2691179,5
6_24_2691182,5
6_24_2691183,5
6_24_2691185,5
6_24_2691186,5
6_24_2691188,5
6_24_2691193,6
6_24_2691202,6
6_24_2691204,5
6_24_2691213,5
6_24_2691215,6
6_24_2691216,5
6_24_2691218,5
6_24_2691219,5
6_24_2691228,5
6_24_2691230,6
6_24_2691231,6
6_24_2691234,5
6_24_2691237,5
6_24_2691239,5
6_24_2691242,2
6_24_2691248,5
6_24_2691249,5
6_24_2691255,6
6_24_2691264,8
6_24_2691265,6
6_24_2691266,2
6_24_2691268,5
6_24_2691270,5
6_24_2691278,5
6_24_2691279,2
6_24_2691289,6
6_24_2691290,5
6_24_2691294,5
6_24_2691300,5
6_24_2691303,8
6_24_2691305,6
6_24_2691308,5
6_24_2691313,5
6_24_2691317,3
6_24_2691320,5
6_24_2691322,5
6_24_2691323,5
6_24_2691326,1
6_24_2691333,6
6_24_2691336,6
6_24_2691337,5
6_24_2691341,5
6_24_2691343,2
6_24_2691344,6
6_24_2691348,6
6_24_2691352,5
6_24_2691357,2
6_24_2691364,2
6_24_2691366,5
6_24_2691369,6
6_24_2691375,5
6_24_2691382,5
6_24_2691386,5
6_24_2691394,2
6_24_2691395,6
6_24_2691398,2
6_24_2691399,3
6_24_2691400,5
6_24_2691411,6
6_24_2691418,6
6_24_2691419,5
6_24_2691423,5
6_24_2691428,6
6_24_2691432,5
6_24_2691433,2
6_24_2691440,2
6_24_2691442,5
6_24_2691445,2
6_24_2691452,6
6_24_2691454,4
6_24_2691457,5
6_24_2691470,2
6_24_2691478,2
6_24_2691486,5
6_24_2691502,2
6_24_2691507,6
6_24_2691509,5
6_24_2691516,5
6_24_2691517,5
6_24_2691541,5
6_24_2691552,2
6_24_2691554,6
6_24_2691559,5
6_24_2691565,6
6_24_2691574,5
6_24_2691591,5
6_24_2700083,2
6_24_2700121,5
6_24_2700125,8
6_24_2700139,2
6_24_2700147,6
6_24_2700175,6
6_24_2700184,6
6_24_2700192,5
6_24_2700232,6
6_24_2700238,2
6_24_2700267,5
6_24_2700275,5
6_24_2700279,6
6_24_2700315,6
6_24_2700322,6
6_24_2700327,6
6_24_2700342,2
6_24_2700355,5
6_24_2700367,2
6_24_2700368,5
6_24_2700379,5
6_24_2700393,5
6_24_2700397,5
6_24_2700400,6
6_24_2700401,5
6_24_2700444,6
6_24_2700445,5
6_24_2700450,2
6_24_2700495,5
6_24_2700512,5
6_24_2700524,6
6_24_2700571,6
6_24_2700584,6
6_24_2700585,6
6_24_2700586,6
6_24_2700609,5
6_24_2700634,6
6_24_2700653,6
6_24_2700673,6
6_24_2700677,5
6_24_2700705,6
6_24_2700724,5
6_24_2700765,2
6_24_2700789,6
6_24_2700820,6
6_24_2700836,6
6_24_2700846,5
6_24_2700879,3
6_24_2700890,6
6_24_2700902,6
6_24_2700925,6
6_24_2700926,6
6_24_2700944,6
6_24_2700945,5
6_24_2700950,5
6_24_2700957,6
6_24_2700965,5
6_24_2700971,6
6_24_2700975,6
6_24_2700987,6
6_24_2700999,6
6_24_2701001,5
6_24_2701013,5
6_24_2701032,6
6_24_2701048,6
6_24_2701079,5
6_24_2701083,6
6_24_2701121,2
6_24_2701125,6
6_24_2701128,5
6_24_2701141,5
6_24_2701148,5
6_24_2701154,6
6_24_2701170,5
6_24_2701175,3
6_24_2701199,2
6_24_2701208,5
6_24_2701227,5
6_24_2701235,6
6_24_2701238,6
6_24_2701248,6
6_24_2701249,5
6_24_2701256,5
6_24_2701262,6
6_24_2701266,2
6_24_2701270,6
6_24_2701273,6
6_24_2701277,5
6_24_2701281,2
6_24_2701282,6
6_24_2701288,5
6_24_2701292,5
6_24_2701296,5
6_24_2701299,5
6_24_2701304,5
6_24_2701323,6
6_24_2701329,5
6_24_2701351,5
6_24_2701354,6
6_24_2701365,6
6_24_2701375,5
6_24_2701379,5
6_24_2701380,6
6_24_2701396,2
6_24_2701400,6
6_24_2701403,8
6_24_2701404,5
6_24_2701412,6
6_24_2701424,5
6_24_2701428,5
6_24_2701431,6
6_24_2701444,5
6_24_2701449,6
6_24_2701452,5
6_24_2701458,7
6_24_2701461,6
6_24_2701471,5
6_24_2710117,6
6_24_2710122,5
6_24_2710142,2
6_24_2710148,5
6_24_2710157,6
6_24_2710180,6
6_24_2710196,6
6_24_2710203,5
6_24_2710234,5
6_24_2710243,2
6_24_2710257,6
6_24_2710275,6
6_24_2710289,5
6_24_2710303,6
6_24_2710315,5
6_24_2710317,5
6_24_2710348,5
6_24_2710352,5
6_24_2710357,5
6_24_2710361,5
6_24_2710379,6
6_24_2710386,6
6_24_2710404,6
6_24_2710414,2
6_24_2710418,5
6_24_2710424,6
6_24_2710426,6
6_24_2710430,5
6_24_2710438,5
6_24_2710440,5
