sample,label
14_53_630627,9
14_53_630631,3
14_53_630634,3
14_53_630638,8
14_53_630640,3
14_53_630644,3
14_53_630650,3
14_53_630652,8
14_53_630653,3
14_53_630655,3
14_53_630665,3
14_53_630678,9
14_53_630683,9
14_53_630685,9
14_53_630688,9
14_53_630696,3
14_53_630698,9
14_53_630699,9
14_53_630705,9
14_53_630706,9
14_53_630713,3
14_53_630715,9
14_53_630717,9
14_53_630724,9
14_53_630725,9
14_53_630727,9
14_53_630731,9
14_53_630732,9
14_53_630733,9
14_53_630734,9
14_53_630735,9
14_53_630736,9
14_53_630739,9
14_53_630740,9
14_53_630741,9
14_53_630742,9
14_53_630744,9
14_53_630746,9
14_53_630749,9
14_53_630753,9
14_53_630755,6
14_53_630758,9
14_53_630761,9
14_53_630767,9
14_53_630772,9
14_53_630776,3
14_53_630777,9
14_53_630778,9
14_53_630779,9
14_53_630780,9
14_53_630783,9
14_53_630784,9
14_53_630785,9
14_53_630795,9
14_53_630796,9
14_53_630798,9
14_53_630799,9
14_53_630801,9
14_53_630805,9
14_53_630806,9
14_53_630814,3
14_53_630815,3
14_53_630817,9
14_53_630823,9
14_53_630826,9
14_53_630833,9
14_53_630834,9
14_53_630835,3
14_53_630837,9
14_53_630839,9
14_53_630840,9
14_53_630847,4
14_53_630850,3
14_53_630852,9
14_53_630855,9
14_53_630858,9
14_53_630860,9
14_53_630864,4
14_53_630880,3
14_53_630883,9
14_53_630886,9
14_53_630889,3
14_53_630891,9
14_53_630893,3
14_53_630897,9
14_53_630913,9
14_53_630924,3
14_53_630925,9
14_53_630933,9
14_53_630938,9
14_53_630940,9
14_53_630943,3
14_53_630961,9
14_53_630962,9
14_53_630967,9
14_53_630974,8
14_53_630979,9
14_53_630989,8
14_53_630994,3
14_53_631000,9
14_53_631010,9
14_53_631013,9
14_53_631025,9
14_53_631034,9
14_53_631036,9
14_53_631038,8
14_53_631042,9
14_53_631051,3
14_53_631052,9
14_53_631064,3
14_53_631066,3
14_53_631078,3
14_53_631081,3
14_53_631179,3
14_53_631203,3
14_53_631223,3
14_53_631235,3
14_53_631240,9
14_53_631279,9
14_53_631285,3
14_53_631295,3
14_53_631311,3
14_53_631324,9
14_53_631325,3
14_53_631328,6
14_53_631330,9
14_53_631336,9
14_53_640271,3
14_53_640299,3
14_53_640329,3
14_53_640341,9
14_53_640348,3
14_53_640377,9
14_53_640391,8
14_53_640395,9
14_53_640402,3
14_53_640411,3
14_53_640420,3
14_53_640430,3
14_53_640434,3
14_53_640437,9
14_53_640439,9
14_53_640443,9
14_53_640454,9
14_53_640457,3
14_53_640458,8
14_53_640467,9
14_53_640474,9
14_53_640479,9
14_53_640480,9
14_53_640484,9
14_53_640485,9
14_53_640498,9
14_53_640499,3
14_53_640502,3
14_53_640505,3
14_53_640506,9
14_53_640507,9
14_53_640510,9
14_53_640516,9
14_53_640526,9
14_53_640528,9
14_53_640531,9
14_53_640537,9
14_53_640541,3
14_53_640543,9
14_53_640544,9
14_53_640548,9
14_53_640550,3
14_53_640555,3
14_53_640562,9
14_53_640567,1
14_53_640568,9
14_53_640570,9
14_53_640572,9
14_53_640574,9
14_53_640576,9
14_53_640579,9
14_53_640587,9
14_53_640588,8
14_53_640590,9
14_53_640593,9
14_53_640596,9
14_53_640597,9
14_53_640599,9
14_53_640600,9
14_53_640603,9
14_53_640604,9
14_53_640605,9
14_53_640607,9
14_53_640608,9
14_53_640609,9
14_53_640614,9
14_53_640615,9
14_53_640616,9
14_53_640618,9
14_53_640621,9
14_53_640623,9
14_53_640624,9
14_53_640626,9
14_53_640634,9
14_53_640636,9
14_53_640643,9
14_53_640646,9
14_53_640648,9
14_53_640649,9
14_53_640655,3
14_53_640659,9
14_53_640660,3
14_53_640661,3
14_53_640662,3
14_53_640664,8
14_53_640668,3
14_53_640671,9
14_53_640672,9
14_53_640673,3
14_53_640674,9
14_53_640680,3
14_53_640681,3
14_53_640684,9
14_53_640686,3
14_53_640688,8
14_53_640691,3
14_53_640692,9
14_53_640701,3
14_53_640707,9
14_53_640709,3
14_53_640713,9
14_53_640717,8
14_53_640728,9
14_53_640731,3
14_53_640734,9
14_53_640748,9
14_53_640749,9
14_53_640766,3
14_53_640772,9
14_53_640773,3
14_53_640777,9
14_53_640778,9
14_53_640784,9
14_53_640794,3
14_53_640803,9
14_53_640817,9
14_53_640820,3
14_53_640833,3
14_53_640834,9
14_53_640845,3
14_53_640854,3
14_53_640861,3
14_53_640862,9
14_53_640865,3
14_53_640868,3
14_53_640873,3
14_53_640891,9
14_53_640897,3
14_53_640902,3
14_53_640924,8
14_53_640925,3
14_53_640937,3
14_53_641551,3
14_53_641571,3
14_53_641625,3
14_53_650312,3
14_53_650361,3
14_53_650366,3
14_53_650367,3
14_53_650370,3
14_53_650387,3
14_53_650402,3
14_53_650407,3
14_53_650425,3
14_53_650432,3
14_53_650439,3
14_53_650443,3
14_53_650456,3
14_53_650466,3
14_53_650468,3
14_53_650471,9
14_53_650477,3
14_53_650480,3
14_53_650489,3
14_53_650495,8
14_53_650498,9
14_53_650504,3
14_53_650506,3
14_53_650514,9
14_53_650528,9
14_53_650530,9
14_53_650538,9
14_53_650539,9
14_53_650541,9
14_53_650545,9
14_53_650548,9
14_53_650554,9
14_53_650558,9
14_53_650560,9
14_53_650562,9
14_53_650565,3
14_53_650566,9
14_53_650573,9
14_53_650576,9
14_53_650579,9
14_53_650580,9
14_53_650582,9
14_53_650583,9
14_53_650591,9
14_53_650592,9
14_53_650594,3
14_53_650595,9
14_53_650598,9
14_53_650600,9
14_53_650605,4
14_53_650610,3
14_53_650615,9
14_53_650620,2
14_53_650621,9
14_53_650622,9
14_53_650625,8
14_53_650626,9
14_53_650627,9
14_53_650628,9
14_53_650629,3
14_53_650632,9
14_53_650633,9
14_53_650641,9
14_53_650645,2
14_53_650653,9
14_53_650654,9
14_53_650660,9
14_53_650663,9
14_53_650667,3
14_53_650670,9
14_53_650678,9
14_53_650685,9
14_53_650687,9
14_53_650691,3
14_53_650697,9
14_53_650700,9
14_53_650702,9
14_53_650705,9
14_53_650719,9
14_53_650721,9
14_53_650723,9
14_53_650737,9
14_53_650740,9
14_53_650741,9
14_53_650744,9
14_53_650753,3
14_53_650760,9
14_53_650764,9
14_53_650766,9
14_53_650775,3
14_53_650786,9
14_53_650792,9
14_53_650793,9
14_53_650796,9
14_53_650804,9
14_53_650805,9
14_53_650826,9
14_53_650828,3
14_53_650842,9
14_53_650856,3
14_53_650865,3
14_53_650871,9
14_53_650881,3
14_53_650883,9
14_53_650885,9
14_53_650890,9
14_53_650893,9
14_53_650894,9
14_53_650896,9
14_53_650907,1
14_53_650916,3
14_53_650922,9
14_53_650926,9
14_53_650933,9
14_53_650934,9
14_53_650936,3
14_53_650937,3
14_53_650940,9
14_53_650952,9
14_53_650955,3
14_53_650957,9
14_53_650961,3
14_53_650965,9
14_53_650969,3
14_53_650975,3
14_53_650977,9
14_53_650999,9
14_53_651004,3
14_53_651007,9
14_53_651009,9
14_53_651010,3
14_53_651012,9
14_53_651016,9
14_53_651024,3
14_53_651025,9
14_53_651027,3
14_53_651041,9
14_53_651056,9
14_53_651059,3
14_53_651065,3
14_53_651071,9
14_53_651072,3
14_53_651077,9
14_53_651080,9
14_53_651093,9
14_53_651096,9
14_53_651098,9
14_53_651100,3
14_53_651114,9
14_53_651127,3
14_53_651128,9
14_53_651129,9
14_53_651143,3
14_53_651144,9
14_53_651146,9
14_53_651147,9
14_53_651167,3
14_53_651176,9
14_53_651179,9
14_53_651183,1
14_53_651187,9
14_53_651190,3
14_53_651200,9
14_53_651209,9
14_53_651210,3
14_53_651222,9
14_53_651229,3
14_53_651234,9
14_53_651237,9
14_53_651242,3
14_53_651244,9
14_53_651259,9
14_53_651262,9
14_53_651264,3
14_53_660119,9
14_53_660134,9
14_53_660149,3
14_53_680052,8
14_53_680069,3
14_53_680089,9
14_53_680122,9
14_53_680130,9
14_53_680148,3
14_53_680166,4
14_53_690164,8
14_53_690287,8
14_53_690289,3
14_53_690293,3
14_53_690297,3
14_53_690302,3
14_53_690304,8
14_53_690309,3
14_53_690313,3
14_53_690321,3
14_53_690339,3
14_53_690340,3
14_53_690343,3
14_53_690346,3
14_53_690354,3
14_53_690365,3
14_53_690366,3
14_53_690374,3
14_53_690376,3
14_53_690383,3
14_53_690385,8
14_53_690388,9
14_53_690389,3
14_53_690391,3
14_53_690394,3
14_53_690400,9
14_53_690401,9
14_53_690405,9
14_53_690410,3
14_53_690416,9
14_53_690418,9
14_53_690420,9
14_53_690421,9
14_53_690422,3
14_53_690425,9
14_53_690426,9
14_53_690430,9
14_53_690434,3
14_53_690440,9
14_53_690441,9
14_53_690442,3
14_53_690443,9
14_53_690447,9
14_53_690449,9
14_53_690450,9
14_53_690454,9
14_53_690455,9
14_53_690456,9
14_53_690457,9
14_53_690463,9
14_53_690464,9
14_53_690467,9
14_53_690469,9
14_53_690471,9
14_53_690472,3
14_53_690473,9
14_53_690474,9
14_53_690476,9
14_53_690481,9
14_53_690483,9
14_53_690485,9
14_53_690486,3
14_53_690488,9
14_53_690489,9
14_53_690491,9
14_53_690494,9
14_53_690498,9
14_53_690501,9
14_53_690510,9
14_53_690511,3
14_53_690512,9
14_53_690513,9
14_53_690517,9
14_53_690522,9
14_53_690524,9
14_53_690525,9
14_53_690526,9
14_53_690529,9
14_53_690531,9
14_53_690536,9
14_53_690538,3
14_53_690542,9
14_53_690544,9
14_53_690546,9
14_53_690550,9
14_53_690554,9
14_53_690555,9
14_53_690558,9
14_53_690561,9
14_53_690566,9
14_53_690567,9
14_53_690573,9
14_53_690576,9
14_53_690577,9
14_53_690578,9
14_53_690579,9
14_53_690581,9
14_53_690582,9
14_53_690583,9
14_53_690584,3
14_53_690586,9
14_53_690591,9
14_53_690593,9
14_53_690596,9
14_53_690597,9
14_53_690598,9
14_53_690599,9
14_53_690602,9
14_53_690604,9
14_53_690605,9
14_53_690609,9
14_53_690611,9
14_53_690612,9
14_53_690613,9
14_53_690614,9
14_53_690615,9
14_53_690616,9
14_53_690618,9
14_53_690620,9
14_53_690626,9
14_53_690628,9
14_53_690630,9
14_53_690635,9
14_53_690636,9
14_53_690637,9
14_53_690641,9
14_53_690642,9
14_53_700060,9
14_53_700066,9
14_53_700067,9
14_53_700070,9
14_53_700079,9
14_53_700090,9
14_53_700091,9
14_53_700094,9
14_53_700097,9
14_53_700098,9
14_53_700100,3
14_53_700109,9
14_53_700114,3
14_53_700116,9
14_53_700119,9
14_53_700122,3
14_53_700130,9
14_53_700133,9
14_53_700142,9
14_53_700146,3
14_53_700153,9
14_53_700159,9
14_53_700161,9
14_53_700165,9
14_53_700172,9
14_53_700173,3
14_53_700176,9
14_53_700178,9
14_53_700179,9
14_53_700184,3
14_53_700188,9
14_53_700191,3
14_53_700192,3
14_53_700193,9
14_53_700194,9
14_53_700215,9
14_53_700216,9
14_53_700217,3
14_53_700218,9
14_53_700221,9
14_53_700224,9
14_53_700228,3
14_53_700231,9
14_53_700232,9
14_53_700236,9
14_53_700237,9
14_53_700241,3
14_53_700243,9
14_53_700244,9
14_53_700248,9
14_53_700249,3
14_53_700252,9
14_53_700254,3
14_53_700256,9
14_53_700257,3
14_53_700258,9
14_53_700261,9
14_53_700263,9
14_53_700266,9
14_53_700269,9
14_53_700270,3
14_53_700272,9
14_53_700273,9
14_53_700275,9
14_53_700280,9
14_53_700282,9
14_53_700285,3
14_53_700291,9
14_53_700292,9
14_53_700294,3
14_53_700301,9
14_53_700302,9
14_53_700305,9
14_53_700306,3
14_53_700309,3
14_53_700310,9
14_53_700316,9
14_53_700320,9
14_53_700321,3
14_53_700325,9
14_53_700327,9
14_53_700330,9
14_53_700335,9
14_53_700337,3
14_53_700350,9
14_53_700351,9
14_53_700352,9
14_53_700355,9
14_53_700357,9
14_53_700360,3
14_53_700361,9
14_53_700367,9
14_53_700372,3
14_53_700374,3
14_53_700378,9
14_53_700379,3
14_53_700380,9
14_53_700383,9
14_53_700386,9
14_53_700388,9
14_53_700392,9
14_53_700393,9
14_53_700394,3
14_53_700395,9
14_53_700400,9
14_53_700405,3
14_53_700409,9
14_53_700410,9
14_53_700415,3
14_53_700429,9
14_53_700435,3
14_53_700437,3
14_53_700441,9
14_53_700443,9
14_53_700448,9
14_53_700452,3
14_53_700456,4
14_53_700458,3
14_53_700459,9
14_53_700468,3
14_53_700478,3
14_53_700480,9
14_53_700483,3
14_53_700484,9
14_53_700497,9
14_53_700500,9
14_53_700501,3
14_53_700504,3
14_53_700516,8
14_53_700524,3
14_53_700533,3
14_53_700537,3
14_53_700541,9
14_53_700542,9
14_53_700544,9
14_53_700545,9
14_53_700557,8
14_53_700560,9
14_53_700566,3
14_53_700568,3
14_53_700572,3
14_53_700575,9
14_53_700577,3
14_53_700586,3
14_53_700588,3
14_53_700591,9
14_53_700594,3
14_53_700604,9
14_53_700607,9
14_53_700620,3
14_53_700627,9
14_53_700632,3
14_53_700643,9
14_53_700648,9
14_53_700664,9
14_53_700674,3
14_53_700680,9
14_53_700699,9
14_53_700715,3
14_53_700720,9
14_53_700724,1
14_53_700729,3
14_53_700747,9
14_53_700751,3
14_53_700753,9
14_53_700775,9
14_53_700776,3
14_53_700779,9
14_53_700790,3
14_53_700800,3
14_53_700824,3
14_53_700892,1
14_53_700967,6
14_53_700987,4
14_53_700991,3
14_53_701007,6
14_53_701008,1
14_53_701032,9
14_53_710195,4
14_53_710222,1
14_53_710261,8
14_53_710280,1
14_53_710309,6
14_53_710323,6
14_53_710330,6
14_53_710340,9
14_53_710353,4
14_53_710365,1
14_53_710371,6
14_53_710383,6
14_53_710384,6
14_53_710392,8
14_53_710395,6
14_53_710400,6
14_53_710408,6
14_53_710431,6
14_53_710444,6
14_53_710450,3
14_53_710455,9
14_53_710459,3
14_53_710485,6
14_53_710507,6
14_53_710515,6
14_53_710519,8
14_53_710521,1
14_53_710536,1
14_53_710555,6
14_53_710558,6
14_53_710559,1
14_53_710564,3
14_53_710569,6
14_53_710571,6
14_53_710575,6
14_53_710579,3
14_53_710588,3
14_53_710610,6
14_53_710614,1
14_53_710642,6
14_53_710643,1
14_53_710645,6
14_53_710654,6
14_53_710658,6
14_53_710665,6
14_53_710667,6
14_53_710699,6
14_53_710705,6
14_53_710708,1
14_53_710725,6
14_53_710727,6
14_53_710743,1
14_53_710744,1
14_53_710745,8
14_53_710755,6
14_53_710756,3
14_53_710777,3
14_53_710785,1
14_53_710787,6
14_53_710792,8
14_53_710800,6
14_53_710803,6
14_53_710812,6
14_53_710814,8
14_53_710817,6
14_53_710818,6
14_53_710831,6
14_53_710833,6
14_53_710842,6
14_53_710858,6
14_53_710862,1
14_53_710868,3
14_53_710869,6
14_53_710889,6
14_53_710892,6
14_53_710896,8
14_53_710898,6
14_53_710910,1
14_53_710918,6
14_53_710921,1
14_53_710924,6
14_53_710927,6
14_53_710928,1
14_53_710938,6
14_53_710940,6
14_53_710941,6
14_53_710953,1
14_53_710958,6
14_53_710966,6
14_53_710983,6
14_53_710988,3
14_53_710989,6
14_53_710991,6
14_53_710997,4
14_53_711011,6
14_53_711013,8
14_53_711036,6
14_53_711041,6
14_53_711045,3
14_53_711065,4
14_53_711073,6
14_53_711075,1
14_53_711082,1
14_53_711107,1
14_53_711119,6
14_53_711125,6
14_53_711135,8
14_53_711143,3
14_53_711153,1
14_53_711160,6
14_53_711164,6
14_53_711183,1
14_53_711191,6
14_53_711198,6
14_53_711199,2
14_53_711207,1
14_53_711208,6
14_53_711213,6
14_53_711230,6
14_53_711233,6
14_53_711236,6
14_53_711239,8
14_53_711248,6
14_53_711251,6
14_53_711256,6
14_53_711271,6
14_53_711272,6
14_53_711274,6
14_53_711281,6
14_53_711282,1
14_53_711288,6
14_53_711291,6
14_53_711300,1
14_53_711302,1
14_53_711311,1
14_53_711312,1
14_53_711320,1
14_53_711323,6
14_53_711332,1
14_53_711339,6
14_53_711351,9
14_53_711358,1
14_53_711362,6
14_53_711363,6
14_53_711368,3
14_53_711369,6
14_53_711392,6
14_53_711402,1
14_53_711413,6
14_53_711421,1
14_53_711431,1
14_53_711432,8
14_53_711434,6
14_53_711458,1
14_53_711467,6
14_53_711469,1
14_53_711470,6
14_53_711481,3
14_53_711488,6
14_53_711498,6
14_53_711508,6
14_53_711509,1
14_53_711511,6
14_53_711515,6
14_53_711518,6
14_53_711535,3
14_53_711539,6
14_53_711554,6
14_53_711555,6
14_53_711564,1
14_53_711568,6
14_53_711601,1
14_53_711604,1
14_53_711612,1
14_53_711617,6
14_53_711622,1
14_53_711632,1
14_53_711638,1
14_53_711642,1
14_53_711657,3
14_53_711728,3
14_53_711805,9
14_53_711818,3
14_53_711857,3
14_53_720265,3
14_53_720291,3
14_53_720352,3
14_53_720412,3
14_53_720467,3
14_53_720485,9
14_53_720517,3
14_53_720531,1
14_53_720533,3
14_53_720564,8
14_53_720569,3
14_53_720571,8
14_53_720610,3
14_53_720629,3
14_53_720633,9
14_53_720639,3
14_53_720658,3
14_53_720659,3
14_53_720681,3
14_53_720693,9
14_53_720694,3
14_53_720695,9
14_53_720704,3
14_53_720707,9
14_53_720717,9
14_53_720724,3
14_53_720728,3
14_53_720731,3
14_53_720750,9
14_53_720751,3
14_53_720753,3
14_53_720763,3
14_53_720781,9
14_53_720788,3
14_53_720789,9
14_53_720796,3
14_53_720799,9
14_53_720804,9
14_53_720814,9
14_53_720821,3
14_53_720822,3
14_53_720824,3
14_53_720837,3
14_53_720842,3
14_53_720844,9
14_53_720847,3
14_53_720852,9
14_53_720861,9
14_53_720862,3
14_53_720863,9
14_53_720864,3
14_53_720869,3
14_53_720885,9
14_53_720898,3
14_53_720903,9
14_53_720904,3
14_53_720918,3
14_53_720920,3
14_53_720924,3
14_53_720931,3
14_53_720932,9
14_53_720938,9
14_53_720960,3
14_53_720970,9
14_53_720973,3
14_53_720983,9
14_53_720995,3
14_53_721004,3
14_53_721089,3
14_53_721119,3
14_53_721122,9
14_53_721144,9
14_53_721157,9
14_53_721166,3
14_53_721188,3
14_53_721192,3
14_53_721218,3
14_53_721234,3
14_53_721245,3
14_53_721277,3
14_53_721297,3
14_53_721313,3
14_53_730192,3
14_53_730250,3
14_53_730294,3
14_53_730306,3
14_53_730359,3
14_53_730375,3
14_53_730504,6
14_53_730535,1
14_53_730575,1
14_53_730593,6
14_53_730602,1
14_53_730603,8
14_53_730614,1
14_53_730627,6
14_53_730629,1
14_53_730639,1
14_53_730658,1
14_53_730678,1
14_53_730682,1
14_53_730684,6
14_53_730686,8
14_53_730695,1
14_53_730711,1
14_53_730713,9
14_53_730741,6
14_53_730743,6
14_53_730750,6
14_53_730758,1
14_53_730765,6
14_53_730766,9
14_53_730786,6
14_53_730800,6
14_53_730811,6
14_53_730819,1
14_53_730841,1
14_53_730844,4
14_53_730857,1
14_53_730861,6
14_53_730864,6
14_53_730875,6
14_53_730886,6
14_53_730889,1
14_53_730896,6
14_53_730909,1
14_53_730910,6
14_53_730931,9
14_53_730945,6
14_53_730948,1
14_53_730951,1
14_53_730973,6
14_53_730978,1
14_53_730983,1
14_53_730989,1
14_53_730990,6
14_53_730992,1
14_53_731001,6
14_53_731010,6
14_53_731012,6
14_53_731013,1
14_53_731023,1
14_53_731029,6
14_53_731033,6
14_53_731069,1
14_53_731070,6
14_53_731076,1
14_53_731079,1
14_53_731080,1
14_53_731088,6
14_53_731102,6
14_53_731118,6
14_53_731126,1
14_53_731129,1
14_53_731144,6
14_53_731152,1
14_53_731156,6
14_53_731161,3
14_53_731165,6
14_53_731181,6
14_53_731210,6
14_53_731248,1
14_53_731261,1
14_53_731264,3
14_53_731272,6
14_53_731275,1
14_53_731281,6
14_53_731290,6
14_53_731306,1
14_53_731312,6
14_53_731325,3
14_53_731415,1
14_53_731427,1
14_53_731445,6
14_53_731468,6
14_53_731503,1
14_53_731520,1
14_53_731541,6
14_53_731584,6
14_53_731590,4
14_53_731648,1
14_53_731655,6
14_53_731663,1
14_53_731713,6
14_53_731728,2
14_53_731735,1
14_53_731772,1
14_53_740613,3
14_53_740619,3
14_53_740634,3
14_53_740635,3
14_53_740648,3
14_53_740707,9
14_53_740727,3
14_53_740744,9
14_53_740745,9
14_53_740767,9
14_53_740782,3
14_53_740828,3
14_53_740840,3
14_53_740849,3
14_53_740853,3
14_53_740858,9
14_53_740860,3
14_53_740863,3
14_53_740877,3
14_53_740889,3
14_53_740898,3
14_53_740911,9
14_53_740912,9
14_53_740919,3
14_53_740929,3
14_53_740938,9
14_53_740952,3
14_53_740964,3
14_53_740966,9
14_53_740972,9
14_53_740981,3
14_53_740992,3
14_53_741001,9
14_53_741009,9
14_53_741010,3
14_53_741015,3
14_53_741027,9
14_53_741030,3
14_53_741041,9
14_53_741045,3
14_53_741052,9
14_53_741057,3
14_53_741058,9
14_53_741063,9
14_53_741070,9
14_53_741071,3
14_53_741077,3
14_53_741078,3
14_53_741089,9
14_53_741093,9
14_53_741096,3
14_53_741097,3
14_53_741103,3
14_53_741118,9
14_53_741122,3
14_53_741123,9
14_53_741124,9
14_53_741125,3
14_53_741131,3
14_53_741141,9
14_53_741142,3
14_53_741143,3
14_53_741153,9
14_53_741158,3
14_53_741162,9
14_53_741167,3
14_53_741170,9
14_53_741171,3
14_53_741172,9
14_53_741173,9
14_53_741174,9
14_53_741181,3
14_53_741189,9
14_53_741192,9
14_53_741193,9
14_53_741197,9
14_53_741199,9
14_53_741201,9
14_53_741202,9
14_53_741203,3
14_53_741204,9
14_53_741208,9
14_53_741209,9
14_53_741213,9
14_53_741215,9
14_53_741220,9
14_53_741221,9
14_53_741226,3
14_53_741232,9
14_53_741234,9
14_53_741239,9
14_53_741242,9
14_53_741244,3
14_53_741245,9
14_53_741247,3
14_53_741252,9
14_53_741257,9
14_53_741258,9
14_53_741260,9
14_53_741263,9
14_53_741266,9
14_53_741267,3
14_53_741269,9
14_53_741271,9
14_53_741273,9
14_53_741275,9
14_53_741277,9
14_53_741278,9
14_53_741281,9
14_53_741284,9
14_53_741285,9
14_53_741290,9
14_53_741292,9
14_53_741293,9
14_53_741296,9
14_53_741302,9
14_53_741303,9
14_53_741309,9
14_53_741313,9
14_53_741315,9
14_53_741317,9
14_53_741329,9
14_53_741332,2
14_53_750123,9
14_53_750128,9
14_53_750174,3
14_53_750176,9
14_53_750180,9
14_53_750198,3
14_53_750201,9
14_53_750208,9
14_53_750217,9
14_53_750221,9
14_53_750226,9
14_53_750231,9
14_53_750253,9
14_53_750261,9
14_53_750266,9
14_53_750269,9
14_53_750271,9
14_53_750277,3
14_53_750278,9
14_53_750282,9
14_53_750283,9
14_53_750289,9
14_53_750291,9
14_53_750293,9
14_53_750316,9
14_53_750317,6
14_53_750321,9
14_53_750322,3
14_53_750327,9
14_53_750338,8
14_53_750345,9
14_53_750349,9
14_53_750350,3
14_53_750351,9
14_53_750353,9
14_53_750361,9
14_53_750365,9
14_53_750369,9
14_53_750373,9
14_53_750374,9
14_53_750377,3
14_53_750378,9
14_53_750381,9
14_53_750385,3
14_53_750386,9
14_53_750387,9
14_53_750394,9
14_53_750401,3
14_53_750410,9
14_53_750412,9
14_53_750414,9
14_53_750415,9
14_53_750427,9
14_53_750428,9
14_53_750435,9
14_53_750436,9
14_53_750437,3
14_53_750438,9
14_53_750440,9
14_53_750445,9
14_53_750447,9
14_53_750448,9
14_53_750453,3
14_53_750454,9
14_53_750461,9
14_53_750462,9
14_53_750463,9
14_53_750465,3
14_53_750474,9
14_53_750477,9
14_53_750478,9
14_53_750480,3
14_53_750485,9
14_53_750490,9
14_53_750491,3
14_53_750492,3
14_53_750498,9
14_53_750504,9
14_53_750507,9
14_53_750513,3
14_53_750514,9
14_53_750518,3
14_53_750522,9
14_53_750523,9
14_53_750527,3
14_53_750533,3
14_53_750540,8
14_53_750546,3
14_53_750556,9
14_53_750558,3
14_53_750561,3
14_53_750565,9
14_53_750571,9
14_53_750587,8
14_53_750592,3
14_53_750597,3
14_53_750603,3
14_53_750609,3
14_53_750610,3
14_53_750612,3
14_53_750618,3
14_53_750619,3
14_53_750625,3
14_53_750626,3
14_53_750629,3
14_53_750638,3
14_53_750639,3
14_53_750640,3
14_53_750655,3
14_53_750969,3
14_53_750977,3
14_53_750978,3
14_53_750981,3
14_53_750984,3
14_53_750986,3
14_53_760101,3
14_53_760105,3
14_53_760160,9
14_53_760190,9
14_54_810043,2
14_54_810084,1
14_54_810115,1
14_54_810152,2
14_54_810180,2
14_54_810189,4
14_54_810193,1
14_54_810198,2
14_54_810210,2
14_54_810215,2
14_54_810223,2
14_54_810225,2
14_54_810235,2
14_54_810266,2
14_54_810288,1
14_54_810310,2
14_54_820118,2
14_54_820121,2
14_54_820124,1
14_54_820175,2
14_54_820183,1
14_54_820233,7
14_54_820250,4
14_54_820257,1
14_54_820261,4
14_54_820324,7
14_54_820326,2
14_54_820335,1
14_54_820342,2
14_54_820343,4
14_54_820345,2
14_54_820348,2
14_54_820351,2
14_54_820353,4
14_54_820354,1
14_54_820363,2
14_54_820367,1
14_54_820371,1
14_54_820375,3
14_54_820391,4
14_54_820392,1
14_54_820408,8
14_54_820421,2
14_54_820424,4
14_54_820429,1
14_54_820444,1
14_54_820449,2
14_54_820453,2
14_54_820456,1
14_54_820462,1
14_54_820469,1
14_54_820504,4
14_54_820515,8
14_54_820519,4
14_54_820522,1
14_54_820525,7
14_54_820540,1
14_54_820543,7
14_54_820546,4
14_54_820572,1
14_54_820582,1
14_54_820587,7
14_54_820588,1
14_54_820597,1
14_54_820600,1
14_54_820607,7
14_54_820611,1
14_54_820613,4
14_54_820614,1
14_54_820617,4
14_54_820618,7
14_54_820619,8
14_54_820621,1
14_54_820622,7
14_54_820626,8
14_54_820627,5
14_54_820635,4
14_54_820641,5
14_54_820642,8
14_54_820645,1
14_54_820649,6
14_54_820650,5
14_54_820657,1
14_54_820660,1
14_54_820661,4
14_54_820667,7
14_54_820668,8
14_54_820669,4
14_54_820677,5
14_54_820682,7
14_54_820697,4
14_54_820698,5
14_54_820707,7
14_54_820708,1
14_54_820711,5
14_54_820716,7
14_54_820717,5
14_54_820723,1
14_54_820724,1
14_54_820727,5
14_54_820731,5
14_54_820741,5
14_54_820743,4
14_54_820746,5
14_54_820747,5
14_54_820749,1
14_54_820752,7
14_54_820759,7
14_54_820766,7
14_54_830078,5
14_54_830081,5
14_54_830139,1
14_54_830143,1
14_54_830145,1
14_54_830154,8
14_54_830165,7
14_54_830167,1
14_54_830170,7
14_54_830174,8
14_54_830176,1
14_54_830177,1
14_54_830178,1
14_54_830179,1
14_54_830189,5
14_54_830193,5
14_54_830207,1
14_54_830218,7
14_54_830233,8
14_54_830241,8
14_54_830256,7
14_54_830257,1
14_54_830282,4
14_54_830297,4
14_54_830305,1
14_54_830320,1
14_54_830328,4
14_54_830357,7
14_54_830358,6
14_54_830360,6
14_54_830362,1
14_54_830386,5
14_54_830410,1
14_54_830415,7
14_54_830418,1
14_54_830445,6
14_54_830454,5
14_54_830457,7
14_54_830460,1
14_54_830482,7
14_54_830485,7
14_54_830493,5
14_54_830516,5
14_54_830552,7
14_54_830572,7
14_54_830583,1
14_54_830596,7
14_54_830611,7
14_54_830612,1
14_54_830625,1
14_54_830647,5
14_54_830670,5
14_54_830675,7
14_54_830677,1
14_54_830678,5
14_54_830679,7
14_54_830684,7
14_54_830687,5
14_54_830694,7
14_54_830695,5
14_54_830705,7
14_54_830706,5
14_54_830709,5
14_54_830711,5
14_54_830715,5
14_54_830721,7
14_54_830724,5
14_54_830727,5
14_54_830733,7
14_54_830743,7
14_54_830744,7
14_54_830750,7
14_54_830756,7
14_54_830759,7
14_54_830775,7
14_54_830798,7
14_54_830799,7
14_54_830802,7
14_54_830804,5
14_54_830810,7
14_54_830820,5
14_54_830824,7
